outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.00028157892508693446,0.3401499659168371,0.1188528581166618
2,20496,8.770577582485757e-05,0.3353825136612022,0.1172423887587822
3,20514,0.00027314749724995747,0.32948230476747586,0.12191673978746222
4,20502,0.00040006746180372047,0.34177153448444053,0.11476929080089747
5,20574,7.242646962367441e-05,0.3378536016331292,0.11835326139788083
