outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.0008292988597459623,0.29856512141280356,0.11944181646168402
2,38046,-0.0007146611324911723,0.2956684014088209,0.11609630447353204
3,38016,-0.0005978932902038319,0.2986111111111111,0.11618792087542087
4,37992,-0.0007542491205963068,0.29837860602232047,0.11581385554853653
5,38022,-0.0008979718981553514,0.29667034874546316,0.11877334174951344
