pair,label,split,seed,direction,population,total_n,n,fraction,active_n,action_rate,mean_abs_movement,harm_n,benefit_n,harm_rate,benefit_rate,utility,contribution,mean_loss,conditional_loss
mkgw_mhyper_native,W-N,dev_oof,3,head,ties,4276,477,0.11155285313376988,327,0.6855345911949685,0.15335429769392028,5,11,0.010482180293501049,0.023060796645702306,-4.0128723099326956e-05,-4.476473554344939e-06,0.0014912149346111613,0.14226190476190476
mkgw_mhyper_native,W-N,dev_oof,3,tail,ties,4276,1531,0.35804490177736203,1234,0.806009144350098,0.17870672762900064,10,4,0.006531678641410843,0.002612671456564337,-0.000400333761520023,-0.0001433374623215985,0.0006833731693144927,0.10462443222204884
mkgw_mhyper_native,W-N,dev_oof,1,head,non_ties,4276,3793,0.887043966323667,2503,0.6598998154495123,0.13971790139731086,738,1466,0.1945689427893488,0.38650145003954656,0.001152187462376004,0.0010220409365744114,0.004335471570302689,0.022282443992084143
mkgw_mhyper_native,W-N,dev_oof,1,tail,non_ties,4276,2725,0.6372778297474275,1259,0.4620183486238532,0.08948623853211007,495,231,0.181651376146789,0.08477064220183486,0.0036864352791390227,0.0023492834741940683,0.008626967109670812,0.0474918896441474
mkgw_mhyper_native,W-N,dev_oof,2,head,non_ties,4276,3796,0.8877455565949486,2336,0.6153846153846154,0.11097207586933615,692,1349,0.18229715489989462,0.3553740779768177,0.0007749653817897567,0.0006879720741987643,0.002897904398510325,0.015896596960614445
mkgw_mhyper_native,W-N,dev_oof,2,tail,non_ties,4276,2709,0.6335360149672591,1536,0.5669988925802879,0.11454411221853081,648,266,0.23920265780730898,0.09819121447028424,0.00668842967867725,0.0042373610850179304,0.011222239055446922,0.04691519382902116
mkgw_mhyper_native,W-N,dev_oof,3,head,non_ties,4276,3799,0.8884471468662302,2497,0.657278231113451,0.13799684127401948,727,1495,0.19136614898657542,0.3935246117399316,0.0020377076264597466,0.0018103955268757197,0.0034561348820454107,0.018060325195172647
mkgw_mhyper_native,W-N,dev_oof,3,tail,non_ties,4276,2745,0.641955098222638,1269,0.46229508196721314,0.08861566484517303,481,305,0.17522768670309655,0.1111111111111111,0.013099279781522186,0.00840914943879289,0.007153209954435171,0.040822372816890946
mkgw_mhyper_native,W-N,test,1,head,all,4274,4274,1.0,2877,0.6731399157697707,0.1343121197941039,772,1473,0.18062704726251755,0.34464202152550305,0.0014061190949742257,0.0014061190949742257,0.004936683510867375,0.027330810007055905
mkgw_mhyper_native,W-N,test,1,tail,all,4274,4274,1.0,2420,0.5662143191389799,0.10866869443144593,426,221,0.09967243799719233,0.05170800187178287,0.0022676395259591535,0.0022676395259591535,0.006259749489176188,0.0628032143585423
mkgw_mhyper_native,W-N,test,2,head,all,4274,4274,1.0,2698,0.6312587739822181,0.10760411792232104,783,1330,0.1832007487131493,0.31118390266729057,0.002027719559926242,0.002027719559926242,0.003232724853755779,0.017645805906707793
mkgw_mhyper_native,W-N,test,2,tail,all,4274,4274,1.0,2968,0.6944314459522696,0.13449929808142252,639,270,0.1495086569957885,0.06317267197005147,0.0033871243802050476,0.0033871243802050476,0.008267098849441004,0.05529511812599508
mkgw_mhyper_native,W-N,test,3,head,all,4274,4274,1.0,2870,0.6715021057557323,0.13281469349555453,829,1417,0.19396350023397285,0.3315395414131961,-8.40521325746657e-05,-8.40521325746657e-05,0.004672714729896812,0.0240906908993715
mkgw_mhyper_native,W-N,test,3,tail,all,4274,4274,1.0,2407,0.5631726719700515,0.10800187178287317,436,269,0.1020121665886757,0.06293869911090313,0.005675341583165919,0.005675341583165919,0.005409868918238164,0.053031604946215394
mkgw_mhyper_native,W-N,test,1,head,ties,4274,459,0.1073935423490875,319,0.6949891067538126,0.14618736383442266,10,10,0.02178649237472767,0.02178649237472767,0.0006134929362778188,6.588517963301797e-05,0.0028473284983998254,0.13069237807655198
mkgw_mhyper_native,W-N,test,1,tail,ties,4274,1608,0.3762283575105288,1257,0.7817164179104478,0.1583644278606965,4,7,0.0024875621890547263,0.004353233830845771,0.0004315391178629336,0.000162357253515114,0.00041970678935312285,0.1687221293199554
mkgw_mhyper_native,W-N,test,2,head,ties,4274,452,0.10575573233504913,299,0.661504424778761,0.1448008849557522,10,12,0.022123893805309734,0.02654867256637168,-0.00026801560929794985,-2.8344187038529093e-05,0.0038131065954267185,0.17235241811328766
mkgw_mhyper_native,W-N,test,2,tail,ties,4274,1606,0.3757604117922321,1444,0.8991282689912827,0.1907534246575342,9,11,0.00560398505603985,0.00684931506849315,0.0005016375832324865,0.00018849554484589922,0.0013527675245972788,0.24139384938924774
mkgw_mhyper_native,W-N,test,3,head,ties,4274,459,0.1073935423490875,337,0.7342047930283224,0.15577342047930284,7,11,0.015250544662309368,0.023965141612200435,0.0009503876083603624,0.00010206549186649658,0.0013376237972408094,0.08770990327621879
mkgw_mhyper_native,W-N,test,3,tail,ties,4274,1602,0.37482452035563874,1258,0.7852684144818977,0.16123595505617974,8,12,0.004993757802746567,0.00749063670411985,-1.9459982746006783e-05,-7.294078698900999e-06,0.0009910726671026298,0.1984623015873016
mkgw_mhyper_native,W-N,test,1,head,non_ties,4274,3815,0.8926064576509125,2558,0.6705111402359109,0.1328833551769332,762,1463,0.19973787680209698,0.3834862385321101,0.001501483552861945,0.0013402339153412075,0.005188063314464388,0.025974358982521838
mkgw_mhyper_native,W-N,test,1,tail,non_ties,4274,2666,0.6237716424894713,1163,0.43623405851462865,0.07869467366841709,422,214,0.15828957239309827,0.08027006751687922,0.003375084933393034,0.0021052822724440404,0.009782175843758142,0.06179924360061423
mkgw_mhyper_native,W-N,test,2,head,non_ties,4274,3822,0.8942442676649509,2399,0.6276818419675563,0.10320512820512821,773,1318,0.2022501308215594,0.3448456305599163,0.0022992193758575173,0.0020560637469647708,0.0031640873479380754,0.015644426706105205
mkgw_mhyper_native,W-N,test,2,tail,non_ties,4274,2668,0.6242395882077679,1524,0.5712143928035982,0.10063718140929533,630,259,0.23613193403298352,0.09707646176911544,0.005124040345699026,0.0031986288353591484,0.012429173852326697,0.05263656482223434
mkgw_mhyper_native,W-N,test,3,head,non_ties,4274,3815,0.8926064576509125,2533,0.6639580602883355,0.13005242463958064,822,1406,0.21546526867627785,0.3685452162516383,-0.00020851028227038715,-0.00018611762444116213,0.00507397468745621,0.02354892145090686
mkgw_mhyper_native,W-N,test,3,tail,non_ties,4274,2672,0.6251754796443613,1149,0.43001497005988026,0.07608532934131734,428,257,0.1601796407185629,0.09618263473053892,0.00908966497709964,0.005682635661864819,0.008059162179585142,0.05031327416787733
mkgw_mhyper_adamf,W-A,dev_oof,1,head,all,4276,4276,1.0,1143,0.26730589335827876,0.05332086061739945,244,788,0.05706267539756782,0.1842843779232928,-0.0004485359071333123,-0.0004485359071333123,0.0017904122046256213,0.031376240110570316
mkgw_mhyper_adamf,W-A,dev_oof,1,tail,all,4276,4276,1.0,394,0.0921421889616464,0.015528531337698786,68,247,0.015902712815715623,0.057764265668849395,0.0018843214230475818,0.0018843214230475818,0.0014366741635830798,0.09034145181590074
mkgw_mhyper_adamf,W-A,dev_oof,2,head,all,4276,4276,1.0,1527,0.3571094480823199,0.07257951356407859,300,1049,0.07015902712815715,0.24532273152478953,0.00031041209510344355,0.00031041209510344355,0.001553243820374919,0.022138901919743853
mkgw_mhyper_adamf,W-A,dev_oof,2,tail,all,4276,4276,1.0,365,0.0853601496725912,0.014452759588400374,55,218,0.012862488306828812,0.0509822263797942,0.002290733457498616,0.002290733457498616,0.0014105870266681356,0.10966672956423541
mkgw_mhyper_adamf,W-A,dev_oof,3,head,all,4276,4276,1.0,1189,0.27806361085126285,0.05681711880261927,231,839,0.05402245088868101,0.1962114125350795,0.0009102765025586043,0.0009102765025586043,0.0010238681214813994,0.018952641071231447
mkgw_mhyper_adamf,W-A,dev_oof,3,tail,all,4276,4276,1.0,380,0.08886810102899906,0.016300280636108513,63,226,0.014733395696913003,0.052853133769878394,0.0022761738397462025,0.0022761738397462025,0.001641121880913938,0.11138789147282539
mkgw_mhyper_adamf,W-A,dev_oof,1,head,ties,4276,327,0.0764733395696913,25,0.0764525993883792,0.011162079510703363,0,2,0.0,0.0061162079510703364,0.0015396300022108048,0.00011774064797075144,0.0,
mkgw_mhyper_adamf,W-A,dev_oof,1,tail,ties,4276,1257,0.2939663236669785,34,0.027048528241845664,0.0047334924423229905,0,3,0.0,0.002386634844868735,0.0011933174224343676,0.00035079513564078576,0.0,
mkgw_mhyper_adamf,W-A,dev_oof,2,head,ties,4276,410,0.09588400374181479,54,0.13170731707317074,0.020731707317073172,0,11,0.0,0.026829268292682926,0.0031028251678822958,0.0002975113000074231,0.0,
