representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C1,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.025923978227515517,0.020112421639966505,0.025233494696419542,0.32841243561442235,0.34876542091277996,0.020352985298357607,0.5216617381357924,0.1911134762955955,0.18798385817829705,-0.0031296181172984494,0.4978902576156801
C1,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.025203306076597244,0.019672841770913756,0.01087936572134921,0.32841243561442235,0.34433634400090474,0.01592390838648239,0.5190402393950452,0.1911134762955955,0.18313409602485972,-0.007979380270735775,0.48549318901212185
C1,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.024168917987988515,0.019187937851316145,0.026594523091086862,0.32841243561442235,0.35234698553575144,0.023934549921329096,0.5314719023803978,0.1911134762955955,0.18327353600316454,-0.007839940292430958,0.48837602525871643
C1,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.0242702980315787,0.01911487193883653,0.014647924996303905,0.32841243561442235,0.35361111162805053,0.025198676013628185,0.5277501472146388,0.1911134762955955,0.18567271891343481,-0.0054407573821606825,0.48523448968294497
C1,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.02184288181892462,0.01811942446566664,0.04167112684949157,0.32841243561442235,0.3619278355449815,0.03351539993055913,0.5387579277963989,0.1911134762955955,0.18455114409749107,-0.006562332198104426,0.48890079057165026
C1,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.021241600972322475,0.01793040646893182,0.052364022940595015,0.32841243561442235,0.3761109043099676,0.047698468695545226,0.5573219597939126,0.1911134762955955,0.18160058570464055,-0.009512890590954948,0.48375197439179873
C1,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.02148248140585706,0.018003637968670404,0.03563225417690241,0.32841243561442235,0.36795745404443625,0.0395450184300139,0.5479825857236064,0.1911134762955955,0.1831859807817914,-0.00792749551380409,0.4778557261801129
C1,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.02204426713052456,0.01817439529706194,0.019668442968561604,0.32841243561442235,0.3624289888703121,0.03401655325588976,0.5429853079142415,0.1911134762955955,0.181580899151623,-0.009532577143972487,0.470546683987669
C1,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.0201333839766834,0.01769673833721828,0.09182383648670912,0.32841243561442235,0.41396768802343287,0.08555525240901052,0.6041262352241871,0.1911134762955955,0.17418353554853896,-0.016929940747056532,0.4504566689358232
C1,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.020302297635586115,0.017730344440316743,0.0795214259868749,0.32841243561442235,0.3879045309618815,0.05949209534745914,0.5658942172442359,0.1911134762955955,0.1980397390827477,0.006926262787152193,0.5099553321253537
