dataset,pair_id,representation,k,exact_action_agreement,exact_action_agreement_ci95_low,exact_action_agreement_ci95_high,direction_agreement,direction_agreement_ci95_low,direction_agreement_ci95_high,neighbor_internal_purity,neighbor_internal_purity_ci95_low,neighbor_internal_purity_ci95_high,normalized_action_entropy,normalized_action_entropy_ci95_low,normalized_action_entropy_ci95_high,beneficial_set_jaccard,beneficial_set_jaccard_ci95_low,beneficial_set_jaccard_ci95_high,both_empty_rate,both_empty_rate_ci95_low,both_empty_rate_ci95_high,neighbor_consensus_utility,neighbor_consensus_utility_ci95_low,neighbor_consensus_utility_ci95_high,matched_exact_action_agreement,matched_exact_action_agreement_ci95_low,matched_exact_action_agreement_ci95_high,matched_direction_agreement,matched_direction_agreement_ci95_low,matched_direction_agreement_ci95_high,matched_neighbor_internal_purity,matched_neighbor_internal_purity_ci95_low,matched_neighbor_internal_purity_ci95_high,matched_normalized_action_entropy,matched_normalized_action_entropy_ci95_low,matched_normalized_action_entropy_ci95_high,matched_beneficial_set_jaccard,matched_beneficial_set_jaccard_ci95_low,matched_beneficial_set_jaccard_ci95_high,matched_both_empty_rate,matched_both_empty_rate_ci95_low,matched_both_empty_rate_ci95_high,matched_consensus_utility,matched_consensus_utility_ci95_low,matched_consensus_utility_ci95_high,exact_action_agreement_lift,exact_action_agreement_lift_ci95_low,exact_action_agreement_lift_ci95_high,direction_agreement_lift,direction_agreement_lift_ci95_low,direction_agreement_lift_ci95_high,purity_lift,purity_lift_ci95_low,purity_lift_ci95_high,jaccard_lift,jaccard_lift_ci95_low,jaccard_lift_ci95_high,consensus_utility_lift,consensus_utility_lift_ci95_low,consensus_utility_lift_ci95_high,matched_baseline_supported,matched_baseline_supported_ci95_low,matched_baseline_supported_ci95_high
mkg_y,mkg_y_mhyper_native,X4,5,0.34398999374609057,0.33354565353345833,0.35432176360225137,0.5480300187617256,0.5401622889305816,0.5556973108192622,0.7302689180737963,0.725803627267042,0.7346841776110069,0.49432102616851675,0.4869032409396668,0.5017099720097301,0.32009958555606144,0.31215417997110434,0.3281790269315837,0.23297060662914298,0.22065009380863035,0.24539086929330828,-0.0024439274496703234,-0.004234356257580431,-0.0006523366672946679,0.28589178306279234,0.2780056101865859,0.29372175359050245,0.4680947527368813,0.46191994930404023,0.4742932014232461,0.6650463067824329,0.66257931840836,0.6674312517233398,0.6104535356350281,0.6067494964390404,0.6142423539296007,0.26474474800712977,0.2576377811806216,0.2720068095008048,0.18955706555933058,0.18000786761597296,0.1991812982512308,-0.00547445161315136,-0.006653836087550875,-0.00431087470405912,0.058313577450610256,0.05325770851693935,0.06328471548842095,0.08060286900717255,0.07479447471099812,0.0863494608378609,0.0656319365798418,0.061445526382067836,0.06980942477897141,0.05535483754893167,0.050386219781027496,0.060358457178702814,0.0029798169079785063,0.0015593050390595423,0.0044102614371577,0.9939962476547842,0.9906191369606003,0.9966228893058161
mkg_y,mkg_y_mhyper_native,X4,10,0.3405941213258287,0.3305750469043152,0.35071325828642913,0.5432520325203257,0.5358847717323326,0.5507066916823016,0.6971982489055653,0.6927329580988119,0.7016385240775486,0.6005042407602111,0.5932226331769622,0.607942198099701,0.3163288722883517,0.30877018124317873,0.32400296438642934,0.23043151969981185,0.2183112883051907,0.24277063789868672,-0.0028436624331115313,-0.004730704385735662,-0.0009784179496928472,0.28774023736600346,0.2796848400075221,0.29571126919979,0.46912206482899316,0.46285098607413033,0.47538863912041623,0.6338223583460965,0.6307537595419008,0.6368481874911327,0.7175342694859708,0.7134622101492764,0.7217262920010785,0.2653130143322696,0.25815357212064205,0.27262006658983057,0.19087723328228737,0.18116533260708265,0.20064387032333555,-0.003959050641928038,-0.005163890362063617,-0.0027758397221716124,0.05455812914752425,0.050247624632222855,0.0588387131784761,0.07578605155691687,0.07089170957510414,0.08073495652721635,0.06477386421643704,0.060701190611394014,0.06876895373611715,0.0510158579560821,0.04688163180745685,0.0552052615967527,0.001021378573762409,-0.0004422939266685205,0.0024450569631794487,0.9801125703564728,0.974859287054409,0.9853658536585366
mkg_y,mkg_y_mhyper_native,X4,20,0.3364477798624137,0.3265882582864291,0.3463203564727955,0.5382864290181356,0.531172607879925,0.5455097717323328,0.6778080050031284,0.673395794246404,0.6822389774859287,0.665283642073862,0.6583157951192343,0.6722524305623396,0.3125592083659644,0.305162802466115,0.32003074850521673,0.22751719824890565,0.21555651969981235,0.23952173233270788,-0.000496787158275278,-0.002454683311330698,0.0014064590100988164,0.28788883501422297,0.2797809864381238,0.2959409857624644,0.469204454357382,0.46285919575696965,0.47547903574199074,0.6183405740884385,0.614688449954435,0.621911772294288,0.7724998926375601,0.7683530804298271,0.7767182576896894,0.26449801959813146,0.2572302409423726,0.27186770055469606,0.19195985259891418,0.1821795020885182,0.2018489755252495,-0.0022807973019630095,-0.003522344309741219,-0.0010454626659676593,0.05181571631755878,0.047939116683081186,0.055727367836999636,0.07175753167830363,0.06739972561032344,0.07615577389802586,0.0625651667959659,0.05868365988092966,0.06636251314227812,0.04806118876783294,0.04448264484052742,0.05163627690042913,0.002186265086926316,0.0007316675298182101,0.003648941396098414,0.9673545966228893,0.9606003752345216,0.974108818011257
mkg_y,mkg_y_mhyper_native,X4,50,0.3282651657285807,0.3186265791119449,0.3379426203877423,0.5283126954346461,0.5214771106941841,0.5352795809881178,0.6611994996873046,0.656836679174484,0.6655747967479676,0.7151407244003919,0.7087253996517049,0.7214907997759978,0.30506868657655273,0.29782552336484747,0.31242698806076896,0.22198248905565923,0.21036144465290812,0.2337048780487805,0.001063098283649728,-0.000859772217564653,0.002924105141251554,0.27748968920901673,0.2696282349970954,0.2852549847748394,0.462932573029212,0.45683028576656176,0.4689031620299428,0.604226423902895,0.6003651743101392,0.6080077284493268,0.8106735099819553,0.8069061463189177,0.8145006020923412,0.26650614887894264,0.25921736594831724,0.2739574827484597,0.17917261571295184,0.16956940417322788,0.18871052562355403,-0.0010015238995748272,-0.0024745310718838802,0.0004594755595663692,0.044745871682006125,0.04132979794928816,0.048185063006074585,0.06277771108443374,0.059005357616707624,0.06652199797274026,0.056951380552220925,0.053325041352095655,0.06052546911314639,0.03856253769761009,0.03566468146920303,0.04146431740671634,0.002214417815777618,0.0007088903181627294,0.0037335092811040483,0.9377110694183864,0.9283302063789869,0.9467166979362102
