outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.02843823128298637,0.5188310673542741,0.11181434599156118
2,12780,0.030581044030620046,0.37910798122065725,0.2051643192488263
3,12786,0.021891543656003622,0.30486469576098857,0.18637572344752074
4,12780,0.024008247891720468,0.386697965571205,0.22511737089201878
5,12816,0.02257504665666981,0.3151529338327091,0.17961922596754057
