representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
R1,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,82152,0.027641894541266396,0.02146819970206833,0.04325468054110441,0.4167275294575908,0.4297772060760844,0.0130496766184936,0.5317520520633723,0.16221151037101958,0.1631358511005262,0.0009243407295066175,0.4951311187546665
R1,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,82152,0.02715710902791742,0.021140718998945943,0.03608856501146585,0.4167275294575908,0.4285905192962021,0.011862989838611337,0.5359687779699415,0.16221151037101958,0.152461452975953,-0.00975005739506657,0.47662873110417336
R1,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,82152,0.028775732863140398,0.02238276509205818,0.020339609277823356,0.4167275294575908,0.4165296480023959,-0.00019788145519489264,0.516612466473484,0.16221151037101958,0.1649233386226692,0.0027118282516496173,0.5009179810250358
R1,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,82152,0.032053588245965305,0.024813288227921528,0.04117763594646452,0.4167275294575908,0.4460782398604533,0.029350710402862523,0.5437427713496811,0.16221151037101958,0.1606019006868653,-0.0016096096841542729,0.4927397426923226
R1,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,82152,0.022719895948887125,0.018819619051797007,0.07156672930097785,0.4167275294575908,0.45384305050949114,0.03711552105190036,0.5535162545060855,0.16221151037101958,0.15839184427272707,-0.0038196660982925124,0.48851102261941043
R1,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,82152,0.02311787937361031,0.01895676743087417,0.07110301412617244,0.4167275294575908,0.44856043754408714,0.03183290808649636,0.5558434743388535,0.16221151037101958,0.1646952355681301,0.0024837251971105145,0.4995309647880216
R1,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,82152,0.023401171414626592,0.019066448102995466,0.08484540736433115,0.4167275294575908,0.46040552042215044,0.043677990964559654,0.5709934138676744,0.16221151037101958,0.1609436020318842,-0.0012679083391353707,0.4938709392336476
R1,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,82152,0.02346041602280096,0.019075706223645895,0.1028962546802488,0.4167275294575908,0.47224873132121353,0.05552120186362275,0.5926676031825259,0.16221151037101958,0.16370965345135902,0.0014981430803394369,0.5015572454223025
R1,1,w32_lr1e-3_neg1p0,32,0.001,1.0,82152,0.02133087900978285,0.018406277049539028,0.13469994823958376,0.4167275294575908,0.5010810434486842,0.08435351399109342,0.5970439348901039,0.16221151037101958,0.1602412204371105,-0.001970289933909075,0.48778258170142824
R1,1,w32_lr1e-3_neg1p5,32,0.001,1.5,82152,0.021398499815997188,0.018419780278064003,0.12008260480039545,0.4167275294575908,0.48816388231991276,0.07143635286232197,0.5925956574799838,0.16221151037101958,0.16255636918704916,0.0003448588160295807,0.4956713988003314
R1,1,w32_lr1e-3_neg2p0,32,0.001,2.0,82152,0.021848679079182268,0.018511614938414807,0.13970619058047795,0.4167275294575908,0.5076800990739689,0.09095256961637815,0.6169113100457936,0.16221151037101958,0.1636845889336749,0.0014730785626553278,0.4971500338393334
R1,1,w32_lr1e-3_neg3p0,32,0.001,3.0,82152,0.022407661586700933,0.018696543576657048,0.14534602797057045,0.4167275294575908,0.4970272972727292,0.08029976781513842,0.6204324636992867,0.16221151037101958,0.16837559359951126,0.006164083228491685,0.5139496417258417
R1,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,82152,0.02409655157496962,0.019364061195674902,0.04979372209043947,0.4167275294575908,0.429992164422948,0.013264634965357236,0.5376503582354668,0.16221151037101958,0.15987101269221637,-0.002340497678803205,0.49030781440296917
R1,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,82152,0.024459664139555772,0.019544097037531658,0.07012125866621627,0.4167275294575908,0.4423550541186796,0.025627524661088807,0.5491149371010097,0.16221151037101958,0.1653541143331125,0.003142603962092927,0.5034078153672341
R1,1,w64_lr1e-4_neg2p0,64,0.0001,2.0,82152,0.024518421246065274,0.019574246205051188,0.07525201459568993,0.4167275294575908,0.44920182650732676,0.03247429704973598,0.5595957610102291,0.16221151037101958,0.16228032363752906,6.881326650948205e-05,0.5004835722370693
R1,1,w64_lr1e-4_neg3p0,64,0.0001,3.0,82152,0.02479201604601338,0.01972133024227002,0.08737430423309088,0.4167275294575908,0.4548127636236484,0.038085234166057635,0.5730921371727503,0.16221151037101958,0.16624996971712608,0.004038459346106499,0.507215319877419
R1,1,w64_lr3e-4_neg1p0,64,0.0003,1.0,82152,0.0222609702171926,0.018648127966361765,0.09796016678807799,0.4167275294575908,0.46648096246679394,0.04975343300920315,0.569131440066578,0.16221151037101958,0.16236745079743373,0.0001559404264141473,0.49438637724464785
R1,1,w64_lr3e-4_neg1p5,64,0.0003,1.5,82152,0.022497619465882624,0.018722387819734457,0.1035861607413745,0.4167275294575908,0.46867609970589574,0.05194857024830496,0.5798232895650257,0.16221151037101958,0.16200701329406397,-0.00020449707695560648,0.4963332646572562
R1,1,w64_lr3e-4_neg2p0,64,0.0003,2.0,82152,0.022957721498578533,0.018866326288606385,0.1097466040098521,0.4167275294575908,0.47165884051777207,0.05493131106018129,0.5837939797310109,0.16221151037101958,0.16752519381865957,0.005313683447639994,0.5122904272443558
R1,1,w64_lr3e-4_neg3p0,64,0.0003,3.0,82152,0.024013065741208442,0.019319605767170952,0.075773489388916,0.4167275294575908,0.44405749277196394,0.02732996331437315,0.5623425668269264,0.16221151037101958,0.16666360246002107,0.0044520920890014914,0.5124546821081121
R1,1,w64_lr1e-3_neg1p0,64,0.001,1.0,82152,0.021694622639577027,0.01848147458119484,0.14069519226416152,0.4167275294575908,0.5012800799441973,0.08455255048660654,0.6032528381992157,0.16221151037101958,0.16028747522392092,-0.0019240351470986572,0.4910697429222896
