dataset,pair_id,representation,relation,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc,positive_vs_harmful_auroc,positive_vs_harmful_auroc_lift,nonzero_activity_auprc,nonzero_activity_prevalence,nonzero_activity_auprc_lift,highest_10pct_actual_mean_advantage,highest_10pct_positive_rate,highest_10pct_harmful_rate,h1_style_pass,n_rows,n_queries
db15k,db15k_mhyper_native,C1,134,456,0.03170241275493379,0.028010015684990217,0.11635338061469795,0.12280701754385964,0.2939984210662238,0.17119140352236417,0.6929017857142857,0.07894736842105263,0.09387061775835132,0.014923249337298689,0.4132275132275132,0.6006944444444444,0.10069444444444442,0.23615280260208965,0.20175438596491227,0.03439841663717738,0.05971685509316759,0.3695652173913043,0.06521739130434782,True,456,114
db15k,db15k_mhyper_native,C1,135,192,0.010590906480782897,0.007923730755433072,0.15306121601542527,0.16666666666666666,0.3172333155671265,0.15056664890045982,0.76953125,0.09895833333333333,0.12951098820088955,0.03055265486755622,0.29966534834195313,0.4161184210526316,-0.08388157894736842,0.35325811333372753,0.265625,0.08763311333372753,2.3140898200061307e-05,0.3157894736842105,0.42105263157894735,True,192,48
db15k,db15k_mhyper_native,C1,136,72,0.004497724455734681,0.0010008271383144703,0.17546021835215084,0.5138888888888888,0.6290258969298631,0.11513700804097426,0.6146718146718146,0.06944444444444445,0.057363447039127775,-0.012080997405316672,0.31044776119402984,0.3837837837837838,-0.1162162162162162,0.5579248895762751,0.5833333333333334,-0.025408443757058308,0.0015881852738822404,0.7142857142857143,0.0,False,72,18
db15k,db15k_mhyper_native,C1,137,48,0.02040439456597793,0.015345069054975674,0.03313264191282223,0.08333333333333333,0.15075757575757576,0.06742424242424243,0.6079545454545454,0.125,0.15949279765069238,0.03449279765069238,0.4880952380952381,0.5833333333333334,0.08333333333333337,0.20596353222514213,0.20833333333333334,-0.0023698011081912107,0.006666666666666659,0.2,0.0,True,48,12
db15k,db15k_mhyper_native,C1,139,48,0.038083523897464826,0.03242971045914219,0.3047723765902446,0.25,0.9129728966685488,0.6629728966685488,0.9120370370370371,0.375,0.3829667339936569,0.007966733993656883,0.4666666666666667,0.9027777777777778,0.4027777777777778,0.9149770488929284,0.625,0.2899770488929284,0.0011598972415516199,1.0,0.0,True,48,12
db15k,db15k_mhyper_native,C1,140,120,0.0462852011033773,0.040828368890495445,0.0160941143046123,0.2916666666666667,0.3103037139390821,0.01863704727241544,0.479327731092437,0.10833333333333334,0.12460996507773746,0.01627663174440412,0.5089863407620417,0.4989010989010989,-0.001098901098901095,0.42183137950842614,0.4,0.02183137950842612,0.014145438478998582,0.3333333333333333,0.08333333333333333,True,120,30
db15k,db15k_mhyper_native,C1,142,24,0.07178422615671105,0.06657164277374729,0.012334054665512613,0.4583333333333333,0.5711461194151878,0.11281278608185447,0.4195804195804196,0.0,nan,nan,nan,nan,nan,0.6266877999568683,0.4583333333333333,0.16835446662353498,0.5,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,143,72,0.05913404365038352,0.054399087096842456,-0.46046108681274034,0.2916666666666667,0.21707910560361346,-0.07458756106305323,0.2334267040149393,0.027777777777777776,0.025721082366934284,-0.002056695410843492,0.19285714285714287,0.047619047619047616,-0.4523809523809524,0.386172105753548,0.3194444444444444,0.06672766130910357,0.0012987012987012857,0.14285714285714285,0.0,False,72,18
db15k,db15k_mhyper_native,C1,144,72,0.02571590662613713,0.020990534486558812,0.209101385113578,0.19444444444444445,0.3862163080770487,0.19177186363260426,0.6834975369458128,0.041666666666666664,0.09722222222222222,0.05555555555555556,0.463768115942029,0.5238095238095238,0.023809523809523836,0.47017168312092156,0.2361111111111111,0.23406057200981045,0.0095238095238095,0.5714285714285714,0.14285714285714285,True,72,18
db15k,db15k_mhyper_native,C1,145,360,0.023110579846727722,0.019463148095630288,0.13166817570601383,0.33611111111111114,0.5453554163849862,0.20924430527387505,0.6156160309830907,0.10833333333333334,0.12428383841322072,0.015950505079887378,0.46657081236520487,0.5539309175672812,0.05393091756728119,0.45174181474924274,0.4444444444444444,0.007297370304798323,0.02534146236297122,0.8055555555555556,0.0,True,360,90
db15k,db15k_mhyper_native,C1,146,336,0.01140758714268384,0.008457297212069866,0.11392724232605533,0.24702380952380953,0.3603029346689443,0.11327912514513477,0.6779846659364732,0.1875,0.15364247347110274,-0.03385752652889726,0.39316239316239315,0.5360489577357047,0.03604895773570471,0.44482414586378166,0.43452380952380953,0.010300336339972127,0.00045840476521857377,0.3235294117647059,0.4117647058823529,False,336,84
db15k,db15k_mhyper_native,C1,147,144,0.05621884150305399,0.0516793578426157,-0.16114352612306435,0.09027777777777778,0.0716383762979034,-0.018639401479874376,0.35642982971227244,0.1736111111111111,0.1505392079950026,-0.023071903116108516,0.3942857142857143,0.27384615384615385,-0.22615384615384615,0.2908599789424821,0.2638888888888889,0.026971090053593216,-0.02976190476190475,0.0,0.21428571428571427,False,144,36
db15k,db15k_mhyper_native,C1,148,96,0.04803331401932873,0.04377715861855825,0.07936830754978201,0.1875,0.16789703467058995,-0.019602965329410055,0.44017094017094016,0.11458333333333333,0.49937427687582453,0.3847909435424912,0.7176470588235294,0.696969696969697,0.19696969696969702,0.39388297800095584,0.3020833333333333,0.09179964466762253,0.03,0.1,0.0,False,96,24
db15k,db15k_mhyper_native,C1,151,96,0.016896578956705783,0.01437877788523234,0.11138026372327917,0.03125,0.0403314621758888,0.009081462175888802,0.4659498207885305,0.052083333333333336,0.24287878787878792,0.19079545454545457,0.7032967032967034,0.6666666666666666,0.16666666666666663,0.14814514189514189,0.08333333333333333,0.06481180856180856,-0.01666666666666666,0.0,0.1,False,96,24
db15k,db15k_mhyper_native,C1,152,528,0.013010471300738307,0.010525515489610004,-0.0485787094774076,0.24053030303030304,0.24103074317259662,0.0005004401422935845,0.47428672413454553,0.25757575757575757,0.27765246240453717,0.0200767048287796,0.4842061824729892,0.4715145900880037,-0.028485409911996273,0.5364362664044706,0.4981060606060606,0.03833020579841001,-4.7389607691355916e-07,0.2641509433962264,0.2641509433962264,False,528,132
db15k,db15k_mhyper_native,C1,155,48,0.048222189618416976,0.04102563230451096,-0.35811276228986716,0.16666666666666666,0.12719612469612468,-0.03947054197054198,0.2875,0.3958333333333333,0.3366269728454513,-0.059206360487882026,0.3684210526315789,0.2236842105263158,-0.2763157894736842,0.5760345326003263,0.5625,0.013534532600326332,-0.06904761904761902,0.0,0.4,False,48,12
db15k,db15k_mhyper_native,C1,156,384,0.013696766758022743,0.01065980533929904,-0.099961464777,0.03125,0.020595603721647995,-0.010654396278352005,0.23812724014336917,0.03125,0.06875936617062572,0.037509366170625724,0.5255376344086021,0.2916666666666667,-0.20833333333333331,0.19717058184759884,0.0625,0.13467058184759884,-0.013157894736842105,0.0,0.02631578947368421,False,384,96
db15k,db15k_mhyper_native,C1,157,72,0.05879221118947629,0.0537631398678499,0.22207369089516452,0.1111111111111111,0.10031296010069596,-0.010798151010415147,0.361328125,0.2361111111111111,0.5684340790388843,0.3323229679277732,0.7229946524064171,0.5955882352941176,0.09558823529411764,0.5993115881292114,0.3472222222222222,0.25208936590698916,-0.010884353741496572,0.14285714285714285,0.2857142857142857,False,72,18
db15k,db15k_mhyper_native,C1,159,24,0.01044027999237661,0.004194604920176647,-0.03043478260869565,0.5,0.5257628537040302,0.025762853704030197,0.5555555555555556,0.5,0.648849046898919,0.14884904689891898,0.5555555555555556,0.5555555555555556,0.05555555555555558,1.0,1.0,0.0,-2.347362240480243e-05,0.0,1.0,False,24,6
db15k,db15k_mhyper_native,C1,160,24,0.01302223997538031,0.007976926507982762,0.11743380902107327,0.125,0.173109243697479,0.04810924369747899,0.5555555555555556,0.5416666666666666,0.7031335061699434,0.16146683950327678,0.6643356643356644,0.6410256410256411,0.14102564102564108,0.6162373487641231,0.6666666666666666,-0.05042931790254357,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,161,24,0.0030590611340290106,0.0005665034298138711,-0.19938630566148133,0.5,0.43869940551862746,-0.06130059448137254,0.3125,0.041666666666666664,0.3333333333333333,0.29166666666666663,0.9130434782608695,0.8333333333333334,0.33333333333333337,0.5333548744083861,0.5416666666666666,-0.008311792258280493,0.0032051282051282,0.5,0.0,False,24,6
db15k,db15k_mhyper_native,C1,162,168,0.018700522818044976,0.0156142086742502,0.22091996359346183,0.5416666666666666,0.6380650563874642,0.09639838972079762,0.6019694591123163,0.17261904761904762,0.3994723272274733,0.22685327960842566,0.6896551724137931,0.6998863205759758,0.19988632057597577,0.7775813141505038,0.7142857142857143,0.0632955998647895,0.0005497703586679893,0.7058823529411765,0.058823529411764705,True,168,42
db15k,db15k_mhyper_native,C1,164,24,0.085313466998438,0.08209912448686103,-0.03230291412348993,0.0,nan,nan,nan,0.16666666666666666,0.1853874883286648,0.01872082166199815,0.475,nan,nan,0.20376984126984127,0.16666666666666666,0.03710317460317461,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,167,120,0.021718541320464982,0.017547009521416742,0.25472836026076595,0.5166666666666667,0.6696995486805447,0.153032882013878,0.6991101223581757,0.15833333333333333,0.172230178449325,0.01389684511599168,0.5409067222511725,0.6477079796264855,0.14770797962648552,0.5710961775186227,0.675,-0.1039038224813773,0.01327351029706001,0.5,0.08333333333333333,True,120,30
db15k,db15k_mhyper_native,C1,176,24,0.019265231829450138,0.012267133923920015,0.15771261183381158,0.75,0.706202160815276,-0.04379783918472402,0.4537037037037037,0.041666666666666664,0.045454545454545456,0.0037878787878787915,0.08695652173913043,0.05555555555555555,-0.4444444444444444,0.7906578773595301,0.7916666666666666,-0.0010087893071365484,0.0089285714285714,0.5,0.0,False,24,6
db15k,db15k_mhyper_native,C1,177,1200,0.012354425433134546,0.008717312168916401,-0.05034013099246765,0.43083333333333335,0.4324932940600957,0.0016599607267623329,0.48633149349637933,0.27416666666666667,0.26678231927825985,-0.00738434738840682,0.487801813937095,0.483329707865697,-0.01667029213430299,0.6800737566681754,0.705,-0.024926243331824582,0.0013885944952279387,0.4583333333333333,0.25,False,1200,300
db15k,db15k_mhyper_native,C1,178,24,0.0033824868427965583,0.00034075345733001284,0.44976090919193645,0.5,0.8241350085100085,0.32413500851000854,0.8055555555555556,0.0,nan,nan,nan,nan,nan,0.8241350085100084,0.5,0.3241350085100084,0.0014454968746013,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,179,264,0.00529036169323191,0.00228711807140361,0.2584159385335522,0.4772727272727273,0.5421927098171997,0.0649199825444724,0.6317000230043708,0.17045454545454544,0.2081763471499708,0.037721801695425355,0.567326230339929,0.6319223985890653,0.1319223985890653,0.5521884171464827,0.6477272727272727,-0.09553885558079,0.004291173124802389,0.38461538461538464,0.15384615384615385,True,264,66
db15k,db15k_mhyper_native,C1,184,168,0.013275924264561442,0.009378446042905345,-0.13927576352008972,0.5535714285714286,0.5070017765403418,-0.04656965203108676,0.4253763440860215,0.19642857142857142,0.2266169714681392,0.03018840003956777,0.43209876543209874,0.4115347018572825,-0.08846529814271747,0.7383290200812747,0.75,-0.011670979918725344,0.00027818063542536196,0.47058823529411764,0.17647058823529413,False,168,42
db15k,db15k_mhyper_native,C1,186,96,0.013335070030674419,0.01064029196580186,-0.004125878725236262,0.052083333333333336,0.05732843307214017,0.005245099738806831,0.46373626373626375,0.16666666666666666,0.1672206980049047,0.0005540313382380313,0.50234375,0.4375,-0.0625,0.17994844447970218,0.21875,-0.03880155552029782,0.0,0.0,0.0,False,96,24
db15k,db15k_mhyper_native,C1,190,24,0.03104712934129764,0.027943210046428232,0.2599681674647053,0.25,0.47370129870129873,0.22370129870129873,0.6944444444444444,0.0,nan,nan,nan,nan,nan,0.24465188520916073,0.25,-0.00534811479083927,0.02499999999999995,0.5,0.0,False,24,6
db15k,db15k_mhyper_native,C1,195,48,0.04825313958701569,0.044188637328444476,-0.0011425509802147433,0.20833333333333334,0.19223807991268677,-0.016095253420646577,0.4263157894736842,0.041666666666666664,0.1388888888888889,0.09722222222222224,0.7717391304347826,0.7,0.19999999999999996,0.21980257820041102,0.25,-0.03019742179958898,0.0,0.0,0.0,False,48,12
db15k,db15k_mhyper_native,C1,197,24,0.005273062468690393,0.0024683642710490454,0.07652173913043478,1.0,0.9999999999999999,-1.1102230246251565e-16,nan,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.008984833797617199,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,198,24,0.01104106165627411,0.006178721343690387,-0.0017391304347826085,1.0,0.9999999999999999,-1.1102230246251565e-16,nan,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.00539352044233465,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,200,48,0.00833995780620783,0.003503927894854517,0.3376078270836515,0.3958333333333333,0.7596245224803215,0.3637911891469882,0.7676950998185118,0.0,nan,nan,nan,nan,nan,0.3685177250566339,0.3958333333333333,-0.027315608276699432,0.00561235843994458,1.0,0.0,False,48,12
db15k,db15k_mhyper_native,C1,202,24,0.019216182402611987,0.013152572760586968,-0.5262674138399436,0.20833333333333334,0.16894446133576568,-0.03938887199756766,0.2736842105263158,0.2916666666666667,0.2058460309441022,-0.08582063572256449,0.16806722689075632,0.08571428571428572,-0.41428571428571426,0.47676859454689574,0.5,-0.02323140545310426,-0.04166666666666665,0.0,0.5,False,24,6
db15k,db15k_mhyper_native,C1,203,48,0.015986409301752026,0.010426159556463822,0.4711702515739452,0.3125,0.35005226489429636,0.03755226489429636,0.5373737373737374,0.3125,0.7296891996891997,0.41718919968919965,0.8787878787878788,0.8,0.30000000000000004,0.8257147270415375,0.625,0.20071472704153748,0.03333333333333332,0.4,0.0,True,48,12
db15k,db15k_mhyper_native,C1,204,24,0.06562809436582025,0.061226516671994025,-0.009100315103865799,0.125,0.26142697881828314,0.13642697881828314,0.49206349206349204,0.0,nan,nan,nan,nan,nan,0.25961538461538464,0.125,0.13461538461538464,0.25,0.5,0.0,False,24,6
db15k,db15k_mhyper_native,C1,206,216,0.02262744638487588,0.019009129410428226,-0.10769414112389063,0.41203703703703703,0.447942003038833,0.03590496600179599,0.4741219145359639,0.12962962962962962,0.13506127560915032,0.0054316459795206995,0.4399696048632219,0.4265650080256822,-0.0734349919743178,0.6895051948150288,0.5416666666666666,0.14783852814836218,0.0018855825428841949,0.5,0.3181818181818182,False,216,54
db15k,db15k_mhyper_native,C1,213,24,0.0063518812227445496,0.002845718360416647,0.4794241671101171,0.16666666666666666,0.550595238095238,0.3839285714285714,0.75,0.2916666666666667,0.5755102040816327,0.283843537414966,0.7310924369747899,0.8571428571428571,0.3571428571428571,0.5708485958485958,0.4583333333333333,0.1125152625152625,0.0119047619047619,0.5,0.0,True,24,6
db15k,db15k_mhyper_native,C1,216,24,0.004756696569803751,0.001052980942322035,-0.7805279725321478,0.75,0.6189573183588754,-0.13104268164112465,0.18518518518518517,0.041666666666666664,0.05263157894736842,0.010964912280701754,0.21739130434782608,0.16666666666666666,-0.33333333333333337,0.857958358367849,0.7916666666666666,0.06629169170118232,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,218,24,0.17489120930743707,0.16739349362197334,-0.32196654249633166,0.2916666666666667,0.21766429790726466,-0.07400236875940203,0.226890756302521,0.125,0.23412698412698413,0.10912698412698413,0.6349206349206349,0.38095238095238093,-0.11904761904761907,0.7629903378355392,0.4166666666666667,0.34632367116887247,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,219,24,0.026099411673134232,0.021471891675808888,-0.16531160432556807,0.20833333333333334,0.321031746031746,0.11269841269841266,0.6421052631578947,0.125,0.08731884057971015,-0.03768115942028985,0.031746031746031744,0.06666666666666667,-0.43333333333333335,0.5513286056049214,0.3333333333333333,0.21799527227158805,-0.10833333333333331,0.0,1.0,False,24,6
db15k,db15k_mhyper_native,C1,220,96,0.010137617411771301,0.006210985164180322,0.2782249064036043,0.3333333333333333,0.5670859335856311,0.23375260025229777,0.751953125,0.19791666666666666,0.3116876947317892,0.11377102806512254,0.5140123034859877,0.7023026315789473,0.20230263157894735,0.4637514481807956,0.53125,-0.06749855181920439,0.0013002130028764527,0.7,0.0,True,96,24
db15k,db15k_mhyper_native,C1,222,24,0.006848795296816712,0.0032123420225199507,-0.2782608695652174,0.8333333333333334,0.7749460045869387,-0.05838732874639463,0.2625,0.16666666666666666,0.1373637097859739,-0.02930295688069276,0.2625,0.2625,-0.2375,1.0,1.0,0.0,-0.000869279317621193,0.5,0.5,False,24,6
db15k,db15k_mhyper_native,C1,223,24,0.07043500565406345,0.06764604611664778,0.28736342129758247,0.125,0.2,0.07500000000000001,0.6190476190476191,0.041666666666666664,1.0,0.9583333333333334,1.0,1.0,0.5,0.23864468864468863,0.16666666666666666,0.07197802197802197,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,224,24,0.011602155005352319,0.007081751934661504,0.5532642021896309,0.125,0.9166666666666666,0.7916666666666666,0.9841269841269841,0.0,nan,nan,nan,nan,nan,0.9166666666666666,0.125,0.7916666666666666,0.0666666666666666,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,225,408,0.041779032067126985,0.038675769054378535,-0.0364996819933357,0.07598039215686274,0.10329370400505097,0.027313311848188235,0.44382647385984425,0.056372549019607844,0.06301409159415222,0.006641542574544378,0.5018633540372671,0.45582047685834504,-0.044179523141654964,0.16371701350214582,0.1323529411764706,0.03136407232567523,0.012195121951219513,0.04878048780487805,0.024390243902439025,False,408,102
db15k,db15k_mhyper_native,C1,226,360,0.05297239046497563,0.04980836553711466,0.07651107398114765,0.1361111111111111,0.15868618172327342,0.022575070612162323,0.48526806220880636,0.12222222222222222,0.22272343865353444,0.10050121643131223,0.5981012658227848,0.5709647495361782,0.07096474953617815,0.3540679129107719,0.25833333333333336,0.09573457957743853,0.05534951909893392,0.2222222222222222,0.16666666666666666,True,360,90
db15k,db15k_mhyper_native,C1,229,24,0.024038399994754284,0.018338269460216546,0.21049712786844413,0.0,nan,nan,nan,0.7083333333333334,0.8070040253863784,0.09867069205304502,0.6638655462184874,nan,nan,0.7408085349449876,0.7083333333333334,0.03247520161165418,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,232,24,0.002131946074465854,0.00016433469665799226,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,233,24,0.0029820818454026625,0.00026761665766206845,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,234,72,0.006226823608745459,0.0024224652117588582,-0.4334884222594067,0.5,0.4020143411788276,-0.09798565882117238,0.3557098765432099,0.3472222222222222,0.2837729870756821,-0.0634492351465401,0.3557446808510638,0.3333333333333333,-0.16666666666666669,0.7388718015657902,0.8472222222222222,-0.10835042065643197,-0.004387727113911829,0.14285714285714285,0.7142857142857143,False,72,18
db15k,db15k_mhyper_native,C1,235,24,0.003129507175174436,0.0003372399603044088,-0.20675992209753274,0.5,0.4472217597217597,-0.052778240278240296,0.3819444444444444,0.0,nan,nan,nan,nan,nan,0.5731280963188858,0.5,0.07312809631888584,0.00028448582420065,0.5,0.0,False,24,6
db15k,db15k_mhyper_native,C1,239,24,0.008902479574403174,0.004329656026037927,0.4932276182304007,0.0,nan,nan,nan,0.6666666666666666,0.9117340318457772,0.24506736517911054,0.84375,nan,nan,0.6451252259737167,0.6666666666666666,-0.021541440692949942,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,240,24,0.017855564364103415,0.013227060464021605,0.06,0.9583333333333334,0.9351032676339055,-0.02323006569942787,0.17391304347826086,0.0,nan,nan,nan,nan,nan,0.9351032676339053,0.9583333333333334,-0.023230065699428093,0.05138888888888885,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,241,48,0.00526827443274835,0.001142797102361954,0.28687769122583756,0.7291666666666666,0.8496524575115914,0.12048579084492472,0.6351648351648351,0.25,0.30470117525503704,0.05470117525503704,0.6111111111111112,0.6214285714285714,0.12142857142857144,0.995087336983643,0.9791666666666666,0.015920670316976415,0.009584373527156595,1.0,0.0,True,48,12
db15k,db15k_mhyper_native,C1,245,24,0.011298161087811296,0.005124290701122323,-0.19665003099860662,0.9166666666666666,0.8981993287179352,-0.018467337948731455,0.2727272727272727,0.0,nan,nan,nan,nan,nan,0.9489737788432859,0.9166666666666666,0.0323071121766193,0.0006796297680822,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,246,48,0.008690862911220858,0.003955222717417021,-0.0433912659168302,0.4166666666666667,0.3985480020596456,-0.018118664607021107,0.4125,0.16666666666666666,0.2367508992262628,0.07008423255959614,0.471875,0.4375,-0.0625,0.5983988420022021,0.5833333333333334,0.015065508668868688,-0.013298444557407571,0.4,0.4,False,48,12
db15k,db15k_mhyper_native,C1,254,24,0.007970818075903517,0.0021278791266422133,0.2078260869565217,0.5,0.7614427110557143,0.26144271105571426,0.7291666666666666,0.5,0.7675584763820058,0.2675584763820058,0.7291666666666666,0.7291666666666666,0.22916666666666663,1.0,1.0,0.0,0.00013286044073259967,1.0,0.0,True,24,6
db15k,db15k_mhyper_native,C1,255,24,0.0015305047854780665,9.496289977533856e-05,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,258,24,0.08421232302983599,0.08004524861329124,0.258344878246915,0.2916666666666667,0.7711038961038961,0.4794372294372294,0.7142857142857143,0.0,nan,nan,nan,nan,nan,0.8459706959706959,0.2916666666666667,0.5543040293040291,0.375,1.0,0.0,False,24,6
db15k,db15k_mhyper_native,C1,260,72,0.07500948859119992,0.0697181653447104,0.052196569103020014,0.08333333333333333,0.07835821510593793,-0.004975118227395395,0.3787878787878788,0.05555555555555555,0.163829185520362,0.10827362996480644,0.7904411764705882,0.6666666666666666,0.16666666666666663,0.197700344663293,0.1388888888888889,0.05881145577440411,0.0,0.0,0.0,False,72,18
db15k,db15k_mhyper_native,C1,278,25008,0.01001569582322161,0.007436564604797695,-0.02038800960676717,0.19421785028790786,0.26322633958656383,0.06900848929865597,0.6039372778756951,0.3319337811900192,0.26933527504494836,-0.06259850614507084,0.40806739558717486,0.5234730643717885,0.023473064371788532,0.5032109516524991,0.5261516314779271,-0.022940679825428023,-0.0006353780691109626,0.35665733706517394,0.500999600159936,False,25008,6252
db15k,db15k_mhyper_native,C2,0,6984,0.0397977973092905,0.035373452017800885,0.06792055147603032,0.361397479954181,0.4136367157085399,0.052239235754358904,0.5485106653258761,0.18127147766323023,0.23547996901328624,0.05420849135005601,0.5307874526107793,0.552980173900852,0.05298017390085197,0.6010312489231558,0.5426689576174112,0.05836229130574466,-0.0013323940874886487,0.4684813753581662,0.22492836676217765,False,6984,1746
db15k,db15k_mhyper_native,C2,1,6024,0.025790749350716433,0.022443338060123105,0.1248752131810992,0.33183930942895085,0.3827015926057372,0.05086228317678637,0.6058331028868471,0.15156042496679947,0.14562829784046055,-0.005932127126338921,0.49227596428295134,0.5668855786052939,0.06688557860529387,0.4011076748923885,0.48339973439575035,-0.08229205950336183,0.008447396233746893,0.34219269102990035,0.10963455149501661,False,6024,1506
db15k,db15k_mhyper_native,C2,2,1680,0.02063667767116346,0.016736154928704235,-0.02667960825245009,0.30714285714285716,0.31477189912584824,0.0076290419829910805,0.476016609392898,0.15,0.14329945291526328,-0.006700547084736719,0.49275543550753637,0.4763904269718223,-0.023609573028177677,0.49147457280786505,0.45714285714285713,0.03433171566500792,-0.003135287658722842,0.3273809523809524,0.17261904761904762,False,1680,420
db15k,db15k_mhyper_native,C2,3,552,0.039716531381967346,0.035229555853276175,-0.02346655639978944,0.23369565217391305,0.25234897490210734,0.018653322728194283,0.4640167133982077,0.13768115942028986,0.25317448744708637,0.11549332802679652,0.5408558160106147,0.5156058751529988,0.015605875152998827,0.5433372583202085,0.3713768115942029,0.17196044672600563,-0.03956164765050127,0.2545454545454545,0.2545454545454545,False,552,138
