outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.00019513518145850668,0.31551270815074495,0.07975460122699386
2,20496,0.00011283038061170599,0.3116705698672912,0.07372170179547229
3,20514,0.00010651243590772769,0.3132982353514673,0.07745929609047479
4,20502,6.250883695684489e-05,0.3176763242610477,0.07730953077748512
5,20574,0.00022315533458327534,0.3128706133955478,0.07747642655779138
