representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C2,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.03680007366301901,0.031709180385239365,0.037209661054775904,0.398822663723326,0.4194275765692463,0.02060491284592031,0.5239990490713876,0.211959949542731,0.21163577242183462,-0.00032417712089638506,0.5029459042891703
C2,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.03990142453420803,0.03352236987219817,0.022481288185342875,0.398822663723326,0.40873586323441713,0.009913199511091153,0.5181861022154992,0.211959949542731,0.2085744769175579,-0.003385472625173108,0.5013896444129923
C2,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.03868386549486635,0.032694705015937436,0.035606379633512736,0.398822663723326,0.4254038961117325,0.02658123238840654,0.5334958642219512,0.211959949542731,0.21142100905233566,-0.000538940490395351,0.5011338261197144
C2,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.037853019416854074,0.032236433764896655,0.03245697034695785,0.398822663723326,0.42778936195938166,0.028966698236055688,0.5441677920511185,0.211959949542731,0.21126729904172048,-0.0006926505010105277,0.4944725989423321
C2,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.03503877695996551,0.03096005671310928,0.06847999774477466,0.398822663723326,0.43571878712992074,0.03689612340659476,0.5448543483503128,0.211959949542731,0.21444852426198563,0.0024885747192546215,0.5069463986667867
C2,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.034989245175619244,0.03095619991991368,0.06294159821553139,0.398822663723326,0.4428302208013791,0.04400755707805315,0.5529572007469991,0.211959949542731,0.21379675516449834,0.001836805621767329,0.5046426025201721
C2,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.03531080773143228,0.031038765447737326,0.061098958321827136,0.398822663723326,0.4455387669273114,0.04671610320398545,0.5560554124590179,0.211959949542731,0.21807800876866523,0.006118059225934225,0.5035746697879399
C2,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.03625517142966404,0.03145751347414513,0.04743468582296082,0.398822663723326,0.45294412679046375,0.054121463067137776,0.5631440545888606,0.211959949542731,0.2134640405363136,0.0015040909935825908,0.49052250552816545
C2,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.03409790081928871,0.030693099525307473,0.1163569312172717,0.398822663723326,0.48003980234716315,0.08121713862383717,0.584087167722094,0.211959949542731,0.2132516983455185,0.0012917488027874846,0.4988896607269275
C2,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.03441809714151961,0.030740989047957853,0.10217548899698294,0.398822663723326,0.4771824914531152,0.07835982772978922,0.5803231393285272,0.211959949542731,0.21595825339349847,0.003998303850767465,0.5060188206911199
C2,1,w32_lr1e-3_neg2p0,32,0.001,2.0,152208,0.03443329796716753,0.0308348601892787,0.09274216249390822,0.398822663723326,0.47678398571450137,0.07796132199117539,0.5811390095106789,0.211959949542731,0.22585666515116942,0.013896715608438415,0.5163563967836112
C2,1,w32_lr1e-3_neg3p0,32,0.001,3.0,152208,0.03629387981292252,0.031460057719333884,0.07458981934700404,0.398822663723326,0.4700954739655115,0.07127281024218551,0.5830703653068438,0.211959949542731,0.21938546430403652,0.007425514761305513,0.4986348206753998
C2,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,152208,0.03733203469959082,0.03191256001973238,0.043812287135743054,0.398822663723326,0.4250043556075436,0.02618169188421765,0.5291038611650347,0.211959949542731,0.20981126995815028,-0.0021486795845807316,0.5038486335547626
C2,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,152208,0.036980144220824476,0.031810882296398946,0.046855656831572036,0.398822663723326,0.4266048677050055,0.02778220398167952,0.5379597869076393,0.211959949542731,0.21087634592309118,-0.001083603619639828,0.504444341563027
C2,1,w64_lr1e-4_neg2p0,64,0.0001,2.0,152208,0.0376185206824996,0.032130989029609626,0.03879431887839229,0.398822663723326,0.4224468075824324,0.02362414385910644,0.5355078918496081,0.211959949542731,0.21115426231285941,-0.0008056872298715934,0.5011465949460904
C2,1,w64_lr1e-4_neg3p0,64,0.0001,3.0,152208,0.03857783280921624,0.032679957428918216,0.04256364150493732,0.398822663723326,0.43266381191812964,0.03384114819480366,0.5448173865841988,0.211959949542731,0.21349212481934635,0.0015321752766153385,0.5011171555675247
C2,1,w64_lr3e-4_neg1p0,64,0.0003,1.0,152208,0.035247336844388216,0.03098541695453866,0.0763714989077104,0.398822663723326,0.4450317766367941,0.04620911291346813,0.5537668719885603,0.211959949542731,0.20906889044567034,-0.0028910590970606664,0.5000068029859195
C2,1,w64_lr3e-4_neg1p5,64,0.0003,1.5,152208,0.0352624015573249,0.030996645312327993,0.07141876819440933,0.398822663723326,0.44647037509051574,0.04764771136718976,0.5584843416600584,0.211959949542731,0.21550256923378905,0.003542619691058041,0.5036824359536586
C2,1,w64_lr3e-4_neg2p0,64,0.0003,2.0,152208,0.035611329394481805,0.03115844500834312,0.06520687621559644,0.398822663723326,0.4533296731993496,0.054507009476023605,0.5648030428013241,0.211959949542731,0.2127376391784318,0.0007776896357007956,0.4959425936854772
C2,1,w64_lr3e-4_neg3p0,64,0.0003,3.0,152208,0.03655951917594788,0.031596524916490294,0.063055217021856,0.398822663723326,0.4551173589450279,0.05629469522170194,0.571000024855532,0.211959949542731,0.2162585227074767,0.004298573164745689,0.4949699284687201
C2,1,w64_lr1e-3_neg1p0,64,0.001,1.0,152208,0.03523564929778557,0.031041449781447527,0.08836848005373925,0.398822663723326,0.4578777501348042,0.05905508641147822,0.563303997085678,0.211959949542731,0.2138196690343123,0.0018597194915812854,0.5088182263331913
C2,1,w64_lr1e-3_neg1p5,64,0.001,1.5,152208,0.03485400406845306,0.030839639807624043,0.10540353892594669,0.398822663723326,0.47054456137680606,0.07172189765348008,0.5762694916166027,0.211959949542731,0.22387245549833312,0.011912505955602115,0.5148786184870332
C2,1,w64_lr1e-3_neg2p0,64,0.001,2.0,152208,0.03520409516874859,0.031020694602447427,0.0867401234442391,0.398822663723326,0.46833054424859105,0.06950788052526508,0.5823313318871537,0.211959949542731,0.21594728561428006,0.0039873360715490525,0.4979433156529555
