outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.0069228814835477276,0.068838881075168,0.05094546022816065
2,12780,0.0077615464721465174,0.11838810641627542,0.09546165884194054
3,12786,0.007522165850662198,0.08970749256999844,0.06843422493352104
4,12780,0.013420233903616872,0.23348982785602504,0.20453834115805947
5,12816,0.007623452744931414,0.11431023720349563,0.08348938826466916
