representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
R3,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.025418703660961592,0.019912631115320666,0.02045323098124697,0.32841243561442235,0.3481927591220933,0.01978032350767095,0.521459997086843,0.1911134762955955,0.18459146921329458,-0.006522007082300912,0.4928002677313062
R3,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.02480921251548047,0.01942510320707406,0.017960274339052937,0.32841243561442235,0.34450554046287396,0.01609310484845161,0.5169811783937696,0.1911134762955955,0.18579294478235445,-0.00532053151324105,0.49327656384683083
R3,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.023883244781912148,0.01895122773299949,0.02193213787443333,0.32841243561442235,0.3526410127667666,0.024228577152344277,0.5289769257108031,0.1911134762955955,0.18522538144735604,-0.005888094848239461,0.488721537637033
R3,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.02501420560477919,0.019662715140905493,0.004443032488194853,0.32841243561442235,0.34143652844066497,0.013024092826242617,0.5178580063827425,0.1911134762955955,0.18178642882365778,-0.009327047471937716,0.48424720816782113
R3,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.02090395346018612,0.017846513678842484,0.059390784870626684,0.32841243561442235,0.3845310287403412,0.056118593125918825,0.5563146256611745,0.1911134762955955,0.18875455158280868,-0.002358924712786814,0.48634477908415785
R3,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.021394082296836835,0.017961708855110378,0.04840009536964966,0.32841243561442235,0.37623011884233143,0.04781768322790908,0.5533822601508875,0.1911134762955955,0.1812400608684767,-0.009873415427118809,0.4813897916681465
R3,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.021427377824139258,0.017976921429762434,0.028705986860696496,0.32841243561442235,0.3655012106916792,0.03708877507725683,0.5468689017556241,0.1911134762955955,0.17864584629723074,-0.01246762999836476,0.4701308079539367
R3,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.022168117164004547,0.018230706274007014,0.033412251580870536,0.32841243561442235,0.3591739104824056,0.03076147486798325,0.5408350042622591,0.1911134762955955,0.18705146864503389,-0.004062007650561611,0.4936363950325935
R3,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.020241865733388504,0.01771354001210825,0.09521702816501608,0.32841243561442235,0.40705179183365464,0.07863935621923229,0.598187723171218,0.1911134762955955,0.1821551990777843,-0.0089582772178112,0.4695874992387876
R3,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.020257316995286496,0.017721373241622485,0.07029790375913601,0.32841243561442235,0.40704371262676803,0.07863127701234568,0.5853516270575915,0.1911134762955955,0.17832042158182412,-0.012793054713771373,0.4640454104221475
R3,1,w32_lr1e-3_neg2p0,32,0.001,2.0,152208,0.020581728889534082,0.01779591167589027,0.04188063427118699,0.32841243561442235,0.3819002220386488,0.05348778642422647,0.5623192433765867,0.1911134762955955,0.17913091369323636,-0.011982562602359137,0.4654201584786448
R3,1,w32_lr1e-3_neg3p0,32,0.001,3.0,152208,0.0217395108773509,0.018064420950275044,0.04183992608282586,0.32841243561442235,0.385287945552098,0.05687550993767565,0.5671902406152586,0.1911134762955955,0.18426725222965962,-0.00684622406593588,0.4680670911754118
R3,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,152208,0.022483526187304453,0.01831599372293197,0.03823133937491031,0.32841243561442235,0.3576714293565796,0.029258993742157235,0.5334386753705903,0.1911134762955955,0.18539552184901203,-0.005717954446583462,0.49613294667500285
R3,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,152208,0.02322046067278476,0.01865685383915549,0.027288872935813134,0.32841243561442235,0.35094741056692863,0.02253497495250628,0.5293747347985162,0.1911134762955955,0.18375219287924438,-0.0073612834163511165,0.4904903797948141
R3,1,w64_lr1e-4_neg2p0,64,0.0001,2.0,152208,0.02255557493251922,0.01835108026444908,0.027801503806398616,0.32841243561442235,0.3584406410610034,0.030028205446581024,0.5380273515267323,0.1911134762955955,0.18206817299595215,-0.009045303299643342,0.48220168520838846
R3,1,w64_lr1e-4_neg3p0,64,0.0001,3.0,152208,0.024846282481585345,0.019473743982295445,0.013008057028539513,0.32841243561442235,0.34557936754993307,0.01716693193551072,0.521839533357375,0.1911134762955955,0.18330124716528168,-0.007812229130313819,0.4868409684897637
R3,1,w64_lr3e-4_neg1p0,64,0.0003,1.0,152208,0.02100371878923059,0.01786475355306648,0.0529546759004958,0.32841243561442235,0.3801185861772371,0.051706150562814746,0.5681355076621191,0.1911134762955955,0.17254504153670958,-0.01856843475888592,0.4588136774255032
R3,1,w64_lr3e-4_neg1p5,64,0.0003,1.5,152208,0.02166320262785389,0.01804843803720228,0.03506053004917769,0.32841243561442235,0.3637860205938082,0.035373584979385864,0.5401303452582726,0.1911134762955955,0.18477480737097504,-0.006338668924620455,0.48690153432426386
R3,1,w64_lr3e-4_neg2p0,64,0.0003,2.0,152208,0.02165913743355289,0.018040319860614558,0.03955391324829585,0.32841243561442235,0.3686376057935678,0.04022517017914545,0.5511853966193956,0.1911134762955955,0.18340633994947383,-0.007707136346121662,0.4772022467067344
R3,1,w64_lr3e-4_neg3p0,64,0.0003,3.0,152208,0.022545740938700598,0.018372982857718725,0.038726432607711046,0.32841243561442235,0.3684756302515096,0.04006319463708724,0.5552086185309345,0.1911134762955955,0.18221986112202634,-0.008893615173569153,0.47922728987500773
R3,1,w64_lr1e-3_neg1p0,64,0.001,1.0,152208,0.020700116779873688,0.01777866523467158,0.07912728376065085,0.32841243561442235,0.40216538899496257,0.07375295338054022,0.5842420732563004,0.1911134762955955,0.18779431764683094,-0.0033191586487645586,0.47122012446191736
R3,1,w64_lr1e-3_neg1p5,64,0.001,1.5,152208,0.020451370993403425,0.01773233618473337,0.09001498978440235,0.32841243561442235,0.4241871907809089,0.09577475516648654,0.6153714142803159,0.1911134762955955,0.16927318764287333,-0.021840288652722167,0.4376241276794324
R3,1,w64_lr1e-3_neg2p0,64,0.001,2.0,152208,0.020890838107423662,0.01784733698097197,0.0555493474363102,0.32841243561442235,0.38138305050100707,0.05297061488658472,0.557982956728198,0.1911134762955955,0.18905891809887987,-0.002054558196715628,0.49231018430312357
R3,1,w64_lr1e-3_neg3p0,64,0.001,3.0,152208,0.021210946992322843,0.01794433937532966,0.04912948829075945,0.32841243561442235,0.3707419865467048,0.04232955093228247,0.5578531867302824,0.1911134762955955,0.1902849796227862,-0.0008284966728092924,0.4890056777942207
R3,1,w128_lr1e-4_neg1p0,128,0.0001,1.0,152208,0.022219825977979495,0.018216652419887135,0.038635367631720256,0.32841243561442235,0.36105075221921507,0.032638316604792716,0.5367893282877393,0.1911134762955955,0.18410997611511049,-0.007003500180485012,0.49064022041935174
R3,1,w128_lr1e-4_neg1p5,128,0.0001,1.5,152208,0.022721003867171238,0.01844495089573766,0.0316871308544007,0.32841243561442235,0.3520817710572654,0.023669335442843054,0.5286274848204646,0.1911134762955955,0.18495320911049373,-0.006160267185101764,0.495102651357883
R3,1,w128_lr1e-4_neg2p0,128,0.0001,2.0,152208,0.022797820360990928,0.01843366152212976,0.04249928359909852,0.32841243561442235,0.3504354122141571,0.022022976599734734,0.5283575666653011,0.1911134762955955,0.1947433243439936,0.00362984804839811,0.5181623356696751
R3,1,w128_lr1e-4_neg3p0,128,0.0001,3.0,152208,0.023072197602082737,0.018597922636956705,0.014702591269577923,0.32841243561442235,0.3482776898149068,0.01986525420048446,0.5285984176764252,0.1911134762955955,0.18376309466142138,-0.007350381634174119,0.48211528875511095
R3,1,w128_lr3e-4_neg1p0,128,0.0003,1.0,152208,0.02153464472669081,0.017987531891832935,0.053169921303633315,0.32841243561442235,0.37412254402715,0.04571010841272766,0.5548469714950062,0.1911134762955955,0.1789980102615017,-0.012115466034093803,0.47945180474941235
R3,1,w128_lr3e-4_neg1p5,128,0.0003,1.5,152208,0.021637113285465692,0.01801702888410835,0.03826893250899224,0.32841243561442235,0.36276128565743826,0.03434885004301591,0.5431083709903607,0.1911134762955955,0.18253576126151289,-0.008577715034082611,0.4803981271010471
R3,1,w128_lr3e-4_neg2p0,128,0.0003,2.0,152208,0.021971690688154855,0.018125246030816517,0.040298706765834726,0.32841243561442235,0.3697779313658763,0.04136549575145393,0.552570694334098,0.1911134762955955,0.1846997080169141,-0.006413768278681398,0.47619668160336975
R3,1,w128_lr3e-4_neg3p0,128,0.0003,3.0,152208,0.022518958296040833,0.018365285614032674,0.028178031373356328,0.32841243561442235,0.36976787585188914,0.04135544023746679,0.555245644132782,0.1911134762955955,0.18203893046572767,-0.00907454582986783,0.46028887674045343
R3,1,w128_lr1e-3_neg1p0,128,0.001,1.0,152208,0.02085301909377143,0.017810950855296055,0.0747536579322634,0.32841243561442235,0.37118987098824774,0.04277743537382539,0.545547321608262,0.1911134762955955,0.2067094514917757,0.015595975196180195,0.5244130056033587
R3,1,w128_lr1e-3_neg1p5,128,0.001,1.5,152208,0.02152167847495442,0.017979369275774256,0.06861665555566142,0.32841243561442235,0.3939486085850316,0.06553617297060926,0.5844155330162307,0.1911134762955955,0.17496962703086572,-0.01614384926472978,0.4581527945801479
