outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.00040054263829801556,0.06969839037349586,0.2174558524769495
2,12780,0.0008117774019205177,0.06306729264475744,0.20610328638497652
3,12786,-6.908513137179537e-06,0.07062412013139371,0.2157828875332395
4,12780,0.0003177633459905463,0.06619718309859154,0.21729264475743348
5,12816,0.0005950273680631843,0.06827403245942572,0.2108302122347066
