outer_fold,selected_config_index,selected_config,inner_probe_delta_mrr,inner_spearman,fold_global_alpha
1,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",0.00017135111006282458,0.11697798716533636,0.6
2,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",0.00010738660162036945,0.1274413601874678,0.6
3,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",9.769257256375978e-05,0.1361276645864966,0.55
4,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",0.0003631565944176962,0.14544404008516218,0.6
5,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",0.0003708717725112642,0.13250228186095006,0.6
