outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.00039447572260288604,0.261116367076632,0.1555502995900347
2,38046,-0.0003655818695622564,0.27193397466225094,0.15546969458024495
3,38016,-0.0016370596944349338,0.28001367845117847,0.19765361952861954
4,37992,-0.00014098541383053347,0.24276163402821646,0.14384607285744366
5,38022,-0.0020661490226598434,0.3191047288411972,0.19728052180316658
