outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-1.013855758348475e-05,0.25972353621360245,0.126905287501314
2,38046,9.434063086420049e-05,0.26047416285549074,0.12340324869894338
3,38016,0.00011073917481909274,0.2610479797979798,0.1284459175084175
4,37992,1.4800777849357922e-05,0.2602653190145294,0.12768477574226153
5,38022,5.304532983105486e-06,0.2615064962390195,0.12645310609647045
