dataset,pair_id,representation,learner,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc,training_gain,oof_gain,train_oof_generalization_gap
mkg_y,mkg_y_mhyper_native,X4,nested_selected,15990,0.343027651193319,0.33932297353978536,0.0037046776535336052,0.0022528211640699914,0.005166642298116578,0.10054566738964751,0.17661038148843028,0.13595997498436524,0.5613508442776736,0.049288637731404704,0.20846283909905455,0.240187617260788,-0.03172477816173344,0.4270186803898762,0.41155722326454036,0.015461457125335865,0.4964166461603962,0.014595912216199332,0.0037046776535336052,0.010891234562665726
mkg_y,mkg_y_mhyper_adamf,X4,nested_selected,15990,0.34284326116939334,0.33607007112291604,0.006773190046477292,0.00483067448806834,0.008698088542994765,0.15369260970549428,0.1438398999374609,0.15966228893058163,0.5316447779862414,0.121824244252609,0.3143169915469256,0.29896497811131956,0.015352013435606049,0.3863987388719681,0.3660068792995622,0.020391859572405857,0.57893860796577,0.015843972842850922,0.006773190046477292,0.00907078279637363
mkg_y,mkg_y_native_adamf,X4,nested_selected,15990,0.3272130248715016,0.32765413605925703,-0.0004411111877554295,-0.0015107186721926987,0.0006104375001598938,-0.011655969778999825,0.1868042526579112,0.2140087554721701,0.5726704190118824,0.019040554680762527,0.3359654918461609,0.30495622263914945,0.03100926920701147,0.2929460141597138,0.3406003752345216,-0.047654361074807805,0.5158009320054779,0.0044643763635705295,-0.0004411111877554295,0.004905487551325959
