dataset,pair_id,representation,k,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_y,mkg_y_native_adamf,X4,50,neighbor_consensus_utility,-0.0005013829507826435,-0.002173314014283882,0.0011646490927294908,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_exact_action_agreement,0.26605987728424796,0.2585084186685411,0.2736182439335486,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_direction_agreement,0.42609841269841175,0.42094357515791103,0.4311842568243367,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_neighbor_internal_purity,0.5381472322262283,0.5342492682743046,0.5420642285781487,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_normalized_action_entropy,0.8471382762581949,0.8434515542582963,0.8508821972196324,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_beneficial_set_jaccard,0.24332377119980844,0.23786832113930315,0.2487321657573668,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_both_empty_rate,0.1693246365212753,0.15991252396227065,0.17885713105752124,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_consensus_utility,-0.001840128184789657,-0.00298761503032903,-0.0006847566790933848,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,exact_action_agreement_lift,0.04084288382019471,0.03776970218249461,0.0439641516064257,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,direction_agreement_lift,0.04801656662665064,0.04478841704957904,0.05121492677103812,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,purity_lift,0.044600533546751996,0.0413816970143094,0.04780820944718116,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,jaccard_lift,0.029766560518223045,0.027060236748074826,0.03250450484291356,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,consensus_utility_lift,0.0009419999006968409,-0.0003968602526249395,0.00228063628470572,10000,center original_triple_id
mkg_y,mkg_y_native_adamf,X4,50,matched_baseline_supported,0.9377110694183864,0.9283302063789869,0.9467166979362102,10000,center original_triple_id
