outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.008073601081876344,0.19223693892568064,0.16169977924944812
2,38046,0.007934026087945443,0.1946065289386532,0.14621773642432845
3,38016,0.009183328479832283,0.19220854377104377,0.13728430134680134
4,37992,0.010435636194016789,0.1848810275847547,0.15558538639713623
5,38022,0.00666090154653919,0.18733890905265374,0.12050917889642838
