outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.0011248156670489115,0.2851361295069904,0.18025333753810574
2,38046,0.0010482582347701409,0.2825001314198602,0.1666403826946328
3,38016,-0.0012875065046068855,0.31899726430976433,0.2119107744107744
4,37992,-0.0005344086941439874,0.3040640134765214,0.1896188671299221
5,38022,-0.0026819708145127156,0.32089316711377625,0.21466519383514807
