outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.0019504779299503998,0.1840003895218619,0.18497419417664818
2,20496,0.0027054266603229265,0.21350507416081185,0.18628024980483998
3,20514,0.0035443620903920785,0.1791459491079263,0.1603782782490007
4,20502,0.005525532292870566,0.2381231099404936,0.20573602575358502
5,20574,0.0004718174248383166,0.1807621269563527,0.16404199475065617
