outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0034334204422299453,0.1708714390833596,0.06974666246189425
2,38046,0.007760233460040127,0.18603795405561688,0.07264889870157178
3,38016,0.007849253456022446,0.1806344696969697,0.07228535353535354
4,37992,0.0036506895667835536,0.17150979153506002,0.07035691724573595
5,38022,0.004237395703581822,0.1514649413497449,0.06391036768186839
