outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.018891045081640995,0.34419440537583995,0.22378496640100015
2,12780,0.024798502744736505,0.3851330203442879,0.21697965571205008
3,12786,0.0191837330554977,0.331299859221023,0.20976067573908963
4,12780,0.01702548748757372,0.3591549295774648,0.2451486697965571
5,12816,0.024042367856121363,0.3821785268414482,0.2189450686641698
