representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C3,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.024917300047032204,0.019639517646564873,0.014051074018322021,0.32841243561442235,0.34137081645181855,0.0129583808373962,0.5178596718356681,0.1911134762955955,0.18209350733692153,-0.009019968958673963,0.4908642900778701
C3,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.02403819597867506,0.01904601035078744,0.017715541375111065,0.32841243561442235,0.34345556056593673,0.015043124951514386,0.5176957101479014,0.1911134762955955,0.18552934464159299,-0.005584131654002511,0.494952800122995
C3,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.024802578155780547,0.019515840548806375,0.011289678800465561,0.32841243561442235,0.3377176698425622,0.009305234228139836,0.5164550898982946,0.1911134762955955,0.18220079373384368,-0.008912682561751817,0.48991455147263313
C3,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.02352714376222255,0.01875150836540225,0.0224717338018365,0.32841243561442235,0.34408020345004564,0.015667767835623292,0.5279043801914319,0.1911134762955955,0.1839660954522824,-0.007147380843313095,0.49138803316731083
C3,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.021276610239492046,0.01793273634642693,0.04557224189276481,0.32841243561442235,0.3595721062054699,0.031159670591047572,0.5393384695571469,0.1911134762955955,0.1846575127506612,-0.006455963544934301,0.4949579091463122
C3,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.021543730407464455,0.018017690972574333,0.031231859238443672,0.32841243561442235,0.351681341030699,0.02326890541627663,0.5326546839549273,0.1911134762955955,0.18175471033622245,-0.009358765959373044,0.490197472835626
C3,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.021145048171811693,0.017903188650162074,0.025597476183260203,0.32841243561442235,0.36116410783524444,0.03275167222082209,0.5450011141087465,0.1911134762955955,0.17571315461949105,-0.015400321676104445,0.46877002032634035
C3,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.022229993177255936,0.018261978046064106,0.02045263350995849,0.32841243561442235,0.3534037530501452,0.02499131743572286,0.5374875134550567,0.1911134762955955,0.18092860086173157,-0.010184875433863927,0.4793850047756252
C3,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.020118665057905816,0.017701822494226867,0.08553786227522331,0.32841243561442235,0.4032097884177385,0.07479735280331617,0.5919879906980293,0.1911134762955955,0.17352404983327208,-0.01758942646232342,0.4636976962565174
C3,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.02020544188948649,0.017715039146672742,0.0804190224173825,0.32841243561442235,0.3988066771275688,0.07039424151314644,0.5904105961984724,0.1911134762955955,0.17690787651999987,-0.014205599775595629,0.4716541789576558
