outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.009966014387511163,0.20782087669504887,0.1173131504257332
2,38046,0.008001407243492634,0.2580297534563423,0.14797876255059664
3,38016,0.007799382298724347,0.2124894781144781,0.12681502525252525
4,37992,0.00777484327650101,0.2516582438408086,0.16308696567698464
5,38022,0.01058106128476664,0.23099784335384776,0.12632160328231024
