pair,label,split,method,seed,direction,n,mrr,utility,harm_rate,mean_loss,action_rate,mean_movement,full_minus_method
mkgw_mhyper_adamf,W-A,dev_oof,Random-shape,3,head,4276,0.19244668883396338,0.0008965484407698046,0.05239809491770391,0.0010604430998652182,0.27806361085126285,0.05681711880261928,1.3728061788799686e-05
mkgw_mhyper_adamf,W-A,dev_oof,Random-shape,3,tail,4276,0.5163807913651418,0.002139845714709735,0.014851360977785874,0.0016496423484597615,0.08886810102899906,0.01630028063610851,0.0001363281250364676
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,1,head,4276,0.18701607853100713,-0.0007693180528773522,0.09869036482694106,0.00269823705529063,0.505378858746492,0.06902478952291863,0.0003207821457440399
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,1,tail,4276,0.5193682735924156,0.0016737114804404882,0.02736202057998129,0.0019524751614409506,0.19948550046772684,0.022170252572497665,0.00021060994260709343
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,2,head,4276,0.18738156274430884,-0.0006893352677446572,0.11599625818521983,0.002720387833534433,0.6260523854069223,0.09015434985968195,0.0009997473628481006
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,2,tail,4276,0.5190579317469666,0.0014680822978849688,0.029466791393826006,0.002746055856128756,0.23409728718428438,0.023678671655753047,0.0008226511596136474
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,3,head,4276,0.19229684672109995,0.0007467063279063735,0.09681945743685688,0.001828063546937748,0.54911131898971,0.0743685687558466,0.00016357017465223062
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,3,tail,4276,0.5166436255227121,0.0024026798722800845,0.02970065481758653,0.0022501188010361686,0.2165575304022451,0.024099625818521986,-0.00012650603253388216
mkgw_mhyper_adamf,W-A,test,ADC,1,head,4274,0.18513446447474655,0.00041596373286390106,0.05334581188582124,0.0019554198897394686,0.28076743097800655,0.056843706130088906,0.0
mkgw_mhyper_adamf,W-A,test,ADC,1,tail,4274,0.5373090942937476,0.0008071121690007738,0.012166588675713618,0.0016536168818549293,0.08727187646233037,0.014459522695367337,0.0
mkgw_mhyper_adamf,W-A,test,ADC,2,head,4274,0.18430415014065102,0.0005613598981463231,0.07323350491343004,0.0015240836398401963,0.38020589611605055,0.07808844174075807,0.0
mkgw_mhyper_adamf,W-A,test,ADC,2,tail,4274,0.5360452312385896,0.0020797778139534247,0.011932615816565278,0.0012399395198941648,0.08750584932147872,0.015219934487599441,0.0
mkgw_mhyper_adamf,W-A,test,ADC,3,head,4274,0.18493459845523924,0.0009139172842394419,0.053579784744969584,0.0007409112405135282,0.2985493682732803,0.06065746373420683,0.0
mkgw_mhyper_adamf,W-A,test,ADC,3,tail,4274,0.5366815679264376,0.0013053387747172795,0.012868507253158634,0.0014363426093375931,0.0832943378568086,0.014962564342536266,0.0
mkgw_mhyper_adamf,W-A,test,Random-I,1,head,4274,0.18568635882979925,0.0009678580879166059,0.05097099714563416,0.0011636972644013905,0.2825873991237883,0.05096595550643966,-0.0005518943550527049
mkgw_mhyper_adamf,W-A,test,Random-I,1,tail,4274,0.5367204951830289,0.0002185130582819802,0.011965785109908129,0.0011689116797972013,0.08545190831654863,0.009256102428574362,0.0005885991107187939
mkgw_mhyper_adamf,W-A,test,Random-I,2,head,4274,0.18414331552610652,0.0004005252836018276,0.06907621467483939,0.001249171458176275,0.37337038028629216,0.0679173460725816,0.00016083461454449542
mkgw_mhyper_adamf,W-A,test,Random-I,2,tail,4274,0.5348393439100593,0.0008738904854230838,0.011437894781912254,0.0009010544341184119,0.09434136515123706,0.009889160134145395,0.0012058873285303406
mkgw_mhyper_adamf,W-A,test,Random-I,3,head,4274,0.18476046756700026,0.0007397863960004802,0.05303501275429632,0.0007780232897502384,0.2956902069501746,0.05339402755992017,0.00017413088823896162
mkgw_mhyper_adamf,W-A,test,Random-I,3,tail,4274,0.5361025612667886,0.0007263321150682368,0.011453582882643453,0.0008294892585450663,0.08615349917991426,0.009402153453754643,0.0005790066596490424
mkgw_mhyper_adamf,W-A,test,Head-first,1,head,4274,0.1858705827001513,0.001152081958268653,0.061534861956013105,0.0013658632174286898,0.35563874590547495,0.05871548900327563,-0.0007361182254047518
mkgw_mhyper_adamf,W-A,test,Head-first,1,tail,4274,0.5360980334096931,-0.0004039487150537303,0.0021057557323350493,0.00043100474755692925,0.012400561534861956,0.0013687412260177823,0.0012110608840545042
mkgw_mhyper_adamf,W-A,test,Head-first,2,head,4274,0.18381110231563833,6.831207313363654e-05,0.08914365933551709,0.001975500363898748,0.46771174543752925,0.07791296209639682,0.0004930478250126867
mkgw_mhyper_adamf,W-A,test,Head-first,2,tail,4274,0.5339654534246362,0.0,0.0,0.0,0.0,0.0,0.0020797778139534247
mkgw_mhyper_adamf,W-A,test,Head-first,3,head,4274,0.18475672880328753,0.0007360476322877265,0.06738418343472158,0.0010069147226204475,0.3799719232569022,0.06240056153486197,0.00017786965195171542
mkgw_mhyper_adamf,W-A,test,Head-first,3,tail,4274,0.5353807541081635,4.524956443252014e-06,0.0,0.0,0.0018717828731867104,0.0002105755732335049,0.0013008138182740276
mkgw_mhyper_adamf,W-A,test,Tail-first,1,head,4274,0.18606231504078932,0.0013438142989066842,0.04071127749181095,0.0006726833608010122,0.22274216190921853,0.04493448759943846,-0.0009278505660427831
mkgw_mhyper_adamf,W-A,test,Tail-first,1,tail,4274,0.5372456892985689,0.000743707173822019,0.020121665886757137,0.0016174883654542075,0.1452971455311184,0.015219934487599441,6.340499517875519e-05
mkgw_mhyper_adamf,W-A,test,Tail-first,2,head,4274,0.18453326609779086,0.0007904758552861555,0.05474964904071128,0.0005098406912290405,0.2945718296677585,0.05894946186242395,-0.0002291159571398323
mkgw_mhyper_adamf,W-A,test,Tail-first,2,tail,4274,0.5360181329077804,0.0020526794831442026,0.02129153018249883,0.0013653394931002955,0.1731399157697707,0.01808610201216659,2.7098330809222806e-05
mkgw_mhyper_adamf,W-A,test,Tail-first,3,head,4274,0.18468675476822166,0.0006660735972218816,0.04000935891436593,0.00043805795612494815,0.23303696771174542,0.04685306504445484,0.0002478436870175602
mkgw_mhyper_adamf,W-A,test,Tail-first,3,tail,4274,0.5361709567578302,0.0007947276061099023,0.018951801591015442,0.0012239946613379505,0.14880673841834346,0.016062236780533458,0.0005106111686073768
mkgw_mhyper_adamf,W-A,test,Low-A-gap,1,head,4274,0.186278928191759,0.0015604274498763598,0.04843238184370613,0.0007958566167663445,0.27842770238652315,0.0520004679457183,-0.001144463717012459
mkgw_mhyper_adamf,W-A,test,Low-A-gap,1,tail,4274,0.5372759475149212,0.0007739653901743327,0.011230697239120261,0.001055891872905259,0.08961160505381376,0.011277491810949931,3.314677882644128e-05
mkgw_mhyper_adamf,W-A,test,Low-A-gap,2,head,4274,0.1845740114046254,0.0008312211621207088,0.07089377632194666,0.0011608823481649491,0.3879270004679457,0.07232101076275152,-0.00026986126397438584
mkgw_mhyper_adamf,W-A,test,Low-A-gap,2,tail,4274,0.536818374987659,0.002852921563022809,0.008656995788488536,0.0005570535356244992,0.07978474496958353,0.01031820308844174,-0.0007731437490693845
mkgw_mhyper_adamf,W-A,test,Low-A-gap,3,head,4274,0.1848494890654494,0.0008288078944496155,0.053579784744969584,0.000797466824590441,0.301123069723912,0.055884417407580725,8.510938978982657e-05
mkgw_mhyper_adamf,W-A,test,Low-A-gap,3,tail,4274,0.5370108421200047,0.0016346129682844176,0.011464670098268601,0.0005834883130138225,0.08072063640617688,0.010832943378568088,-0.00032927419356713807
mkgw_mhyper_adamf,W-A,test,Gap-agree,1,head,4274,0.18526009565949267,0.000541594917610016,0.05568554047730463,0.0016508936335906648,0.27538605521759474,0.053965839962564335,-0.00012563118474611507
mkgw_mhyper_adamf,W-A,test,Gap-agree,1,tail,4274,0.5374381711060812,0.0009361889813342672,0.012166588675713618,0.0017561332786895482,0.09265325222274216,0.012810014038371549,-0.00012907681233349314
mkgw_mhyper_adamf,W-A,test,Gap-agree,2,head,4274,0.18423412448317913,0.0004913342406744395,0.07159569489939167,0.001413190714992795,0.3687412260177819,0.07274216190921852,7.002565747188375e-05
mkgw_mhyper_adamf,W-A,test,Gap-agree,2,tail,4274,0.5358550233889797,0.0018895699643435568,0.012400561534861956,0.00182691116614083,0.09897051941974731,0.014272344408048667,0.00019020784960986788
mkgw_mhyper_adamf,W-A,test,Gap-agree,3,head,4274,0.18467690157427613,0.0006562204032763326,0.054983621899859614,0.0008616617069824516,0.2922321010762752,0.0572531586335985,0.00025769688096310945
mkgw_mhyper_adamf,W-A,test,Gap-agree,3,tail,4274,0.5371284667248688,0.0017522375731484148,0.010996724379971923,0.0015356872351249455,0.08961160505381376,0.013441740758072066,-0.0004468987984311353
mkgw_mhyper_adamf,W-A,test,Random-shape,1,head,4274,0.1851125543194512,0.0003940535775685646,0.05406272528249068,0.0019192414768718293,0.28076743097800655,0.056843706130088906,2.191015529533635e-05
mkgw_mhyper_adamf,W-A,test,Random-shape,1,tail,4274,0.537383835987816,0.0008818538630691818,0.01312873449254144,0.0016425436413111242,0.08727187646233037,0.014459522695367339,-7.474169406840797e-05
mkgw_mhyper_adamf,W-A,test,Random-shape,2,head,4274,0.18410953356554793,0.0003667433230432368,0.07475128374425369,0.0016232844212620886,0.38020589611605055,0.07808844174075807,0.0001946165751030864
mkgw_mhyper_adamf,W-A,test,Random-shape,2,tail,4274,0.5361637460724645,0.00219829264782837,0.011541125796336758,0.0011399336494976274,0.08750584932147872,0.015219934487599437,-0.0001185148338749453
mkgw_mhyper_adamf,W-A,test,Random-shape,3,head,4274,0.18499689451472892,0.0009762133437291325,0.05509189522000311,0.000802586656884935,0.2985493682732803,0.06065746373420683,-6.229605948969055e-05
mkgw_mhyper_adamf,W-A,test,Random-shape,3,tail,4274,0.5370608250907178,0.0016845959389975012,0.01224626591963981,0.0012642421281107274,0.0832943378568086,0.014962564342536263,-0.00037925716428022173
mkgw_mhyper_adamf,W-A,test,No-gate,1,head,4274,0.18495327272193873,0.0002347719800560813,0.0970987365465606,0.0027286710099933384,0.5325222274216191,0.07316331305568555,0.0001811917528078196
mkgw_mhyper_adamf,W-A,test,No-gate,1,tail,4274,0.5375495675414084,0.001047585416661483,0.02737482452035564,0.0022266861103531683,0.20168460458586804,0.021548900327562008,-0.0002404732476607089
mkgw_mhyper_adamf,W-A,test,No-gate,2,head,4274,0.1837962061939701,5.341595146541143e-05,0.11979410388394947,0.002427034252452633,0.6485727655591952,0.0950982686008423,0.0005079439466809117
mkgw_mhyper_adamf,W-A,test,No-gate,2,tail,4274,0.5362043962973684,0.0022389428727321867,0.027842770238652316,0.0021419423345560517,0.23093121197941038,0.02425128685072532,-0.00015916505877876222
mkgw_mhyper_adamf,W-A,test,No-gate,3,head,4274,0.18496643002527183,0.0009457488542720384,0.09663079082826392,0.0015064366402914439,0.5517080018717829,0.07689518015910154,-3.1831570032596464e-05
mkgw_mhyper_adamf,W-A,test,No-gate,3,tail,4274,0.5371347403079952,0.001758511156274951,0.028076743097800654,0.002033351374668362,0.21080954609265326,0.022976134768366872,-0.00045317238155767164
db15k_mhyper_native,D-N,dev_oof,ADC,1,head,7922,0.24478264784677173,-0.00013719544585535443,0.02802322645796516,0.0008033030087360924,0.16851805099722292,0.013834890179247664,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,1,tail,7922,0.523285881248588,-5.3031356710566454e-05,0.0017672304973491543,6.724087574844555e-05,0.011234536733148195,0.0008520575612219138,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,2,head,7922,0.24372355719621816,0.00011790370377866788,0.01237061348144408,0.00026211435486633405,0.09517798535723303,0.006488260540267612,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,2,tail,7922,0.5205408151167079,7.182367985788412e-05,0.0012623074981065387,2.36388957980632e-05,0.004796768492804847,0.0004670537742994194,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,3,head,7922,0.24188926028005373,-0.00012813762632104847,0.052890684170663976,0.0018628746158723408,0.29702095430446857,0.027448876546326682,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,3,tail,7922,0.5212470011792795,7.572176821462915e-05,0.0025246149962130774,5.080967367533029e-05,0.030042918454935622,0.001994445847008332,0.0
db15k_mhyper_native,D-N,dev_oof,Random-I,1,head,7922,0.24491845057937395,-1.3927132531334898e-06,0.024093378548998873,0.0005401938615510444,0.15025180933648655,0.00962619326813059,-0.00013580273260222094
db15k_mhyper_native,D-N,dev_oof,Random-I,1,tail,7922,0.523326510789889,-1.2401815409528561e-05,0.0029907035190470913,7.073044660440951e-05,0.02950077839388457,0.0015638168953544488,-4.0629541301037874e-05
db15k_mhyper_native,D-N,dev_oof,Random-I,2,head,7922,0.2436986911993931,9.303770695363297e-05,0.011101917329801224,0.0002425449792671502,0.09212834356118857,0.0051307283378403115,2.4865996825034893e-05
db15k_mhyper_native,D-N,dev_oof,Random-I,2,tail,7922,0.5204806774116437,1.168597479369294e-05,0.0012856233943326018,6.21548275512819e-05,0.007846410288849285,0.000434665657125002,6.0137705064191185e-05
db15k_mhyper_native,D-N,dev_oof,Random-I,3,head,7922,0.24214996059899727,0.00013256269262249521,0.04161163539793853,0.0010723682503047524,0.25179124505818073,0.019010489137930676,-0.0002607003189435436
db15k_mhyper_native,D-N,dev_oof,Random-I,3,tail,7922,0.5211989116762208,2.7632265155912396e-05,0.0077186646499924905,0.00030449590009977933,0.07527262770122345,0.004021905936387707,4.808950305871677e-05
db15k_mhyper_native,D-N,dev_oof,Head-first,1,head,7922,0.24495330022852393,3.3456935896852387e-05,0.028401918707397122,0.0005500989000512484,0.17975258773037112,0.01149330977026004,-0.00017065238175220686
db15k_mhyper_native,D-N,dev_oof,Head-first,1,tail,7922,0.5233389126052985,0.0,0.0,0.0,0.0,0.0,-5.3031356710566454e-05
db15k_mhyper_native,D-N,dev_oof,Head-first,2,head,7922,0.24377250270530243,0.00016684921286294526,0.012244382731633426,0.0001800204758321701,0.09997475385003787,0.005522595304216111,-4.894550908427735e-05
db15k_mhyper_native,D-N,dev_oof,Head-first,2,tail,7922,0.52046899143685,0.0,0.0,0.0,0.0,0.0,7.182367985788412e-05
db15k_mhyper_native,D-N,dev_oof,Head-first,3,head,7922,0.24179546137704527,-0.0002219365293295107,0.051249684423125476,0.0015729624639881626,0.3159555667760667,0.024040646301439032,9.379890300846226e-05
db15k_mhyper_native,D-N,dev_oof,Head-first,3,tail,7922,0.5212412872056258,7.000779456088339e-05,0.0007573844988639232,6.844643347654882e-07,0.01110830598333754,0.000586972986619541,5.713973653745763e-06
db15k_mhyper_native,D-N,dev_oof,Tail-first,1,head,7922,0.2449617523794212,4.190908679410066e-05,0.01565261297652108,0.0002025711755041045,0.09126483211310275,0.005869729866195408,-0.00017910453264945517
db15k_mhyper_native,D-N,dev_oof,Tail-first,1,tail,7922,0.523200858648843,-0.00013805395645553886,0.01047715223428427,0.0003823558688647233,0.08848775561726836,0.004714718505427926,8.50225997449724e-05
db15k_mhyper_native,D-N,dev_oof,Tail-first,2,head,7922,0.24374657113532477,0.000140917642885278,0.008331229487503155,0.00015990423331813095,0.06904822014642767,0.0038563494067154784,-2.301393910661011e-05
db15k_mhyper_native,D-N,dev_oof,Tail-first,2,tail,7922,0.5204071292950675,-6.186214178245624e-05,0.0037869224943196163,0.0003217746761460375,0.0309265337036102,0.001716738197424894,0.00013368582164034038
db15k_mhyper_native,D-N,dev_oof,Tail-first,3,head,7922,0.2418487021323702,-0.00016869577400457415,0.028528149457207774,0.0008099854821260232,0.16902297399646554,0.012597828831103258,4.0558147683525565e-05
db15k_mhyper_native,D-N,dev_oof,Tail-first,3,tail,7922,0.5211589007273661,-1.2378683698743534e-05,0.01729361272405958,0.0006960306332934298,0.15804089876293864,0.008552133299671806,8.810045191337266e-05
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,1,head,7922,0.24521145521979415,0.0002916119271670675,0.023226457965160312,0.00035458071189509193,0.14466043928300934,0.009782883110325678,-0.00042880737302242205
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,1,tail,7922,0.5233006173328008,-3.8295272497810075e-05,0.004039383993940924,7.870712522128284e-05,0.035092148447361776,0.0018492804847260807,-1.4736084212756344e-05
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,2,head,7922,0.24370653281647978,0.00010087932404028136,0.010982075233526888,0.00017666721177205395,0.09176975511234536,0.005143903054784149,1.702437973838654e-05
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,2,tail,7922,0.5204644245882644,-4.566848585614874e-06,0.0015147689977278464,0.00014771367902678868,0.008204998737692502,0.0004291845493562235,7.639052844349901e-05
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,3,head,7922,0.24196299222480433,-5.440568157043468e-05,0.04771522342842716,0.0013406428178033263,0.2525877303711184,0.020121181519818225,-7.373194475061382e-05
db15k_mhyper_native,D-N,dev_oof,Low-A-gap,3,tail,7922,0.5210471696092103,-0.00012410980185460408,0.00782630648826054,0.0003069391308627232,0.07447614238828579,0.004033072456450394,0.00019983157006923322
db15k_mhyper_native,D-N,dev_oof,Gap-agree,1,head,7922,0.24495725099779692,3.7407705169839584e-05,0.023605150214592276,0.0005526373720900207,0.13948497854077252,0.009864933097702602,-0.00017460315102519415
db15k_mhyper_native,D-N,dev_oof,Gap-agree,1,tail,7922,0.5230983613471476,-0.00024055125815088723,0.005049229992426155,0.00034042645343848637,0.04026760918959859,0.0023037111840444346,0.00018751990144032078
db15k_mhyper_native,D-N,dev_oof,Gap-agree,2,head,7922,0.24377110459164716,0.00016545109920768205,0.010855844483716234,0.00015305597494800918,0.08444837162332744,0.005106033829840952,-4.7547395429014135e-05
db15k_mhyper_native,D-N,dev_oof,Gap-agree,2,tail,7922,0.5203613360608729,-0.00010765537597708947,0.0026508457460237313,0.0002760052318657367,0.015526382226710427,0.0010035344609946987,0.00017947905583497352
db15k_mhyper_native,D-N,dev_oof,Gap-agree,3,head,7922,0.24234801089346256,0.00033061298708777435,0.04304468568543297,0.0010049451295851943,0.23958596314062106,0.019016662458975007,-0.00045875061340882277
db15k_mhyper_native,D-N,dev_oof,Gap-agree,3,tail,7922,0.52119371207284,2.2432661775162116e-05,0.009088613986367079,0.00048733058388282426,0.08747790961878314,0.004954556930068168,5.328910643946703e-05
db15k_mhyper_native,D-N,dev_oof,Random-shape,1,head,7922,0.24487723087286992,-4.261241975717932e-05,0.02777970562274827,0.000812704751102641,0.16851805099722292,0.013834890179247664,-9.458302609817513e-05
db15k_mhyper_native,D-N,dev_oof,Random-shape,1,tail,7922,0.5232972929309521,-4.161967434649069e-05,0.0014854904765912087,5.442723146127892e-05,0.011234536733148195,0.0008520575612219139,-1.1411682364075762e-05
db15k_mhyper_native,D-N,dev_oof,Random-shape,2,head,7922,0.24379440386665624,0.00018875037421676137,0.011875319659474822,0.00027574481862701434,0.09517798535723303,0.006488260540267612,-7.084667043809352e-05
db15k_mhyper_native,D-N,dev_oof,Random-shape,2,tail,7922,0.5205495946132968,8.06031764467884e-05,0.0010501963546810378,2.820187103576545e-05,0.004796768492804847,0.0004670537742994194,-8.779496588904288e-06
db15k_mhyper_native,D-N,dev_oof,Random-shape,3,head,7922,0.241968241546537,-4.915635983777557e-05,0.05229577839398556,0.0017532573484719863,0.29702095430446857,0.027448876546326682,-7.898126648327294e-05
db15k_mhyper_native,D-N,dev_oof,Random-shape,3,tail,7922,0.5212952695893412,0.0001239901782763738,0.0027991852960034935,4.862806669993137e-05,0.03004291845493562,0.001994445847008332,-4.826841006174465e-05
db15k_mhyper_native,D-N,dev_oof,No-gate,1,head,7922,0.24521699686420245,0.0002971535715753589,0.0946730623579904,0.0021969386186757463,0.5862156021206766,0.03816586720525122,-0.0004343490174307134
db15k_mhyper_native,D-N,dev_oof,No-gate,1,tail,7922,0.5230498191978027,-0.00028909340749586125,0.014264074728603887,0.0005798255996610042,0.12282251956576622,0.006608179752587735,0.0002360620507852948
db15k_mhyper_native,D-N,dev_oof,No-gate,2,head,7922,0.2440072007963705,0.0004015473039310172,0.06563998990154002,0.0010940600839402788,0.48409492552385763,0.02778969957081547,-0.0002836436001523493
db15k_mhyper_native,D-N,dev_oof,No-gate,2,tail,7922,0.5203743660317344,-9.462540511559265e-05,0.0053016914920474625,0.00044885931007430046,0.05188083817217874,0.002909618783135574,0.0001664490849734768
db15k_mhyper_native,D-N,dev_oof,No-gate,3,head,7922,0.24189798098426885,-0.00011941692210591952,0.11600605907599092,0.00319496453858908,0.67760666498359,0.05179247664731129,-8.72070421512886e-06
db15k_mhyper_native,D-N,dev_oof,No-gate,3,tail,7922,0.5213172595645037,0.00014598015343879166,0.02209038121686443,0.0009912719478609162,0.1970462004544307,0.010982075233526895,-7.025838522416248e-05
db15k_mhyper_native,D-N,test,ADC,1,head,9902,0.23631637935225877,-0.00021661664903475242,0.023126641082609575,0.0009456498191325884,0.12472227832761058,0.01260351444152696,0.0
db15k_mhyper_native,D-N,test,ADC,1,tail,9902,0.5142296111873172,1.5804648919224822e-05,0.0005049484952534841,5.502122322307184e-07,0.005049484952534842,0.0005352454049686931,0.0
db15k_mhyper_native,D-N,test,ADC,2,head,9902,0.2388430444368439,-5.8391917720076395e-05,0.008180165623106443,0.00030792844228056716,0.042516663300343364,0.0043021611795596845,0.0
db15k_mhyper_native,D-N,test,ADC,2,tail,9902,0.5107981970647937,7.754887330702302e-05,0.00010098969905069682,5.822403539206729e-10,0.003534639466774389,0.0003736618864875782,0.0
db15k_mhyper_native,D-N,test,ADC,3,head,9902,0.23595541644564627,-0.00028804544277247636,0.05140375681680469,0.0023636856164312224,0.2853968895172692,0.028761866289638453,0.0
db15k_mhyper_native,D-N,test,ADC,3,tail,9902,0.5107699647120254,-1.763904048414825e-05,0.0021207836800646333,8.696814724154736e-05,0.011209856594627348,0.0011512825691779437,0.0
db15k_mhyper_native,D-N,test,Random-I,1,head,9902,0.23648916188351488,-4.3834117778649003e-05,0.01686043817291479,0.0004996202701463486,0.1052259150504083,0.006917946990923959,-0.0001727825312561034
db15k_mhyper_native,D-N,test,Random-I,1,tail,9902,0.5142469079295178,3.310139111979216e-05,0.0028193323826562868,8.942823066571617e-05,0.024545848229737138,0.001305780778180342,-1.729674220056734e-05
db15k_mhyper_native,D-N,test,Random-I,2,head,9902,0.23889121511753603,-1.0221237027962759e-05,0.005961696725297616,0.00012536052022613065,0.041205487478579536,0.00232159369131825,-4.817068069211367e-05
db15k_mhyper_native,D-N,test,Random-I,2,tail,9902,0.5107032399545335,-1.7408236953141546e-05,0.0007120394975674085,3.3035037168782305e-05,0.0048458152885382175,0.00026251575616520787,9.495711026016457e-05
db15k_mhyper_native,D-N,test,Random-I,3,head,9902,0.23609116940521863,-0.00015229248320011143,0.038361804768545574,0.0013553469909020734,0.22553163859798694,0.01784152878334512,-0.00013575295957236484
db15k_mhyper_native,D-N,test,Random-I,3,tail,9902,0.5106184022345266,-0.000169201517982972,0.00888050735806969,0.00038699608793737,0.07107510751390964,0.0038135369310823277,0.00015156247749882374
db15k_mhyper_native,D-N,test,Head-first,1,head,9902,0.23648363799965216,-4.935800164136401e-05,0.021510805897798423,0.0005526767208918499,0.12977176328014542,0.008513431629973747,-0.00016725864739338837
db15k_mhyper_native,D-N,test,Head-first,1,tail,9902,0.514213806538398,0.0,0.0,0.0,0.0,0.0,1.5804648919224822e-05
db15k_mhyper_native,D-N,test,Head-first,2,head,9902,0.23907765535691905,0.00017621900235506572,0.007776206826903656,0.000203854441907242,0.046051302767117754,0.0026206826903655846,-0.00023461092007514214
db15k_mhyper_native,D-N,test,Head-first,2,tail,9902,0.5107206481914867,0.0,0.0,0.0,0.0,0.0,7.754887330702302e-05
db15k_mhyper_native,D-N,test,Head-first,3,head,9902,0.23596762420131936,-0.0002758376870993833,0.04978792163199354,0.0017609354000977097,0.2966067461118966,0.023626540092910528,-1.22077556730931e-05
db15k_mhyper_native,D-N,test,Head-first,3,tail,9902,0.5107876037525095,0.0,0.0,0.0,0.0,0.0,-1.763904048414825e-05
db15k_mhyper_native,D-N,test,Tail-first,1,head,9902,0.23659153893033372,5.854292904020767e-05,0.0051504746515855385,2.7710214374476423e-05,0.030700868511411836,0.002034942435871542,-0.00027515957807496005
db15k_mhyper_native,D-N,test,Tail-first,1,tail,9902,0.5144067675366256,0.00019296099822762667,0.011613815390830135,0.0003496608157031042,0.09907089476873358,0.005276711775398913,-0.00017715634930840185
db15k_mhyper_native,D-N,test,Tail-first,2,head,9902,0.2391198964633816,0.00021846010881763643,0.0014138557867097556,2.273504699844497e-06,0.0095940214098162,0.000550393859826298,-0.0002768520265377128
db15k_mhyper_native,D-N,test,Tail-first,2,tail,9902,0.5105237650370872,-0.00019688315439945702,0.005958392243991113,0.0002402508201391975,0.03645728135730156,0.0019642496465360547,0.0002744320277064801
db15k_mhyper_native,D-N,test,Tail-first,3,head,9902,0.2364012099081563,0.0001577480197375597,0.02039991920824076,0.0005359207491811238,0.11573419511209856,0.009684912138961827,-0.00044579346251003607
db15k_mhyper_native,D-N,test,Tail-first,3,tail,9902,0.5104129018816789,-0.0003747018708306729,0.022217733791153303,0.0010377367204761746,0.18087255099979802,0.009710159563724508,0.0003570628303465247
db15k_mhyper_native,D-N,test,Low-A-gap,1,head,9902,0.23669216566712165,0.00015916966582813855,0.017572207634821247,0.000526844530935413,0.10048475055544334,0.007281357301555242,-0.000375786314862891
db15k_mhyper_native,D-N,test,Low-A-gap,1,tail,9902,0.5142336138124841,1.9807274086149947e-05,0.002827711573419511,0.000134870880394681,0.02928701272470208,0.0015754393051908718,-4.002625166925161e-06
db15k_mhyper_native,D-N,test,Low-A-gap,2,head,9902,0.23884787345357805,-5.356290098594263e-05,0.005655423146839022,0.00019705113382250417,0.03999192082407595,0.0023884063825489812,-4.8290167341337454e-06
db15k_mhyper_native,D-N,test,Low-A-gap,2,tail,9902,0.5107053466014035,-1.5301590083113047e-05,0.0008079175924055746,1.8066549205556497e-05,0.0060593819430418095,0.0003231670369622301,9.285046339013608e-05
db15k_mhyper_native,D-N,test,Low-A-gap,3,head,9902,0.23607327991909582,-0.0001701819693229289,0.04079983841648152,0.0014334780882108895,0.21823873964855584,0.018572005655423145,-0.00011786347344954729
db15k_mhyper_native,D-N,test,Low-A-gap,3,tail,9902,0.5107128127520568,-7.479100045274804e-05,0.00828115532215714,0.00041669261540579455,0.07836800646334074,0.00424156736012927,5.7151959968599846e-05
db15k_mhyper_native,D-N,test,Gap-agree,1,head,9902,0.2369508637549557,0.0004178677536621717,0.018178145829125428,0.0002615208835479046,0.09311250252474247,0.007271258331650172,-0.000634484402696924
db15k_mhyper_native,D-N,test,Gap-agree,1,tail,9902,0.5142830336708812,6.922713248324237e-05,0.005251464350636235,0.00019123469264831672,0.03665926075540295,0.0021510805897798435,-5.342248356401756e-05
db15k_mhyper_native,D-N,test,Gap-agree,2,head,9902,0.23898916002838289,8.772367381890464e-05,0.0051504746515855385,8.655376776601452e-05,0.03150878610381741,0.0023328620480710972,-0.00014611559153898107
db15k_mhyper_native,D-N,test,Gap-agree,2,tail,9902,0.5106816479195693,-3.900027191735197e-05,0.002322763078166027,0.00013586935510351115,0.014542516663300344,0.0009190062613613416,0.000116549145224375
db15k_mhyper_native,D-N,test,Gap-agree,3,head,9902,0.23600091030021714,-0.0002425515882016094,0.0415067663098364,0.0016240236825701352,0.21399717228842657,0.018173096344172895,-4.549385457086695e-05
db15k_mhyper_native,D-N,test,Gap-agree,3,tail,9902,0.5105409705716684,-0.00024663318084113217,0.011512825691779438,0.0006431553863613705,0.08260957382347,0.004771763280145428,0.00022899414035698393
db15k_mhyper_native,D-N,test,Random-shape,1,head,9902,0.23637598651349315,-0.0001570094878003768,0.02271006937788299,0.0008954812341285087,0.12472227832761058,0.01260351444152696,-5.9607161234375664e-05
