outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.017956122797980267,0.41365838412251915,0.07423034849195187
2,12780,0.019607976033501336,0.13458528951486698,0.1618153364632238
3,12786,0.011997891761585966,0.07531675269826373,0.12787423744720788
4,12780,0.014780544206164361,0.12511737089201877,0.16369327073552425
5,12816,0.01487887880256171,0.12593632958801498,0.12788701622971285
