outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0009068918135646251,0.2373331230947125,0.16569431304530644
2,38046,-0.0033559813342816693,0.3061294222782947,0.210639751879304
3,38016,-0.0008030740813163187,0.2885364057239057,0.20212542087542087
4,37992,-0.005622352172489088,0.22073068014318803,0.16166561381343442
5,38022,-0.004390690191843126,0.29609173636315816,0.17868602388091104
