outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.026323911052935887,0.41727529457590806,0.14334404518453597
2,20496,0.022426156428226394,0.3677790788446526,0.12314597970335675
3,20514,0.021256674075876423,0.3704786974748952,0.13878326996197718
4,20502,0.027635372202427125,0.4206906643254317,0.14140083894254218
5,20574,0.025670234255908968,0.4273840769903762,0.16209779333138913
