outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.018357658433211126,0.38601616515726944,0.22115103710195735
2,20496,0.014911906088213769,0.3766588602654176,0.22570257611241218
3,20514,0.019800861343115667,0.3809105976406357,0.23403529297065417
4,20502,0.017379792795241777,0.37645107794361526,0.22792898253828894
5,20574,0.018269936059959278,0.400116652085156,0.2097793331389132
