dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
mkg_w,mkgw_mhyper_native,X5,mlp_high,direction,head,12828,0.19752874494184092,0.193246981302892,0.004281763638948924,0.0020530763715766133,0.006467256387932764,0.09183357526371368,0.2842220143436233,0.40715622076707203,0.8446367321484253,0.12751269685418856,0.44906261804691766,0.3881119426255067,0.06095067542141097,0.4246468372779745,0.39536950420954164,0.02927733306843283,0.5795006921527982
mkg_w,mkgw_mhyper_native,X5,mlp_high,direction,tail,12828,0.5203116855958929,0.5183575257112161,0.001954159884676777,-0.0009019908838743165,0.004692728285235871,0.041912049328077246,0.18670096663548488,0.23136888057374494,0.815325849703773,0.09822209415731648,0.29963067721531783,0.2213946055503586,0.07823607166495924,0.2898536330250846,0.24074680386654193,0.04910682915854267,0.5736727542423464
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed,1,8552,0.3597839711409257,0.35662229993488065,0.0031616712060449784,0.0003046365320418393,0.005998054726361965,0.0678102751908841,0.23058933582787652,0.31466323666978485,0.8227315247895229,0.11535005586011363,0.3637797864177131,0.3025841908325538,0.0611955955851593,0.346176479066881,0.3176274555659495,0.02854902350093147,0.5794662042879111
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed,2,8552,0.3590259229315602,0.3554834299140099,0.0035424930175504167,0.0008081499075035821,0.006308864634528521,0.07597799098229882,0.2343311506080449,0.3289289055191768,0.8395696913002806,0.11509309142687565,0.3666672500033827,0.3042680074836296,0.062399242519753095,0.35165826446709214,0.3203987371375117,0.03125952732958043,0.5803692306300118
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed,3,8552,0.3579507517341147,0.35530103067227164,0.0026497210618431567,-0.00015165728291197981,0.005569961561869605,0.05683017071450344,0.24146398503274089,0.3141955098222638,0.8276426566884939,0.09912544057223296,0.3600999354110494,0.3074076239476146,0.05269231146343478,0.3408428148069324,0.31614826941066415,0.024694545396268253,0.5682203309581324
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,1_head,4276,0.19863841686335362,0.19396405395099348,0.004674362912360155,0.0014661170218704805,0.007911543015822628,0.10025388940607487,0.2768942937324602,0.39756782039289057,0.8318521983161834,0.12392122425890871,0.4483648220437211,0.3860851262862488,0.062279695757472275,0.4221954482827018,0.39563844714686625,0.026557001135835534,0.5778871035616856
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,1_tail,4276,0.5209295254184976,0.5192805459187677,0.0016489794997298019,-0.002676396972386575,0.006073716691120723,0.035366660975693354,0.1842843779232928,0.23175865294667913,0.8136108512628625,0.11050177175156556,0.3019079865412127,0.21908325537885875,0.08282473116235395,0.2915212674773257,0.23961646398503275,0.051904803492292956,0.5826293574626944
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,2_head,4276,0.19656129966486557,0.19093810451675106,0.0056231951481145155,0.002370670504240144,0.008834737613728086,0.1206040684169311,0.2860149672591207,0.42586529466791395,0.8610851262862488,0.1388224268072821,0.45879080333042904,0.38854069223573434,0.0702501110946947,0.4300744270683827,0.39768475210477083,0.03238967496361189,0.5870194668135725
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,2_tail,4276,0.521490546198255,0.5200287553112687,0.0014617908869863179,-0.002808035938049539,0.005662756810006383,0.031351913547666546,0.18264733395696914,0.23199251637043966,0.8180542563143124,0.09792508394848921,0.2978092973945986,0.21999532273152478,0.07781397466307383,0.2945062037076469,0.24311272217025257,0.05139348153739434,0.5730943732005948
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,3_head,4276,0.19738651829730353,0.1948387854409314,0.0025477328563721013,-0.0008479833971905895,0.005930486764983318,0.05464276796813503,0.28975678203928906,0.3980355472404116,0.8409728718428437,0.11905806001459544,0.44023532020981987,0.3897100093545369,0.050525310855282946,0.421491428690402,0.39278531337698785,0.02870611531341416,0.5730185540055258
mkg_w,mkgw_mhyper_native,X5,mlp_high,seed_x_direction,3_tail,4276,0.5185149851709261,0.5157632759036119,0.0027517092673142118,-0.0016451315112656695,0.0072052286158792965,0.05901757346087184,0.1931711880261927,0.230355472404116,0.8143124415341441,0.08629845937474831,0.2994561107888355,0.22510523854069223,0.07435087224814327,0.2839518650902617,0.2395112254443405,0.04444063964592121,0.5650645135143928
