outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.004211520586146236,0.16774413959844423,0.06964154315147693
2,38046,0.006606968245969877,0.15552226252431267,0.06342322451768911
3,38016,0.0038858150689304004,0.14751683501683502,0.06420980639730639
4,37992,0.003953739563641206,0.14576753000631712,0.06382922720572752
5,38022,0.003251503834013194,0.13423807269475566,0.059360370311924676
