outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.020224979823053137,0.35864978902953587,0.251132989529614
2,12780,0.020718251424097223,0.2995305164319249,0.20031298904538342
3,12786,0.019075695627192163,0.23408415454403253,0.14805255748474894
4,12780,0.025160619715337545,0.35782472613458527,0.2571205007824726
5,12816,0.018725233377009265,0.3582240948813982,0.25031210986267166
