dataset,pair_id,representation,k,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_y,mkg_y_mhyper_native,X4,20,normalized_action_entropy,0.665283642073862,0.6583157951192343,0.6722524305623396,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,beneficial_set_jaccard,0.3125592083659644,0.305162802466115,0.3200307485052167,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,both_empty_rate,0.2275171982489056,0.2155565196998123,0.2395217323327078,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,neighbor_consensus_utility,-0.0004967871582752,-0.0024546833113306,0.0014064590100988,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_exact_action_agreement,0.2878888350142229,0.2797809864381238,0.2959409857624644,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_direction_agreement,0.469204454357382,0.4628591957569696,0.4754790357419907,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_neighbor_internal_purity,0.6183405740884385,0.614688449954435,0.621911772294288,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_normalized_action_entropy,0.7724998926375601,0.7683530804298271,0.7767182576896894,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_beneficial_set_jaccard,0.2644980195981314,0.2572302409423726,0.271867700554696,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_both_empty_rate,0.1919598525989141,0.1821795020885182,0.2018489755252495,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_consensus_utility,-0.002280797301963,-0.0035223443097412,-0.0010454626659676,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,exact_action_agreement_lift,0.0518157163175587,0.0479391166830811,0.0557273678369996,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,direction_agreement_lift,0.0717575316783036,0.0673997256103234,0.0761557738980258,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,purity_lift,0.0625651667959659,0.0586836598809296,0.0663625131422781,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,jaccard_lift,0.0480611887678329,0.0444826448405274,0.0516362769004291,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,consensus_utility_lift,0.0021862650869263,0.0007316675298182,0.0036489413960984,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,20,matched_baseline_supported,0.9673545966228893,0.9606003752345216,0.974108818011257,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,exact_action_agreement,0.3282651657285807,0.3186265791119449,0.3379426203877423,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,direction_agreement,0.5283126954346461,0.5214771106941841,0.5352795809881178,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,neighbor_internal_purity,0.6611994996873046,0.656836679174484,0.6655747967479676,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,normalized_action_entropy,0.7151407244003919,0.7087253996517049,0.7214907997759978,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,beneficial_set_jaccard,0.3050686865765527,0.2978255233648474,0.3124269880607689,10000,center original_triple_id
mkg_y,mkg_y_mhyper_native,X4,50,both_empty_rate,0.2219824890556592,0.2103614446529081,0.2337048780487805,10000,center original_triple_id
