dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
db15k,db15k_native_adamf,X5,linear_huber,direction,head,23766,0.21309334602906294,0.2139189076083994,-0.0008255615793365035,-0.0012588533683384466,-0.0004077969496182198,-0.01434629849626814,0.1564419759320037,0.33106117983674155,0.6056972145081209,0.13094199757310723,0.5578807249347308,0.45613902213245816,0.10174170280227268,0.35476290249465176,0.3608516367920559,-0.006088734297404141,0.5761783783246959
db15k,db15k_native_adamf,X5,linear_huber,direction,tail,23766,0.4273360031645737,0.42812492894987125,-0.0007889257852975764,-0.0015242910090533706,-3.7947358003740145e-05,-0.01370965545220514,0.06639737440040394,0.23752419422704704,0.63578220987966,0.16242738236933318,0.4963069984366121,0.3631258941344778,0.13318110430213426,0.28383982047622897,0.2636560632836826,0.020183757192546392,0.6123981324719946
db15k,db15k_native_adamf,X5,linear_huber,seed,1,15844,0.31924430068855014,0.3197309821223228,-0.00048668143377265526,-0.001281522372937709,0.000316139148808001,-0.008457366835198047,0.11594294370108559,0.29897753092653373,0.6644155516283766,0.1393874163800497,0.5161499820915478,0.41530863418328706,0.10084134790826077,0.31359609432322016,0.30562042413531937,0.007975670187900796,0.585362724045534
db15k,db15k_native_adamf,X5,linear_huber,seed,2,15844,0.3253067669020853,0.32573483729034136,-0.00042807038825604305,-0.0011772240758224867,0.0002824201353264968,-0.007438846139460896,0.09858621560212068,0.2561221913658167,0.5103509214844736,0.16475320604805443,0.5267174511194388,0.40758331229487504,0.11913413882456375,0.34578619771040436,0.3333564756374653,0.012429722072939076,0.602895372707908
db15k,db15k_native_adamf,X5,linear_huber,seed,3,15844,0.3160929561998194,0.3175999354247419,-0.0015069792249224215,-0.0022604475607074254,-0.0007552268100218875,-0.026187717948050974,0.1197298661954052,0.2977783388033325,0.6874526634688211,0.14154161851091535,0.5170766939411979,0.40600542792224187,0.11107126601895606,0.29558269186668773,0.297784650340823,-0.0022019584741352904,0.5895088469430736
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,1_head,7922,0.21243302755300403,0.2128972738930182,-0.0004642463400141936,-0.0011813575234528128,0.00020613112871125262,-0.008067498217390846,0.16397374400403938,0.34852310022721533,0.6412522090381216,0.12323933008341299,0.5598926064472242,0.4624652865438021,0.09742731990342207,0.34151029878945954,0.3536101994445847,-0.012099900655125173,0.5688961944659296
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,1_tail,7922,0.42605557382409626,0.4265646903516273,-0.0005091165275311171,-0.001957149713754958,0.0008878762169389754,-0.008847235453005252,0.06791214339813179,0.24943196162585204,0.6875788942186316,0.15248702645322412,0.49322613544822025,0.36815198182277203,0.12507415362544821,0.2826029543001008,0.257630648826054,0.024972305474046774,0.6043401439950411
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,2_head,7922,0.21692104489705177,0.21778594069971022,-0.0008648958026584218,-0.001617905334861195,-0.0001548859370472761,-0.015029833829088055,0.14024236303963644,0.2947488008078768,0.5174198434738703,0.14936560041355262,0.5526129770608326,0.44875662711436504,0.10385634994646753,0.38298093634632846,0.38157662206513504,0.0014043142811934195,0.5850036105532335
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,2_tail,7922,0.4336924889071188,0.43368373388097253,8.755026146335553e-06,-0.001169497335065328,0.0011824554562292792,0.00015214155016626062,0.0569300681646049,0.21749558192375662,0.503281999495077,0.17580050540232964,0.5089625638166044,0.366409997475385,0.14255256634121943,0.30883693540830165,0.2851363292097955,0.02370060619850617,0.6228185409595262
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,3_head,7922,0.20992596563713292,0.21107350823246981,-0.0011475425953368947,-0.0018801736592010578,-0.0004751419095461022,-0.019941563442325512,0.16510982075233527,0.34991163847513257,0.6584195910123706,0.11659204336714966,0.5625864748251738,0.45719515273920724,0.10539132208596652,0.33328934030661567,0.3473680888664479,-0.01407874855983221,0.5719453161780752
db15k,db15k_native_adamf,X5,linear_huber,seed_x_direction,3_tail,7922,0.42225994676250594,0.4241263626170139,-0.0018664158545079483,-0.0031206412905900936,-0.0006399165261926482,-0.032433872453776436,0.07434991163847514,0.24564503913153243,0.7164857359252714,0.16370851166411196,0.5040527737793606,0.35481570310527644,0.1492370706740842,0.248534377448772,0.2482012118151982,0.0003331656335738009,0.6112888397528599
