outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.0007678332856568267,0.28634500157678966,0.11405445180279618
2,38046,-0.0008051840503458327,0.28213215581138623,0.10960416338117017
3,38016,-0.0005493088524889165,0.2865635521885522,0.11103219696969698
4,37992,-0.0007534835322438447,0.2879553590229522,0.10975994946304485
5,38022,-0.0007457961719226076,0.28391457577192153,0.11148808584503708
