outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.017169869330224453,0.38280260979647485,0.2186191449995131
2,20496,0.019006985741690345,0.35694769711163155,0.195403981264637
3,20514,0.017941430244124878,0.34581261577459294,0.2221409768938286
4,20502,0.018912384409897266,0.3722563652326602,0.2103697200273144
5,20574,0.0200208558606286,0.37284922717993585,0.19174686497521143
