outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.008702395763418557,0.4124062713019768,0.21876521569773102
2,20496,0.008979544460489654,0.31776932084309134,0.17857142857142858
3,20514,0.008328366820392442,0.404163010626889,0.2089792336940626
4,20502,0.009310639303206853,0.38225538971807627,0.19246902741195981
5,20574,0.0077801203007761555,0.38310488966656947,0.19592689802663557
