outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.004235610555516373,0.2527331020708504,0.1580206033848418
2,38046,0.004970005837838911,0.21847237554539242,0.12051201177521947
3,38016,0.0027583995215634018,0.24439709595959597,0.11303135521885523
4,37992,0.005657808255003677,0.19085596967782692,0.07667403663929248
5,38022,0.00597454010391477,0.19891115669875337,0.09739098416706117
