outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.02838058417738327,0.4041311888994008,0.17142331546305056
2,38046,0.027991863362103676,0.4151290543026862,0.18099143142511695
3,38016,0.027649981772448807,0.4124842171717172,0.17803030303030304
4,37992,0.027936026099435372,0.40576963571278163,0.16956201305538007
5,38022,0.028414226887948174,0.3941139340381884,0.16298458787018041
