pair,label,split,comparator,regime,adc_n,adc_active_n,adc_harm_n,adc_benefit_n,adc_mrr,adc_utility,adc_harm,adc_harm_active,adc_intervention,adc_mean_loss,adc_mean_gain,adc_movement,other_n,other_active_n,other_harm_n,other_benefit_n,other_mrr,other_utility,other_harm,other_harm_active,other_intervention,other_mean_loss,other_mean_gain,other_movement,native_adc_active_n,native_other_active_n,match_active_n,match_strata,zero_quota_strata,adc_fraction_retained,other_fraction_retained,delta,lo,hi,clusters,cluster_order_sha256,seed,replicates,rng,quantile,observations_per_cluster
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,Native,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,13289.0,2180.0,5318.0,0.34788252425707605,-0.004939441109694069,0.084970377299657,0.16404545112499058,0.5179685063922669,0.009631194471651264,0.004691753361957191,0.12037924851886415,4998.0,13289.0,4998,150,33,1.0,0.3761005342764693,0.006143338011497576,0.0052043482466055365,0.00709559415304974,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,Matched-I,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,4998.0,891.8978915058427,2596.0817846989867,0.35179665528031717,-0.001025310086452936,0.03476371575872477,0.1784509586846424,0.19480823199251637,0.002659634602103375,0.0016343245156504394,0.051475640136291106,4998.0,13289.0,4998,150,33,1.0,0.3761005342764693,0.002229206988256457,0.0017311530003581515,0.002738262684948811,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,Native,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,4998.0,1187.0,3268.0,0.3549002065485515,0.002078241181781342,0.046265980667290305,0.23749499799919968,0.19480823199251637,0.002480671501071281,0.004558912682852623,0.0771242594324914,4998.0,4998.0,4998,150,33,1.0,1.0,-0.0008743442799778191,-0.0013929514621293837,-0.0003638816140070613,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,Matched-I,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,4998.0,1187.0,3268.0,0.3549002065485515,0.002078241181781342,0.046265980667290305,0.23749499799919968,0.19480823199251637,0.002480671501071281,0.004558912682852623,0.0771242594324914,4998.0,4998.0,4998,150,33,1.0,1.0,-0.0008743442799778191,-0.0013929514621293837,-0.0003638816140070613,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,Native,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,9966.0,1702.0,5832.0,0.35362738647641845,0.0008054211096483176,0.06633925787340193,0.17078065422436284,0.3884471468662301,0.002365889709061448,0.0031713108187097663,0.05058270969753663,4998.0,9966.0,4998,150,33,1.0,0.5015051173991572,0.00039847579215520474,0.00011865979691113906,0.0006832693742371088,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,Matched-I,25656,4998.0,961.0,3367.0,0.35402586226857363,0.0012038969018035226,0.03745712503897724,0.19227691076430573,0.19480823199251637,0.001475984536274516,0.002679881438078039,0.03816651075771745,25656,4998.0,866.8882969742397,3129.9627383793254,0.35327874776800483,0.00045678240123471985,0.033788910858054244,0.173447038210132,0.19480823199251637,0.0010122853624928167,0.0014690677637275362,0.0313434878229869,4998.0,9966.0,4998,150,33,1.0,0.5015051173991572,0.000747114500568803,0.00037595377643169964,0.0011199489239239495,4276,22c5262742dd9c81e3b1c7c700081db60e4ff5ed125dc2f9c5baaf76e562ec78,2026091214,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Center-0.5,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,13384.0,3051.0,5000.0,0.35208747939102236,-0.007633460085059417,0.11897519887693028,0.2279587567244471,0.5219154578068944,0.01658004716200158,0.008946587076942165,0.2289521915457802,5204.0,13384.0,5204,69,25,1.0,0.3888224745965332,0.008647371697212917,0.007161262024337849,0.010127929843190822,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Center-0.5,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,1442.6540879791128,2593.238778493699,0.3587029722775069,-0.0010179671985748638,0.05625698362108535,0.27722023212511776,0.20293245983465918,0.004736608766533646,0.0037186415679587863,0.11407250508942146,5204.0,13384.0,5204,69,25,1.0,0.3888224745965332,0.0020318788107283833,0.0013606943114924314,0.0027042551806203668,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Linear-p,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,790.0,3464.0,0.36062965199023156,0.0009087125141497475,0.030806426454531275,0.15180630284396618,0.20293245983465918,0.0007918884774370348,0.0017006009915867823,0.020870379036031766,5204.0,5204.0,5204,69,25,1.0,1.0,0.00010519909800377673,-0.00022880146557842205,0.0004375995838446702,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Linear-p,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,790.0,3464.0,0.36062965199023156,0.0009087125141497475,0.030806426454531275,0.15180630284396618,0.20293245983465918,0.0007918884774370348,0.0017006009915867823,0.020870379036031766,5204.0,5204.0,5204,69,25,1.0,1.0,0.00010519909800377673,-0.00022880146557842205,0.0004375995838446702,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Clip-g,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,950.0,3535.0,0.36098328928582285,0.0012623498097410243,0.037045702698486976,0.18255188316679477,0.20293245983465918,0.0014609244843349846,0.0027232742940760083,0.04403174231789111,5204.0,5204.0,5204,69,25,1.0,1.0,-0.0002484381975875,-0.00039870922327657666,-0.00011615793145582994,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Clip-g,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,950.0,3535.0,0.36098328928582285,0.0012623498097410243,0.037045702698486976,0.18255188316679477,0.20293245983465918,0.0014609244843349846,0.0027232742940760083,0.04403174231789111,5204.0,5204.0,5204,69,25,1.0,1.0,-0.0002484381975875,-0.00039870922327657666,-0.00011615793145582994,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,13387.0,2165.0,5347.0,0.3544322279785037,-0.005288711497578114,0.08442520667602559,0.16172406065586017,0.5220324442364686,0.010204581360355014,0.004915869862776894,0.12270901575417209,5204.0,13387.0,5204,69,25,1.0,0.38873534025547174,0.00630262310973165,0.005327338341612116,0.007272853369265426,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,982.2176242796763,2877.038548408712,0.3589248815824393,-0.0007960578936424824,0.03830204430976744,0.18874281788617916,0.20293245983465918,0.0026748461618286523,0.0018787882681861718,0.05552370124073605,5204.0,13387.0,5204,69,25,1.0,0.38873534025547174,0.0018099695057960023,0.0013622513777868145,0.0022732112108119146,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Radius-1,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,1217.0,3467.0,0.36190480984480694,0.0021838703687251165,0.047457494930588054,0.233858570330515,0.20293245983465918,0.00257483941351783,0.004758709782242946,0.08001676805490558,5204.0,5204.0,5204,69,25,1.0,1.0,-0.0011699587565715923,-0.0017289001606264306,-0.0006234470688896972,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,Radius-1,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,1217.0,3467.0,0.36190480984480694,0.0021838703687251165,0.047457494930588054,0.233858570330515,0.20293245983465918,0.00257483941351783,0.004758709782242946,0.08001676805490558,5204.0,5204.0,5204,69,25,1.0,1.0,-0.0011699587565715923,-0.0017289001606264306,-0.0006234470688896972,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,No-gate,Native,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,10156.0,1696.0,5920.0,0.36076743551465884,0.0010464960385770255,0.06613632818593043,0.16699487987396613,0.39603805958508814,0.0021773536203858333,0.0032238496589628582,0.05232218062704728,5204.0,10156.0,5204,69,25,1.0,0.5124064592359197,-3.2584426423501285e-05,-0.00033288144528723226,0.0002769023014174689,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_mhyper_adamf,W-A,test,No-gate,Matched-I,25644,5204.0,928.0,3540.0,0.36073485108823533,0.001013911612153524,0.03618780221494307,0.17832436587240585,0.20293245983465918,0.0014250522968633132,0.0024389639090168377,0.04003860552175949,25644,5204.0,888.7333689306251,3260.155570392184,0.36037542371379716,0.000654484237715369,0.03465658122487229,0.17077889487521622,0.20293245983465918,0.0010150578974647637,0.0016695421351801331,0.03347079085923579,5204.0,10156.0,5204,69,25,1.0,0.5124064592359197,0.00035942737443815496,5.649812819015575e-05,0.0006703922197841097,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Center-0.5,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,11058.0,3812.0,3876.0,0.3801973051583748,-0.0023897078657343605,0.08019860304636876,0.3447277988786399,0.2326432719010351,0.006602944021047019,0.004213236155312662,0.11098207523352788,4807.0,11058.0,4807,183,133,1.0,0.43470790378006874,0.002380888652895057,0.001726111762152549,0.003038789958165669,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Center-0.5,Matched-I,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,1331.3702512187779,1894.3537482174133,0.3813907396441131,-0.0011962733799960612,0.028009977514490823,0.2769648951984144,0.10113186905663553,0.003629094571272442,0.00243282119127638,0.05362958413756253,4807.0,11058.0,4807,183,133,1.0,0.43470790378006874,0.0011874541671567653,0.000794195556662113,0.001582283940857722,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Linear-p,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4359.0,644.0,1624.0,0.3825344430773711,-5.2569946738010393e-05,0.013548767146343515,0.14774030740995642,0.09170663973744005,0.00031482197013893816,0.0002622520234009277,0.004675797357569681,4807.0,4359.0,4359,183,137,0.9068025795714583,1.0,4.375073389871222e-05,-0.00010795221318901158,0.00019562335152608292,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Linear-p,Matched-I,47532,4359.0,717.7432043721795,1749.4016831648928,0.3825775313077474,-9.481716361699192e-06,0.015100210476566935,0.16465776654557915,0.09170663973744005,0.00048241601299332245,0.0004729342966316233,0.007899641258110095,47532,4359.0,644.0,1624.0,0.3825344430773711,-5.2569946738010393e-05,0.013548767146343515,0.14774030740995642,0.09170663973744005,0.00031482197013893816,0.0002622520234009277,0.004675797357569681,4807.0,4359.0,4359,183,137,0.9068025795714583,1.0,4.3088230376311145e-05,-0.00010541120056578123,0.00018962843686831844,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Clip-g,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,792.0,1937.0,0.38259731934796104,1.0306323851895912e-05,0.01666245897500631,0.16475972540045766,0.10113186905663553,0.0005144925734547434,0.0005247988973066392,0.008784608263906497,4807.0,4807.0,4807,183,133,1.0,1.0,-1.912553669119404e-05,-5.993770952562953e-05,1.8552189546788887e-05,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Clip-g,Matched-I,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,792.0,1937.0,0.38259731934796104,1.0306323851895912e-05,0.01666245897500631,0.16475972540045766,0.10113186905663553,0.0005144925734547434,0.0005247988973066392,0.008784608263906497,4807.0,4807.0,4807,183,133,1.0,1.0,-1.912553669119404e-05,-5.993770952562953e-05,1.8552189546788887e-05,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,11058.0,2586.0,3683.0,0.3823496329519443,-0.00023738007216481325,0.05440545316839182,0.23385784047748237,0.2326432719010351,0.0012454117698823069,0.0010080316977174935,0.02145712362198068,4807.0,11058.0,4807,183,133,1.0,0.43470790378006874,0.00022856085932551523,2.9041719266283962e-05,0.0004342421008623959,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,Matched-I,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,744.080972285863,1741.3036422375208,0.38247106298835026,-0.00011595003575889284,0.01565431650858081,0.15479113215849033,0.10113186905663553,0.0007088887167942179,0.0005929386810353253,0.010574337722607612,4807.0,11058.0,4807,183,133,1.0,0.43470790378006874,0.00010713082291959484,-2.583152521412791e-05,0.00023805749027068198,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Radius-1,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,1317.0,2203.0,0.38204203756154725,-0.0005449754625618784,0.027707649583438524,0.273975452465155,0.10113186905663553,0.002602351012743977,0.002057375550182099,0.04014243036270301,4807.0,4807.0,4807,183,133,1.0,1.0,0.0005361562497225808,0.00016874338738238947,0.0009102316285725788,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,Radius-1,Matched-I,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,1317.0,2203.0,0.38204203756154725,-0.0005449754625618784,0.027707649583438524,0.273975452465155,0.10113186905663553,0.002602351012743977,0.002057375550182099,0.04014243036270301,4807.0,4807.0,4807,183,133,1.0,1.0,0.0005361562497225808,0.00016874338738238947,0.0009102316285725788,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,No-gate,Native,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,16792.0,2519.0,6294.0,0.38264393723981377,5.692421570463249e-05,0.05299587646217285,0.15001191043353979,0.3532777918034166,0.0014176533498002218,0.0014745775655048545,0.023041319532104185,4807.0,16792.0,4807,183,133,1.0,0.2862672701286327,-6.574342854393032e-05,-0.00030848437609539705,0.00017200861828364645,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,dev_oof,No-gate,Matched-I,47532,4807.0,783.0,1929.0,0.38257819381126984,-8.819212839298066e-06,0.01647311285029033,0.16288745579363428,0.10113186905663553,0.0005116635707827677,0.0005028443579434695,0.008514264074728684,47532,4807.0,703.4888327393578,1801.263965180297,0.3826288670425863,4.185401847717851e-05,0.014800320473351801,0.14634675114195086,0.10113186905663553,0.00038208137756306956,0.00042393539604024814,0.00663129987212816,4807.0,16792.0,4807,183,133,1.0,0.2862672701286327,-5.0673231316476716e-05,-0.00017431340754321266,7.10049735972562e-05,7922,d96c0198457b846f9053c44cd9b6bec6757454de2d4defcfe1b0261237c25a23,2026091215,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Center-0.5,Native,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,11156.0,4112.0,3895.0,0.3728469583903501,-0.0017197003974282802,0.06921160708274422,0.3685908927931158,0.1877735137682623,0.004789440476925752,0.003069740079497475,0.08864454992257512,4678.0,11156.0,4678,120,88,1.0,0.41932592326998924,0.0016384771427974114,0.0011639790433808246,0.0021020933620756114,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Center-0.5,Matched-I,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,1348.2092202271233,1976.6317705215051,0.3739676908816947,-0.0005989679060837168,0.022692540568018636,0.288202056482925,0.07873830202652662,0.002555923052158277,0.0019569551460745607,0.04344362428779764,4678.0,11156.0,4678,120,88,1.0,0.41932592326998924,0.000517744651452852,0.000213522797485749,0.0008255568731764556,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Linear-p,Native,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,667.0,1804.0,0.3746204996561993,5.3840868420943324e-05,0.011226688211135797,0.14258230012825995,0.07873830202652662,0.00022132379581248361,0.00027516466423342705,0.003987409950851718,4678.0,4678.0,4678,120,88,1.0,1.0,-0.00013506412305181102,-0.00027584754749839234,1.0929069123858931e-05,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Linear-p,Matched-I,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,667.0,1804.0,0.3746204996561993,5.3840868420943324e-05,0.011226688211135797,0.14258230012825995,0.07873830202652662,0.00022132379581248361,0.00027516466423342705,0.003987409950851718,4678.0,4678.0,4678,120,88,1.0,1.0,-0.00013506412305181102,-0.00027584754749839234,1.0929069123858931e-05,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Clip-g,Native,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,847.0,2027.0,0.37449844191802073,-6.821686975766071e-05,0.014256379182656702,0.18106028217186831,0.07873830202652662,0.0006082746246545745,0.0005400577548969138,0.008113680737898135,4678.0,4678.0,4678,120,88,1.0,1.0,-1.3006384873206995e-05,-3.4173439647197947e-05,4.4372369449480527e-07,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Clip-g,Matched-I,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,847.0,2027.0,0.37449844191802073,-6.821686975766071e-05,0.014256379182656702,0.18106028217186831,0.07873830202652662,0.0006082746246545745,0.0005400577548969138,0.008113680737898135,4678.0,4678.0,4678,120,88,1.0,1.0,-1.3006384873206995e-05,-3.4173439647197947e-05,4.4372369449480527e-07,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Shrink-fixed,Native,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,11156.0,2897.0,3814.0,0.3743339094437268,-0.00023274934405160806,0.04876119302497812,0.2596808892076013,0.1877735137682623,0.0010001378712985562,0.0007673885272469478,0.01650592472901077,4678.0,11156.0,4678,120,88,1.0,0.41932592326998924,0.00015152608942074086,1.7119624568429073e-05,0.0002869376710816381,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Shrink-fixed,Matched-I,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,786.4543720611305,1875.7663876653698,0.3745118637123134,-5.479507546499862e-05,0.013237298391926387,0.16811765114603044,0.07873830202652662,0.0005733856071788754,0.000518590531713877,0.00852077776201665,4678.0,11156.0,4678,120,88,1.0,0.41932592326998924,-2.6428179165868954e-05,-0.00012496400739843511,6.999528493060107e-05,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Radius-1,Native,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,1344.0,2170.0,0.37425258616284024,-0.0003140726249381726,0.02262169258735609,0.28730226592560926,0.07873830202652662,0.0022235277155041107,0.0019094550905659376,0.036019659328081814,4678.0,4678.0,4678,120,88,1.0,1.0,0.00023284937030730544,-6.634344497833364e-05,0.0005347939675532201,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,test,Radius-1,Matched-I,59412,4678.0,846.0,2019.0,0.3744854355331475,-8.122325463086767e-05,0.014239547566148253,0.18084651560495937,0.07873830202652662,0.0006174638032597516,0.0005362405486288841,0.007954621961893293,59412,4678.0,1344.0,2170.0,0.37425258616284024,-0.0003140726249381726,0.02262169258735609,0.28730226592560926,0.07873830202652662,0.0022235277155041107,0.0019094550905659376,0.036019659328081814,4678.0,4678.0,4678,120,88,1.0,1.0,0.00023284937030730544,-6.634344497833364e-05,0.0005347939675532201,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
