outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.009159794601879073,0.11890154834940111,0.09022300126594605
2,20496,0.005832901579732729,0.0857728337236534,0.05801131928181109
3,20514,0.005303000746976534,0.10212537779077703,0.07146339085502583
4,20502,0.008312883460544318,0.12598770851624233,0.09418593307969954
5,20574,0.005322900539333089,0.08792650918635171,0.055409740449110526
