split,dataset,pair,beta,beta_role,is_dev_locked_beta,seed,direction,n_observations,mrr,global_mrr,delta_mrr_vs_global,harmful_query_rate,mean_harm,beneficial_query_rate,changed_alpha_rate,fallback_rate,mean_abs_alpha_deviation,p95_abs_alpha_deviation,saturation_rate,n_harmful,n_beneficial,n_unchanged
dev,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,head,23766,0.24420492011395245,0.24351429823048043,0.0006906218834720133,0.0293696877892788,0.0309715779888261,0.06799629723133889,0.1027097534292687,0.6659092821678028,0.028645964823697717,0.25,0.42548178069511067,698,1616,21452
dev,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,tail,23766,0.5218787041244319,0.5216597278177378,0.00021897630669402167,0.009256921652781283,0.08234960822058804,0.02638222671042666,0.03828999410923167,0.6793738954809392,0.011131448287469497,0.0,0.6064125220903812,220,627,22919
dev,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,head,23766,0.2442353988762169,0.24351429823048043,0.0007211006457364729,0.030211226121349827,0.033674084396687856,0.068080451064546,0.1027097534292687,0.6659092821678028,0.03250021038458302,0.30000000000000004,0.42548178069511067,718,1618,21430
dev,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,tail,23766,0.521955829637386,0.5216597278177378,0.00029610181964805776,0.009551460069006144,0.08608667330822713,0.026676765126651517,0.03828999410923167,0.6793738954809392,0.012547336531178998,0.0,0.6064125220903812,227,634,22905
dev,DB15K,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,pooled,head,23766,0.24427622674125274,0.24351429823048043,0.000761928510772337,0.03828999410923167,0.052816792238739134,0.061937221240427505,0.1027097534292687,0.6659092821678028,0.06403265168728435,0.6,0.42548178069511067,910,1472,21384
dev,DB15K,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,pooled,tail,23766,0.5220705565390034,0.5216597278177378,0.00041082872126556416,0.012328536564840528,0.1020823912528193,0.024699150046284608,0.03828999410923167,0.6793738954809392,0.024852730791887573,0.0,0.6064125220903812,293,587,22886
test,MKG-W,M-Hyper + NativE,0.05,formal_dev_candidate,False,pooled,head,12822,0.19248348469996635,0.1919699406596849,0.0005135440402814717,0.04359694275464046,0.02172493452602156,0.08001871782873186,0.22679769146778975,0.0,0.011339884573389485,0.050000000000000044,0.0,559,1026,11237
test,MKG-W,M-Hyper + NativE,0.05,formal_dev_candidate,False,pooled,tail,12822,0.5380577215575825,0.5366395411135514,0.0014181804440310116,0.03618780221494307,0.12261631839635607,0.039151458430822024,0.48455779129620963,0.0,0.024227889564810503,0.050000000000000044,0.0,464,502,11856
test,MKG-W,M-Hyper + NativE,0.1,formal_dev_candidate,False,pooled,head,12822,0.19261136758241384,0.1919699406596849,0.0006414269227289764,0.14576509124941506,0.016112165888109695,0.32257058181250975,0.6768054905630947,0.0,0.03734596786772731,0.09999999999999998,0.0,1869,4136,6817
test,MKG-W,M-Hyper + NativE,0.1,formal_dev_candidate,False,pooled,tail,12822,0.539236542293246,0.5366395411135514,0.002597001179694652,0.07674309780065512,0.07890195240187287,0.10536577756980191,0.6928716268912806,0.0,0.05213695211355482,0.09999999999999998,0.0,984,1351,10487
test,MKG-W,M-Hyper + NativE,0.15,formal_dev_candidate,False,pooled,head,12822,0.19315935217792402,0.1919699406596849,0.0011894115182391595,0.17859928248323195,0.01497173644088441,0.3862111995008579,0.8093121197941039,0.0,0.05480034316019338,0.15000000000000002,0.0,2290,4952,5580
test,MKG-W,M-Hyper + NativE,0.15,formal_dev_candidate,False,pooled,tail,12822,0.5411435734864762,0.5366395411135514,0.00450403237292484,0.09881453751364842,0.06089192349133516,0.13913586024021213,0.7937919201372641,0.0,0.07909842458274839,0.15000000000000002,0.0,1267,1784,9771
test,MKG-W,M-Hyper + NativE,0.2,formal_dev_candidate,False,pooled,head,12822,0.1935738796299935,0.1919699406596849,0.0016039389703086078,0.195913274060209,0.014820229832588516,0.4138979878334113,0.8598502573701451,0.0,0.07292154110123224,0.20000000000000007,0.0,2512,5307,5003
test,MKG-W,M-Hyper + NativE,0.2,formal_dev_candidate,False,pooled,tail,12822,0.5408211719903347,0.5366395411135514,0.004181630876783444,0.11347683668694432,0.06166904396966173,0.15652784277023865,0.844642021525503,0.0,0.1049056309468102,0.20000000000000007,0.0,1455,2007,9360
test,MKG-W,M-Hyper + NativE,0.25,formal_dev_candidate,False,pooled,head,12822,0.19421111479436037,0.1919699406596849,0.002241174134675504,0.20831383559507097,0.015115741644116453,0.4293401965372017,0.8866011542661051,0.0,0.0916744657619716,0.25,0.0,2671,5505,4646
test,MKG-W,M-Hyper + NativE,0.25,formal_dev_candidate,False,pooled,tail,12822,0.5422181667913033,0.5366395411135514,0.005578625677751953,0.12470753392606458,0.05604644925768648,0.16838246763375447,0.8771642489471221,0.0,0.13159803462798314,0.25,0.0,1599,2159,9064
test,MKG-W,M-Hyper + NativE,0.3,formal_dev_candidate,False,pooled,head,12822,0.19445806997476703,0.1919699406596849,0.0024881293150821504,0.2204804242707846,0.016016879492040875,0.44103883949461864,0.9067228201528623,0.0,0.10947980034316017,0.25,0.0,2827,5655,4340
test,MKG-W,M-Hyper + NativE,0.3,formal_dev_candidate,False,pooled,tail,12822,0.5431198988954568,0.5366395411135514,0.006480357781905359,0.1318047106535642,0.05411988886607521,0.17781937295273748,0.8990017158009671,0.0,0.15772500389954763,0.30000000000000004,0.0,1690,2280,8852
test,MKG-W,M-Hyper + NativE,0.35,formal_dev_candidate,False,pooled,head,12822,0.1945655079212348,0.1919699406596849,0.0025955672615499475,0.2317891124629543,0.018033953148374846,0.45133364529714554,0.9221650288566526,0.0,0.12871236936515362,0.30000000000000004,0.0,2972,5787,4063
test,MKG-W,M-Hyper + NativE,0.35,formal_dev_candidate,False,pooled,tail,12822,0.5444221793650539,0.5366395411135514,0.007782638251502507,0.13695211355482764,0.04928532667436882,0.18515052253938544,0.915067852129153,0.0,0.18387927000467943,0.35,0.0,1756,2374,8692
test,MKG-W,M-Hyper + NativE,0.4,formal_dev_candidate,False,pooled,head,12822,0.19480352243092308,0.1919699406596849,0.002833581771238234,0.23810637965995946,0.01949414195360028,0.4581968491654968,0.9319138979878334,0.0,0.1471533302136952,0.35,0.0,3053,5875,3894
test,MKG-W,M-Hyper + NativE,0.4,formal_dev_candidate,False,pooled,tail,12822,0.5448011527977346,0.5366395411135514,0.008161611684183166,0.1420995164560911,0.048857388934184176,0.1906878802058961,0.9259865855560755,0.0,0.21014272344408047,0.4,0.0,1822,2445,8555
test,MKG-W,M-Hyper + NativE,0.45,formal_dev_candidate,False,pooled,head,12822,0.19497629140916,0.1919699406596849,0.0030063507494751326,0.24301980970207457,0.01984967373037548,0.46116050538137576,0.9397909842458275,0.0,0.16304398689751987,0.4,0.052253938543129,3116,5913,3793
test,MKG-W,M-Hyper + NativE,0.45,formal_dev_candidate,False,pooled,tail,12822,0.5449843362084819,0.5366395411135514,0.008344795094930529,0.14662299173295898,0.05112333235505207,0.19513336452971455,0.9340976446732179,0.0,0.22559663079082826,0.4,0.2683668694431446,1880,2502,8440
test,MKG-W,M-Hyper + NativE,0.5,formal_dev_candidate,True,pooled,head,12822,0.1951008998736798,0.1919699406596849,0.003130959213994883,0.24879114022773358,0.020711201879038764,0.4640461706442053,0.9439245047574482,0.0,0.17823272500389956,0.4,0.06426454531274373,3190,5950,3682
test,MKG-W,M-Hyper + NativE,0.5,formal_dev_candidate,True,pooled,tail,12822,0.545251709314285,0.5366395411135514,0.00861216820073368,0.15099048510372798,0.0528793429042594,0.20004679457182967,0.9411948214007175,0.0,0.23733816877242236,0.4,0.322960536577757,1936,2565,8321
test,MKG-W,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,pooled,head,12822,0.19643615647082863,0.1919699406596849,0.004466215811143742,0.29285602870067073,0.030920697395366323,0.4688816097332709,0.9705974107003588,0.0,0.3189440024957105,0.5499999999999999,0.14560910934331617,3755,6012,3055
test,MKG-W,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,pooled,tail,12822,0.5466359135776324,0.5366395411135514,0.0099963724640811,0.18437061300889096,0.06160764893242658,0.21525503041647168,0.9701294649820621,0.0,0.3104078926844486,0.44999999999999996,0.5010138823896428,2364,2760,7698
test,MKG-W,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,pooled,head,12822,0.18459298968016472,0.184160657385129,0.0004323322950357136,0.016846045858680395,0.001380772605915917,0.09889252846669787,0.12712525347059742,0.28614880673841836,0.006356262673529876,0.050000000000000044,0.3454219310559975,216,1268,11338
test,MKG-W,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,pooled,tail,12822,0.5358423674275721,0.5352812215670345,0.000561145860537609,0.012166588675713618,0.011181872183753284,0.0554515676181563,0.08399625643425362,0.1982530026516924,0.0041998128217126856,0.050000000000000044,0.661831227577601,156,711,11955
test,MKG-W,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,pooled,head,12822,0.18498396066377407,0.184160657385129,0.0008233032786450665,0.06933395726095773,0.005936824647473107,0.29285602870067073,0.4167056621431914,0.28614880673841836,0.020983465917953532,0.050000000000000044,0.3454219310559975,889,3755,8178
test,MKG-W,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,pooled,tail,12822,0.5358861942477888,0.5352812215670345,0.0006049726807543534,0.02799875214475121,0.020042215850235984,0.11472469193573545,0.20152862267976915,0.1982530026516924,0.011566058337232892,0.050000000000000044,0.661831227577601,359,1471,10992
test,MKG-W,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,pooled,head,12822,0.18510494758101634,0.184160657385129,0.0009442901958873389,0.08189050070191858,0.005985146540141476,0.333099360474185,0.4801123069723912,0.28614880673841836,0.030385275308064275,0.09999999999999998,0.3454219310559975,1050,4271,7501
test,MKG-W,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,pooled,tail,12822,0.5360563939418419,0.5352812215670345,0.0007751723748073655,0.0323662455155202,0.024031822055146364,0.13258462018405864,0.23241304008734986,0.1982530026516924,0.016077834971143356,0.09999999999999998,0.661831227577601,415,1700,10707
test,MKG-W,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,pooled,head,12822,0.1852155270639399,0.184160657385129,0.001054869678810907,0.08571205740134144,0.006396718642820793,0.33489315239432227,0.4801123069723912,0.28614880673841836,0.039089065668382474,0.09999999999999998,0.3454219310559975,1099,4294,7429
test,MKG-W,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,pooled,tail,12822,0.5364283396335717,0.5352812215670345,0.001147118066537265,0.03400405552955857,0.025753032264541183,0.13648416783653097,0.23241304008734986,0.1982530026516924,0.02115114646700983,0.15000000000000002,0.661831227577601,436,1750,10636
test,MKG-W,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,pooled,head,12822,0.1852706057249164,0.184160657385129,0.0011099483397873735,0.08953361410076431,0.00764716168662981,0.33660895336141006,0.4801123069723912,0.28614880673841836,0.04871704882233661,0.15000000000000002,0.3454219310559975,1148,4316,7358
test,MKG-W,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,pooled,tail,12822,0.5367326665187957,0.5352812215670345,0.00145144495176129,0.03548588363749805,0.03035730697410621,0.14038371548900327,0.23241304008734986,0.1982530026516924,0.02667680549056309,0.15000000000000002,0.661831227577601,455,1800,10567
test,MKG-W,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,pooled,head,12822,0.1854622362490741,0.184160657385129,0.001301578863945074,0.09265325222274216,0.008702066250967708,0.3409764467321791,0.4801123069723912,0.28614880673841836,0.05946030260489782,0.19999999999999996,0.3454219310559975,1188,4372,7262
test,MKG-W,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,pooled,tail,12822,0.5369267215925693,0.5352812215670345,0.0016455000255347289,0.03579784744969584,0.03741106784787982,0.14436125409452505,0.23241304008734986,0.1982530026516924,0.03214787084698175,0.19999999999999996,0.661831227577601,459,1851,10512
test,MKG-W,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,pooled,head,12822,0.18571287783785229,0.184160657385129,0.0015522204527232731,0.0959288722508189,0.00872397416716762,0.3419123381687724,0.4801123069723912,0.28614880673841836,0.06934175635626266,0.19999999999999996,0.3454219310559975,1230,4384,7208
test,MKG-W,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,pooled,tail,12822,0.5373663919418307,0.5352812215670345,0.002085170374796247,0.036811729839338635,0.03985790828105324,0.14787084698175013,0.23241304008734986,0.1982530026516924,0.03779831539541413,0.19999999999999996,0.661831227577601,472,1896,10454
test,MKG-W,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,pooled,head,12822,0.18578358871002337,0.184160657385129,0.0016229313248943946,0.0991265013258462,0.009818541444537605,0.3419123381687724,0.4801123069723912,0.28614880673841836,0.07984323818437061,0.25,0.3454219310559975,1271,4384,7167
test,MKG-W,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,pooled,tail,12822,0.537389289778846,0.5352812215670345,0.00210806821181151,0.038995476524723134,0.044482879064222686,0.14982062080798628,0.23241304008734986,0.1982530026516924,0.04316019341756357,0.25,0.661831227577601,500,1921,10401
test,MKG-W,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,head,12822,0.18563914406080712,0.184160657385129,0.0014784866756781141,0.10162221182342848,0.012274741119526589,0.34160037435657464,0.4801123069723912,0.28614880673841836,0.08852753080642645,0.25,0.3454219310559975,1303,4380,7139
test,MKG-W,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,tail,12822,0.5374441808422369,0.5352812215670345,0.0021629592752023816,0.04055529558571206,0.0498232593175364,0.1503665574793324,0.23241304008734986,0.1982530026516924,0.04820620807986273,0.30000000000000004,0.661831227577601,520,1928,10374
test,MKG-W,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,head,12822,0.18565498214345738,0.184160657385129,0.0014943247583283853,0.104507877086258,0.013432113443023749,0.3401965372016846,0.4801123069723912,0.28614880673841836,0.09849867415379815,0.30000000000000004,0.3454219310559975,1340,4362,7120
test,MKG-W,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,tail,12822,0.5377554310369844,0.5352812215670345,0.002474209469949993,0.04156917797535486,0.05161897793849961,0.15091249415067853,0.23241304008734986,0.1982530026516924,0.053548588363749795,0.30000000000000004,0.661831227577601,533,1935,10354
test,MKG-W,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,pooled,head,12822,0.18604996818456646,0.184160657385129,0.0018893107994374296,0.12735922632974575,0.02449503146008519,0.3304476680705038,0.4801123069723912,0.28614880673841836,0.19734440804866638,0.6,0.3454219310559975,1633,4237,6952
test,MKG-W,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,pooled,tail,12822,0.5406535002277292,0.5352812215670345,0.005372278660694697,0.05201996568398066,0.07445457280479481,0.15559195133364528,0.23241304008734986,0.1982530026516924,0.10738184370613008,0.65,0.661831227577601,667,1995,10160
test,DB15K,M-Hyper + NativE,0.05,formal_dev_candidate,False,pooled,head,29706,0.23740190085560142,0.23722596474809204,0.00017593610750936552,0.01649498417828048,0.015088358739753883,0.046118629233151555,0.08331650171682488,0.0,0.004165825085841248,0.050000000000000044,0.379754931663637,490,1370,27846
test,DB15K,M-Hyper + NativE,0.05,formal_dev_candidate,False,pooled,tail,29706,0.5119198485562226,0.5119073528274647,1.249572875792657e-05,0.0014138557867097556,0.013703845810225152,0.0042752305931461655,0.006766309836396688,0.0,0.00033831549181983464,0.0,0.664209250656433,42,127,29537
test,DB15K,M-Hyper + NativE,0.1,formal_dev_candidate,False,pooled,head,29706,0.23756811248767293,0.23722596474809204,0.00034214773958085825,0.0862115397562782,0.012941820764021119,0.22409614219349627,0.4504813842321417,0.0,0.02256783141452907,0.050000000000000044,0.379754931663637,2561,6657,20488
test,DB15K,M-Hyper + NativE,0.1,formal_dev_candidate,False,pooled,tail,29706,0.5120813286109864,0.5119073528274647,0.00017397578352166065,0.01878408402342961,0.024227202579276408,0.05126910388473709,0.11405103346125361,0.0,0.005737898067730431,0.050000000000000044,0.664209250656433,558,1523,27625
test,DB15K,M-Hyper + NativE,0.15,formal_dev_candidate,False,pooled,head,29706,0.23763979683851652,0.23722596474809204,0.00041383209042446055,0.10088870935164614,0.01444750780609154,0.25658116205480375,0.5218137749949505,0.0,0.030290177068605692,0.09999999999999998,0.379754931663637,2997,7622,19087
test,DB15K,M-Hyper + NativE,0.15,formal_dev_candidate,False,pooled,tail,29706,0.5121841829845659,0.5119073528274647,0.00027683015710120546,0.029051370093583787,0.023611223330045925,0.07863731232747594,0.18649431091362015,0.0,0.00969669427051775,0.050000000000000044,0.664209250656433,863,2336,26507
test,DB15K,M-Hyper + NativE,0.2,formal_dev_candidate,False,pooled,head,29706,0.2379276570998618,0.23722596474809204,0.0007016923517697234,0.11075203662559752,0.017080503779041432,0.27799097825355146,0.5499225745640611,0.0,0.04187706187302229,0.09999999999999998,0.379754931663637,3290,8258,18158
test,DB15K,M-Hyper + NativE,0.2,formal_dev_candidate,False,pooled,tail,29706,0.5122393497718115,0.5119073528274647,0.00033199694434677925,0.034201844745169324,0.026087682258770343,0.0920689423012186,0.2227496128728203,0.0,0.012962027873156944,0.050000000000000044,0.664209250656433,1016,2735,25955
test,DB15K,M-Hyper + NativE,0.25,formal_dev_candidate,False,pooled,head,29706,0.23805523849329363,0.23722596474809204,0.0008292737452015897,0.11842725375345048,0.019712545532969396,0.29085033326600684,0.5663838955093247,0.0,0.052268901905339,0.15000000000000002,0.379754931663637,3518,8640,17548
test,DB15K,M-Hyper + NativE,0.25,formal_dev_candidate,False,pooled,tail,29706,0.5123153335665486,0.5119073528274647,0.00040798073908387153,0.0381741062411634,0.029250840683757023,0.10317780919679526,0.24604457012051437,0.0,0.01653874638120246,0.09999999999999998,0.664209250656433,1134,3065,25507
test,DB15K,M-Hyper + NativE,0.3,formal_dev_candidate,False,pooled,head,29706,0.2383100644257743,0.23722596474809204,0.0010840996776822335,0.12441930923045849,0.0216277441825856,0.2999057429475527,0.5765165286474113,0.0,0.06285430552750286,0.15000000000000002,0.379754931663637,3696,8909,17101
test,DB15K,M-Hyper + NativE,0.3,formal_dev_candidate,False,pooled,tail,29706,0.5124716219691,0.5119073528274647,0.0005642691416352846,0.04221369420319127,0.03127872847495767,0.10984312933414125,0.2620346058035414,0.0,0.020027940483404026,0.09999999999999998,0.664209250656433,1254,3263,25189
test,DB15K,M-Hyper + NativE,0.35,formal_dev_candidate,False,pooled,head,29706,0.2384729860635698,0.23722596474809204,0.0012470213154777644,0.12990641621221302,0.023943482125810094,0.3059651248905945,0.5824075944253686,0.0,0.07326297717632801,0.19999999999999996,0.379754931663637,3859,9089,16758
test,DB15K,M-Hyper + NativE,0.35,formal_dev_candidate,False,pooled,tail,29706,0.5125237414894078,0.5119073528274647,0.0006163886619430613,0.045344374873762874,0.0330708660127994,0.11553221571399717,0.2740860432235912,0.0,0.023367333198680406,0.09999999999999998,0.664209250656433,1347,3432,24927
test,DB15K,M-Hyper + NativE,0.4,formal_dev_candidate,False,pooled,head,29706,0.23847261383483812,0.23722596474809204,0.0012466490867460633,0.1339460041742409,0.027246062173734334,0.31118292600821384,0.587962027873157,0.0,0.08383828182858681,0.19999999999999996,0.379754931663637,3979,9244,16483
test,DB15K,M-Hyper + NativE,0.4,formal_dev_candidate,False,pooled,tail,29706,0.5126738830367809,0.5119073528274647,0.0007665302093161099,0.0478354541170134,0.03629533664203706,0.12071635359859961,0.28192957651652867,0.0,0.02691207163535986,0.15000000000000002,0.664209250656433,1421,3586,24699
test,DB15K,M-Hyper + NativE,0.45,formal_dev_candidate,False,pooled,head,29706,0.2386379093194674,0.23722596474809204,0.0014119445713753373,0.13812024506833637,0.02969765942512442,0.3153908301353262,0.5922035952332863,0.0,0.09429913148858816,0.25,0.379754931663637,4103,9369,16234
test,DB15K,M-Hyper + NativE,0.45,formal_dev_candidate,False,pooled,tail,29706,0.5127725188677712,0.5119073528274647,0.000865166040306485,0.04972059516595974,0.0406924166387328,0.124587625395543,0.28795529522655355,0.0,0.030307008685114125,0.15000000000000002,0.664209250656433,1477,3701,24528
test,DB15K,M-Hyper + NativE,0.5,formal_dev_candidate,True,pooled,head,29706,0.23870554386081466,0.23722596474809204,0.001479579112722615,0.1434053726519895,0.03163225089447293,0.3185888372719316,0.5955025920689423,0.0,0.10485928768598936,0.25,0.379754931663637,4260,9464,15982
test,DB15K,M-Hyper + NativE,0.5,formal_dev_candidate,True,pooled,tail,29706,0.5129705966638464,0.5119073528274647,0.0010632438363816713,0.05133643035077089,0.04221188112906024,0.12815592809533427,0.2928364640140039,0.0,0.0336766983101057,0.15000000000000002,0.664209250656433,1525,3807,24374
test,DB15K,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,pooled,head,29706,0.24027265873582893,0.23722596474809204,0.0030466939877368585,0.1747458425907224,0.047455903267463156,0.32737494108934223,0.6076550191880428,0.0,0.20971520904867705,0.55,0.379754931663637,5191,9725,14790
test,DB15K,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,pooled,tail,29706,0.5139017061777703,0.5119073528274647,0.001994353350305573,0.066956170470612,0.06179005465346003,0.1462667474584259,0.315121524271191,0.0,0.06754527704840772,0.35,0.664209250656433,1989,4345,23372
test,DB15K,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,pooled,head,29706,0.2374797609506507,0.23722596474809204,0.0002537962025586222,0.023530599878812362,0.009961627173863466,0.06480172355753047,0.10243721807042348,0.6588231333737292,0.0051218609035211795,0.050000000000000044,0.4368141116272807,699,1925,27082
test,DB15K,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,pooled,tail,29706,0.5119385457172791,0.5119073528274647,3.119288981444646e-05,0.006631656904329092,0.03495432680042521,0.0222850602571871,0.037063219551605735,0.6842388743014879,0.0018531609775802884,0.0,0.6054669090419443,197,662,28847
test,DB15K,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,pooled,head,29706,0.2374963376578657,0.23722596474809204,0.00027037290977366814,0.02356426311182926,0.009958059988311627,0.06480172355753047,0.10243721807042348,0.6588231333737292,0.005418097354069888,0.050000000000000044,0.4368141116272807,700,1925,27081
test,DB15K,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,pooled,tail,29706,0.511918579579737,0.5119073528274647,1.1226752272253951e-05,0.006867299535447385,0.03875619661692397,0.0222513970241702,0.037063219551605735,0.6842388743014879,0.0021376152965730845,0.0,0.6054669090419443,204,661,28841
test,DB15K,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,pooled,head,29706,0.23757101179659787,0.23722596474809204,0.00034504704850582096,0.025415740927758702,0.015257703789195477,0.06776408806301758,0.10243721807042348,0.6588231333737292,0.010341345182791353,0.09999999999999998,0.4368141116272807,755,2013,26938
test,DB15K,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,pooled,tail,29706,0.5120907870002878,0.5119073528274647,0.00018343417282304795,0.007237595098633273,0.047073693612301924,0.023968221908032047,0.037063219551605735,0.6842388743014879,0.0038443412105298586,0.0,0.6054669090419443,215,712,28779
test,DB15K,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,pooled,head,29706,0.23768509847967964,0.23722596474809204,0.0004591337315875733,0.026021679122062883,0.014782160655550436,0.06803339392715277,0.10243721807042348,0.6588231333737292,0.012157476604053053,0.09999999999999998,0.4368141116272807,773,2021,26912
test,DB15K,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,pooled,tail,29706,0.5121082697860999,0.5119073528274647,0.00020091695863523124,0.007843533292937454,0.05813771802479796,0.024372180704234834,0.037063219551605735,0.6842388743014879,0.004707803137413317,0.0,0.6054669090419443,233,724,28749
test,DB15K,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,pooled,head,29706,0.23764699236020365,0.23722596474809204,0.0004210276121116007,0.027805830471958528,0.02074948225245252,0.06810072039318656,0.10243721807042348,0.6588231333737292,0.016091025382077698,0.15000000000000002,0.4368141116272807,826,2023,26857
test,DB15K,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,pooled,tail,29706,0.5121679672312861,0.5119073528274647,0.000260614403821351,0.008348481788190937,0.06327226995155201,0.024675149801386926,0.037063219551605735,0.6842388743014879,0.0060324513566282914,0.0,0.6054669090419443,248,733,28725
test,DB15K,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,pooled,head,29706,0.23770758338111256,0.23722596474809204,0.0004816186330204851,0.0285800848313472,0.02363865201118747,0.06779775129603448,0.10243721807042348,0.6588231333737292,0.019093785767185078,0.19999999999999996,0.4368141116272807,849,2014,26843
test,DB15K,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,pooled,tail,29706,0.5122518531166961,0.5119073528274647,0.00034450028923131845,0.008651450885343028,0.06757457598551608,0.02487712919948832,0.037063219551605735,0.6842388743014879,0.007269575169999326,0.0,0.6054669090419443,257,739,28710
test,DB15K,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,pooled,head,29706,0.23772085633501047,0.23722596474809204,0.0004948915869184597,0.029051370093583787,0.02536679690401857,0.06816804685922036,0.10243721807042348,0.6588231333737292,0.022131892546960207,0.19999999999999996,0.4368141116272807,863,2025,26818
test,DB15K,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,pooled,tail,29706,0.5123914512638185,0.5119073528274647,0.00048409843635372667,0.008988083215512017,0.0660099520195847,0.02487712919948832,0.037063219551605735,0.6842388743014879,0.00840402612266882,0.0,0.6054669090419443,267,739,28700
test,DB15K,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,pooled,head,29706,0.23779321900190512,0.23722596474809204,0.000567254253813044,0.029825624452972464,0.027146355236433776,0.06789874099508517,0.10243721807042348,0.6588231333737292,0.02592742206961557,0.25,0.4368141116272807,886,2017,26803
test,DB15K,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,pooled,tail,29706,0.5124890409678333,0.5119073528274647,0.0005816881403686113,0.009392042011714804,0.06481368638749048,0.025045445364572812,0.037063219551605735,0.6842388743014879,0.00971689221032788,0.0,0.6054669090419443,279,744,28683
test,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,head,29706,0.23783404138272038,0.23722596474809204,0.0006080766346283356,0.029993940618056956,0.028376521173956067,0.06799973069413587,0.10243721807042348,0.6588231333737292,0.028519491011916785,0.25,0.4368141116272807,891,2020,26795
test,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,pooled,tail,29706,0.5125233445600502,0.5119073528274647,0.000615991732585464,0.0095940214098162,0.06976479236751884,0.024978118898539015,0.037063219551605735,0.6842388743014879,0.010804214636773717,0.0,0.6054669090419443,285,742,28679
test,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,head,29706,0.23790300324290925,0.23722596474809204,0.0006770384948171823,0.031037500841580825,0.030247977288099324,0.06759577189793307,0.10243721807042348,0.6588231333737292,0.032439574496734666,0.30000000000000004,0.4368141116272807,922,2008,26776
test,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,pooled,tail,29706,0.5126584685775338,0.5119073528274647,0.0007511157500691142,0.010065306672052785,0.07160205526613997,0.024742476267420724,0.037063219551605735,0.6842388743014879,0.012202921968625867,0.0,0.6054669090419443,299,735,28672
