outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.0005052814643710138,0.2573583517292127,0.11865342163355408
2,38046,-0.0006595248531335938,0.2600799032749829,0.11493980970404248
3,38016,-0.0008435230672440979,0.25670770202020204,0.11810816498316498
4,37992,-0.0006983205550766618,0.257317329964203,0.11757738471257106
5,38022,-0.0007504550364601341,0.2569827994319078,0.11758981642207143
