outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.00864446037994614,0.312250462557211,0.12727626838056286
2,20496,0.005185097507746254,0.35392271662763464,0.1754488680718189
3,20514,0.006449674249587177,0.40123817880471874,0.1720288583406454
4,20502,0.009787377802253026,0.3657204175202419,0.15452151009657594
5,20574,0.00010730040712517861,0.3751336638475746,0.19539224263633712
