pair,comparator,scope,seed,n,delta_adc_minus_comparator,direction
db15k_mhyper_native,Equal-z,seed_direction,2.0,9902,0.016817982585166157,tail
db15k_mhyper_native,Equal-z,seed_direction,3.0,9902,0.004057246981897699,head
db15k_mhyper_native,Equal-z,seed_direction,3.0,9902,0.026539472646117866,tail
db15k_mhyper_native,RRF,seed,1.0,19804,0.019095812033769737,
db15k_mhyper_native,RRF,seed,2.0,19804,0.021182479930402325,
db15k_mhyper_native,RRF,seed,3.0,19804,0.02028879207633817,
db15k_mhyper_native,RRF,direction,,29706,0.008346366489865292,head
db15k_mhyper_native,RRF,direction,,29706,0.03203168953714153,tail
db15k_mhyper_native,RRF,seed_direction,1.0,9902,0.007808088545175752,head
db15k_mhyper_native,RRF,seed_direction,1.0,9902,0.030383535522363725,tail
db15k_mhyper_native,RRF,seed_direction,2.0,9902,0.011461475991442378,head
db15k_mhyper_native,RRF,seed_direction,2.0,9902,0.030903483869362276,tail
db15k_mhyper_native,RRF,seed_direction,3.0,9902,0.005769534932977743,head
db15k_mhyper_native,RRF,seed_direction,3.0,9902,0.03480804921969859,tail
db15k_mhyper_native,Global,seed,1.0,19804,-0.0001004060000577638,
db15k_mhyper_native,Global,seed,2.0,19804,9.578477793473314e-06,
db15k_mhyper_native,Global,seed,3.0,19804,-0.0001528422416283123,
db15k_mhyper_native,Global,direction,,29706,-0.00018768466984243507,head
db15k_mhyper_native,Global,direction,,29706,2.523816058069987e-05,tail
db15k_mhyper_native,Global,seed_direction,1.0,9902,-0.00021661664903475242,head
db15k_mhyper_native,Global,seed_direction,1.0,9902,1.5804648919224822e-05,tail
db15k_mhyper_native,Global,seed_direction,2.0,9902,-5.8391917720076395e-05,head
db15k_mhyper_native,Global,seed_direction,2.0,9902,7.754887330702302e-05,tail
db15k_mhyper_native,Global,seed_direction,3.0,9902,-0.00028804544277247636,head
db15k_mhyper_native,Global,seed_direction,3.0,9902,-1.763904048414825e-05,tail
db15k_mhyper_native,Relation,seed,1.0,19804,-0.00012059688159066459,
db15k_mhyper_native,Relation,seed,2.0,19804,-8.807255685527018e-05,
db15k_mhyper_native,Relation,seed,3.0,19804,0.00019087107234717047,
db15k_mhyper_native,Relation,direction,,29706,-0.0009430014946411071,head
db15k_mhyper_native,Relation,direction,,29706,0.0009311359172419306,tail
db15k_mhyper_native,Relation,seed_direction,1.0,9902,-0.001074591118862717,head
db15k_mhyper_native,Relation,seed_direction,1.0,9902,0.0008333973556813878,tail
db15k_mhyper_native,Relation,seed_direction,2.0,9902,-0.00035155349829684904,head
db15k_mhyper_native,Relation,seed_direction,2.0,9902,0.00017540838458630873,tail
db15k_mhyper_native,Relation,seed_direction,3.0,9902,-0.0014028598667637545,head
db15k_mhyper_native,Relation,seed_direction,3.0,9902,0.001784602011458095,tail
db15k_mhyper_native,Query-soft,seed,1.0,19804,0.013525531294496742,
db15k_mhyper_native,Query-soft,seed,2.0,19804,0.010897441451329419,
db15k_mhyper_native,Query-soft,seed,3.0,19804,0.016063076166988183,
db15k_mhyper_native,Query-soft,direction,,29706,0.005428519665006215,head
db15k_mhyper_native,Query-soft,direction,,29706,0.021562179610203347,tail
db15k_mhyper_native,Query-soft,seed_direction,1.0,9902,0.005403721350546744,head
db15k_mhyper_native,Query-soft,seed_direction,1.0,9902,0.02164734123844674,tail
db15k_mhyper_native,Query-soft,seed_direction,2.0,9902,0.00560804677699048,head
db15k_mhyper_native,Query-soft,seed_direction,2.0,9902,0.016186836125668357,tail
db15k_mhyper_native,Query-soft,seed_direction,3.0,9902,0.005273790867481421,head
db15k_mhyper_native,Query-soft,seed_direction,3.0,9902,0.02685236146649494,tail
db15k_mhyper_native,Shrink,seed,1.0,19804,-0.0001004060000577638,
db15k_mhyper_native,Shrink,seed,2.0,19804,9.578477793473314e-06,
db15k_mhyper_native,Shrink,seed,3.0,19804,-0.0001528422416283123,
db15k_mhyper_native,Shrink,direction,,29706,-0.00018768466984243507,head
db15k_mhyper_native,Shrink,direction,,29706,2.523816058069987e-05,tail
db15k_mhyper_native,Shrink,seed_direction,1.0,9902,-0.00021661664903475242,head
db15k_mhyper_native,Shrink,seed_direction,1.0,9902,1.5804648919224822e-05,tail
db15k_mhyper_native,Shrink,seed_direction,2.0,9902,-5.8391917720076395e-05,head
db15k_mhyper_native,Shrink,seed_direction,2.0,9902,7.754887330702302e-05,tail
db15k_mhyper_native,Shrink,seed_direction,3.0,9902,-0.00028804544277247636,head
db15k_mhyper_native,Shrink,seed_direction,3.0,9902,-1.763904048414825e-05,tail
db15k_mhyper_native,Shrink-gate,seed,1.0,19804,-0.00013053125956407857,
db15k_mhyper_native,Shrink-gate,seed,2.0,19804,8.405837036011283e-05,
db15k_mhyper_native,Shrink-gate,seed,3.0,19804,-6.489857568044808e-05,
db15k_mhyper_native,Shrink-gate,direction,,29706,-0.00014629207725248608,head
db15k_mhyper_native,Shrink-gate,direction,,29706,7.204443399621023e-05,tail
db15k_mhyper_native,Shrink-gate,seed_direction,1.0,9902,-0.00028987379606379557,head
db15k_mhyper_native,Shrink-gate,seed_direction,1.0,9902,2.8811276935638395e-05,tail
db15k_mhyper_native,Shrink-gate,seed_direction,2.0,9902,-3.8943840966607566e-05,head
db15k_mhyper_native,Shrink-gate,seed_direction,2.0,9902,0.0002070605816868332,tail
db15k_mhyper_native,Shrink-gate,seed_direction,3.0,9902,-0.00011005859472705526,head
db15k_mhyper_native,Shrink-gate,seed_direction,3.0,9902,-1.9738556633840905e-05,tail
db15k_mhyper_native,Linear-p,seed,1.0,19804,-4.095179958203454e-07,
db15k_mhyper_native,Linear-p,seed,2.0,19804,-1.608646917937893e-07,
db15k_mhyper_native,Linear-p,seed,3.0,19804,-3.190488667871092e-05,
db15k_mhyper_native,Linear-p,direction,,29706,-2.1410741034726786e-05,head
db15k_mhyper_native,Linear-p,direction,,29706,-2.3943854282325e-07,tail
db15k_mhyper_native,Linear-p,seed_direction,1.0,9902,-8.18566667934867e-07,head
db15k_mhyper_native,Linear-p,seed_direction,1.0,9902,-4.693237058238529e-10,tail
db15k_mhyper_native,Linear-p,seed_direction,2.0,9902,3.96444436293124e-07,head
db15k_mhyper_native,Linear-p,seed_direction,2.0,9902,-7.181738198807026e-07,tail
db15k_mhyper_native,Linear-p,seed_direction,3.0,9902,-6.381010087253862e-05,head
db15k_mhyper_native,Linear-p,seed_direction,3.0,9902,3.2751511677658153e-10,tail
db15k_mhyper_native,Clip-g,seed,1.0,19804,-4.228854209605456e-07,
db15k_mhyper_native,Clip-g,seed,2.0,19804,-1.8965135282713642e-07,
db15k_mhyper_native,Clip-g,seed,3.0,19804,-3.840661784583327e-05,
db15k_mhyper_native,Clip-g,direction,,29706,-2.577605769205007e-05,head
db15k_mhyper_native,Clip-g,direction,,29706,-2.3671205436389697e-07,tail
db15k_mhyper_native,Clip-g,seed_direction,1.0,9902,-8.453670797212621e-07,head
db15k_mhyper_native,Clip-g,seed_direction,1.0,9902,-4.03762199829086e-10,tail
db15k_mhyper_native,Clip-g,seed_direction,2.0,9902,3.3075721035436557e-07,head
db15k_mhyper_native,Clip-g,seed_direction,2.0,9902,-7.100599160086384e-07,tail
db15k_mhyper_native,Clip-g,seed_direction,3.0,9902,-7.681356320678332e-05,head
db15k_mhyper_native,Clip-g,seed_direction,3.0,9902,3.2751511677658153e-10,tail
db15k_mhyper_native,Linear-g,seed,1.0,19804,-1.13851312202772e-06,
db15k_mhyper_native,Linear-g,seed,2.0,19804,-2.1427578597787502e-07,
db15k_mhyper_native,Linear-g,seed,3.0,19804,-3.842691622133274e-05,
db15k_mhyper_native,Linear-g,direction,,29706,-2.626339466542709e-05,head
db15k_mhyper_native,Linear-g,direction,,29706,-2.564087541318005e-07,tail
db15k_mhyper_native,Linear-g,seed_direction,1.0,9902,-2.2755656859561433e-06,head
db15k_mhyper_native,Linear-g,seed_direction,1.0,9902,-1.460558099296383e-09,tail
db15k_mhyper_native,Linear-g,seed_direction,2.0,9902,3.395416474571317e-07,head
db15k_mhyper_native,Linear-g,seed_direction,2.0,9902,-7.680932194128817e-07,tail
db15k_mhyper_native,Linear-g,seed_direction,3.0,9902,-7.685415995778226e-05,head
db15k_mhyper_native,Linear-g,seed_direction,3.0,9902,3.2751511677658153e-10,tail
db15k_mhyper_native,R0,seed,1.0,19804,0.06077379614335178,
db15k_mhyper_native,R0,seed,2.0,19804,-0.00048496423882783224,
db15k_mhyper_native,R0,seed,3.0,19804,0.06350217873096939,
db15k_mhyper_native,R0,direction,,29706,0.018168200454452162,head
db15k_mhyper_native,R0,direction,,29706,0.06435913996921007,tail
db15k_mhyper_native,R0,seed_direction,1.0,9902,0.02769803021676058,head
db15k_mhyper_native,R0,seed_direction,1.0,9902,0.09384956206994298,tail
db15k_mhyper_native,R0,seed_direction,2.0,9902,-0.0026510072295372147,head
db15k_mhyper_native,R0,seed_direction,2.0,9902,0.0016810787518815498,tail
db15k_mhyper_native,R0,seed_direction,3.0,9902,0.029457578376133116,head
db15k_mhyper_native,R0,seed_direction,3.0,9902,0.09754677908580567,tail
db15k_mhyper_native,R3,seed,1.0,19804,-0.0007253830027443165,
db15k_mhyper_native,R3,seed,2.0,19804,-0.0001128860736408962,
db15k_mhyper_native,R3,seed,3.0,19804,-0.0006576420678539673,
db15k_mhyper_native,R3,direction,,29706,-0.0007555175244840729,head
db15k_mhyper_native,R3,direction,,29706,-0.0002417565716753805,tail
db15k_mhyper_native,R3,seed_direction,1.0,9902,-0.0009034041787218347,head
db15k_mhyper_native,R3,seed_direction,1.0,9902,-0.0005473618267667984,tail
db15k_mhyper_native,R3,seed_direction,2.0,9902,-0.00021478794561990633,head
db15k_mhyper_native,R3,seed_direction,2.0,9902,-1.0984201661886058e-05,tail
db15k_mhyper_native,R3,seed_direction,3.0,9902,-0.0011483604491104773,head
db15k_mhyper_native,R3,seed_direction,3.0,9902,-0.00016692368659745736,tail
db15k_mhyper_adamf,Primary,seed,1.0,19804,0.00019308255872272105,
db15k_mhyper_adamf,Primary,seed,2.0,19804,0.0003377209616761142,
db15k_mhyper_adamf,Primary,seed,3.0,19804,0.00010385724754416174,
db15k_mhyper_adamf,Primary,direction,,29706,0.00033617893586924833,head
db15k_mhyper_adamf,Primary,direction,,29706,8.692824275941635e-05,tail
db15k_mhyper_adamf,Primary,seed_direction,1.0,9902,0.000288695096878944,head
db15k_mhyper_adamf,Primary,seed_direction,1.0,9902,9.747002056649808e-05,tail
db15k_mhyper_adamf,Primary,seed_direction,2.0,9902,0.0005342003810482885,head
db15k_mhyper_adamf,Primary,seed_direction,2.0,9902,0.0001412415423039399,tail
db15k_mhyper_adamf,Primary,seed_direction,3.0,9902,0.00018564132968051247,head
db15k_mhyper_adamf,Primary,seed_direction,3.0,9902,2.2073165407811014e-05,tail
db15k_mhyper_adamf,Secondary,seed,1.0,19804,0.09089197327126798,
db15k_mhyper_adamf,Secondary,seed,2.0,19804,0.10157249234666488,
db15k_mhyper_adamf,Secondary,seed,3.0,19804,0.0841048530741858,
db15k_mhyper_adamf,Secondary,direction,,29706,0.0578045329909923,head
db15k_mhyper_adamf,Secondary,direction,,29706,0.12657501280375347,tail
db15k_mhyper_adamf,Secondary,seed_direction,1.0,9902,0.05526375516755272,head
db15k_mhyper_adamf,Secondary,seed_direction,1.0,9902,0.12652019137498322,tail
db15k_mhyper_adamf,Secondary,seed_direction,2.0,9902,0.06909129019703046,head
db15k_mhyper_adamf,Secondary,seed_direction,2.0,9902,0.1340536944962993,tail
db15k_mhyper_adamf,Secondary,seed_direction,3.0,9902,0.049058553608393736,head
db15k_mhyper_adamf,Secondary,seed_direction,3.0,9902,0.11915115253997788,tail
db15k_mhyper_adamf,Equal-z,seed,1.0,19804,0.03683165770990799,
db15k_mhyper_adamf,Equal-z,seed,2.0,19804,0.041665687856343676,
db15k_mhyper_adamf,Equal-z,seed,3.0,19804,0.03151221047617685,
db15k_mhyper_adamf,Equal-z,direction,,29706,0.024284994249689523,head
db15k_mhyper_adamf,Equal-z,direction,,29706,0.04905470977859616,tail
db15k_mhyper_adamf,Equal-z,seed_direction,1.0,9902,0.02242270984400749,head
db15k_mhyper_adamf,Equal-z,seed_direction,1.0,9902,0.05124060557580848,tail
db15k_mhyper_adamf,Equal-z,seed_direction,2.0,9902,0.03068038324964604,head
db15k_mhyper_adamf,Equal-z,seed_direction,2.0,9902,0.05265099246304132,tail
db15k_mhyper_adamf,Equal-z,seed_direction,3.0,9902,0.019751889655415033,head
db15k_mhyper_adamf,Equal-z,seed_direction,3.0,9902,0.04327253129693867,tail
db15k_mhyper_adamf,RRF,seed,1.0,19804,0.04876459839898213,
db15k_mhyper_adamf,RRF,seed,2.0,19804,0.053531052448701204,
db15k_mhyper_adamf,RRF,seed,3.0,19804,0.04168640997513371,
db15k_mhyper_adamf,RRF,direction,,29706,0.03072637005119718,head
db15k_mhyper_adamf,RRF,direction,,29706,0.06526167049734752,tail
db15k_mhyper_adamf,RRF,seed_direction,1.0,9902,0.029975256492322078,head
db15k_mhyper_adamf,RRF,seed_direction,1.0,9902,0.0675539403056422,tail
db15k_mhyper_adamf,RRF,seed_direction,2.0,9902,0.03684757610217483,head
db15k_mhyper_adamf,RRF,seed_direction,2.0,9902,0.07021452879522758,tail
db15k_mhyper_adamf,RRF,seed_direction,3.0,9902,0.02535627755909466,head
db15k_mhyper_adamf,RRF,seed_direction,3.0,9902,0.058016542391172765,tail
db15k_mhyper_adamf,Global,seed,1.0,19804,0.00019308255872272105,
db15k_mhyper_adamf,Global,seed,2.0,19804,0.0003377209616761142,
db15k_mhyper_adamf,Global,seed,3.0,19804,0.00010385724754416174,
db15k_mhyper_adamf,Global,direction,,29706,0.00033617893586924833,head
db15k_mhyper_adamf,Global,direction,,29706,8.692824275941635e-05,tail
db15k_mhyper_adamf,Global,seed_direction,1.0,9902,0.000288695096878944,head
db15k_mhyper_adamf,Global,seed_direction,1.0,9902,9.747002056649808e-05,tail
db15k_mhyper_adamf,Global,seed_direction,2.0,9902,0.0005342003810482885,head
db15k_mhyper_adamf,Global,seed_direction,2.0,9902,0.0001412415423039399,tail
db15k_mhyper_adamf,Global,seed_direction,3.0,9902,0.00018564132968051247,head
db15k_mhyper_adamf,Global,seed_direction,3.0,9902,2.2073165407811014e-05,tail
db15k_mhyper_adamf,Relation,seed,1.0,19804,0.0017186309501542193,
db15k_mhyper_adamf,Relation,seed,2.0,19804,0.001996301750985616,
db15k_mhyper_adamf,Relation,seed,3.0,19804,0.0010832771711117679,
db15k_mhyper_adamf,Relation,direction,,29706,0.0017301812212033782,head
db15k_mhyper_adamf,Relation,direction,,29706,0.0014686253602976902,tail
db15k_mhyper_adamf,Relation,seed_direction,1.0,9902,0.0014226956172817217,head
db15k_mhyper_adamf,Relation,seed_direction,1.0,9902,0.002014566283026717,tail
db15k_mhyper_adamf,Relation,seed_direction,2.0,9902,0.0024762620010262875,head
db15k_mhyper_adamf,Relation,seed_direction,2.0,9902,0.0015163415009449444,tail
db15k_mhyper_adamf,Relation,seed_direction,3.0,9902,0.0012915860453021264,head
db15k_mhyper_adamf,Relation,seed_direction,3.0,9902,0.0008749682969214093,tail
db15k_mhyper_adamf,Query-soft,seed,1.0,19804,0.036177423255625965,
db15k_mhyper_adamf,Query-soft,seed,2.0,19804,0.04093525716163901,
db15k_mhyper_adamf,Query-soft,seed,3.0,19804,0.03094149483851518,
db15k_mhyper_adamf,Query-soft,direction,,29706,0.024934883229240524,head
db15k_mhyper_adamf,Query-soft,direction,,29706,0.04710123360794624,tail
db15k_mhyper_adamf,Query-soft,seed_direction,1.0,9902,0.02283261812880251,head
db15k_mhyper_adamf,Query-soft,seed_direction,1.0,9902,0.049522228382449414,tail
db15k_mhyper_adamf,Query-soft,seed_direction,2.0,9902,0.03143737812126445,head
db15k_mhyper_adamf,Query-soft,seed_direction,2.0,9902,0.05043313620201357,tail
db15k_mhyper_adamf,Query-soft,seed_direction,3.0,9902,0.0205346534376546,head
db15k_mhyper_adamf,Query-soft,seed_direction,3.0,9902,0.04134833623937576,tail
db15k_mhyper_adamf,Shrink,seed,1.0,19804,0.00019308255872272105,
db15k_mhyper_adamf,Shrink,seed,2.0,19804,0.0003377209616761142,
db15k_mhyper_adamf,Shrink,seed,3.0,19804,0.00010385724754416174,
db15k_mhyper_adamf,Shrink,direction,,29706,0.00033617893586924833,head
db15k_mhyper_adamf,Shrink,direction,,29706,8.692824275941635e-05,tail
db15k_mhyper_adamf,Shrink,seed_direction,1.0,9902,0.000288695096878944,head
db15k_mhyper_adamf,Shrink,seed_direction,1.0,9902,9.747002056649808e-05,tail
db15k_mhyper_adamf,Shrink,seed_direction,2.0,9902,0.0005342003810482885,head
db15k_mhyper_adamf,Shrink,seed_direction,2.0,9902,0.0001412415423039399,tail
db15k_mhyper_adamf,Shrink,seed_direction,3.0,9902,0.00018564132968051247,head
db15k_mhyper_adamf,Shrink,seed_direction,3.0,9902,2.2073165407811014e-05,tail
db15k_mhyper_adamf,Shrink-gate,seed,1.0,19804,-2.9746146552431157e-05,
db15k_mhyper_adamf,Shrink-gate,seed,2.0,19804,-5.4320607784316916e-05,
db15k_mhyper_adamf,Shrink-gate,seed,3.0,19804,-8.224384007229434e-05,
db15k_mhyper_adamf,Shrink-gate,direction,,29706,-0.00026157689437793604,head
db15k_mhyper_adamf,Shrink-gate,direction,,29706,0.00015070316477190776,tail
db15k_mhyper_adamf,Shrink-gate,seed_direction,1.0,9902,-0.00030472445556266846,head
db15k_mhyper_adamf,Shrink-gate,seed_direction,1.0,9902,0.00024523216245780617,tail
db15k_mhyper_adamf,Shrink-gate,seed_direction,2.0,9902,-0.00020451545139013746,head
db15k_mhyper_adamf,Shrink-gate,seed_direction,2.0,9902,9.587423582150364e-05,tail
db15k_mhyper_adamf,Shrink-gate,seed_direction,3.0,9902,-0.0002754907761810022,head
db15k_mhyper_adamf,Shrink-gate,seed_direction,3.0,9902,0.0001110030960364135,tail
db15k_mhyper_adamf,Linear-p,seed,1.0,19804,0.0001376112579661596,
db15k_mhyper_adamf,Linear-p,seed,2.0,19804,0.0001918488914082359,
db15k_mhyper_adamf,Linear-p,seed,3.0,19804,0.00010257248365072187,
db15k_mhyper_adamf,Linear-p,direction,,29706,0.00020741823061642243,head
db15k_mhyper_adamf,Linear-p,direction,,29706,8.060352473365582e-05,tail
db15k_mhyper_adamf,Linear-p,seed_direction,1.0,9902,0.00018214116642104004,head
db15k_mhyper_adamf,Linear-p,seed_direction,1.0,9902,9.308134951127914e-05,tail
db15k_mhyper_adamf,Linear-p,seed_direction,2.0,9902,0.0002562402950437081,head
db15k_mhyper_adamf,Linear-p,seed_direction,2.0,9902,0.00012745748777276376,tail
db15k_mhyper_adamf,Linear-p,seed_direction,3.0,9902,0.0001838732303845192,head
db15k_mhyper_adamf,Linear-p,seed_direction,3.0,9902,2.1271736916924567e-05,tail
db15k_mhyper_adamf,Clip-g,seed,1.0,19804,-7.18139180792164e-06,
db15k_mhyper_adamf,Clip-g,seed,2.0,19804,-5.8349866464103164e-05,
db15k_mhyper_adamf,Clip-g,seed,3.0,19804,-1.882192978731663e-05,
db15k_mhyper_adamf,Clip-g,direction,,29706,-3.430995986674327e-05,head
db15k_mhyper_adamf,Clip-g,direction,,29706,-2.1925498839484356e-05,tail
db15k_mhyper_adamf,Clip-g,seed_direction,1.0,9902,-1.4437814105405809e-05,head
db15k_mhyper_adamf,Clip-g,seed_direction,1.0,9902,7.503048956252844e-08,tail
db15k_mhyper_adamf,Clip-g,seed_direction,2.0,9902,-6.95848559042226e-05,head
db15k_mhyper_adamf,Clip-g,seed_direction,2.0,9902,-4.711487702398373e-05,tail
db15k_mhyper_adamf,Clip-g,seed_direction,3.0,9902,-1.890720959060139e-05,head
db15k_mhyper_adamf,Clip-g,seed_direction,3.0,9902,-1.873664998403187e-05,tail
db15k_mhyper_adamf,Linear-g,seed,1.0,19804,-7.18139180792164e-06,
db15k_mhyper_adamf,Linear-g,seed,2.0,19804,-5.835947355115136e-05,
db15k_mhyper_adamf,Linear-g,seed,3.0,19804,-2.09064131519253e-05,
db15k_mhyper_adamf,Linear-g,direction,,29706,-3.5706020167847854e-05,head
db15k_mhyper_adamf,Linear-g,direction,,29706,-2.1925498839484356e-05,tail
db15k_mhyper_adamf,Linear-g,seed_direction,1.0,9902,-1.4437814105405809e-05,head
db15k_mhyper_adamf,Linear-g,seed_direction,1.0,9902,7.503048956252844e-08,tail
db15k_mhyper_adamf,Linear-g,seed_direction,2.0,9902,-6.9604070078319e-05,head
db15k_mhyper_adamf,Linear-g,seed_direction,2.0,9902,-4.711487702398373e-05,tail
db15k_mhyper_adamf,Linear-g,seed_direction,3.0,9902,-2.3076176319818728e-05,head
db15k_mhyper_adamf,Linear-g,seed_direction,3.0,9902,-1.873664998403187e-05,tail
db15k_mhyper_adamf,R0,seed,1.0,19804,0.09089197327126798,
db15k_mhyper_adamf,R0,seed,2.0,19804,0.035490209027615245,
db15k_mhyper_adamf,R0,seed,3.0,19804,0.0841048530741858,
db15k_mhyper_adamf,R0,direction,,29706,0.043706428511149635,head
db15k_mhyper_adamf,R0,direction,,29706,0.09661826173756305,tail
db15k_mhyper_adamf,R0,seed_direction,1.0,9902,0.05526375516755272,head
db15k_mhyper_adamf,R0,seed_direction,1.0,9902,0.12652019137498322,tail
db15k_mhyper_adamf,R0,seed_direction,2.0,9902,0.026796976757502464,head
db15k_mhyper_adamf,R0,seed_direction,2.0,9902,0.044183441297728034,tail
db15k_mhyper_adamf,R0,seed_direction,3.0,9902,0.049058553608393736,head
db15k_mhyper_adamf,R0,seed_direction,3.0,9902,0.11915115253997788,tail
db15k_mhyper_adamf,R3,seed,1.0,19804,0.0024772575717496616,
db15k_mhyper_adamf,R3,seed,2.0,19804,0.0032149758907407157,
db15k_mhyper_adamf,R3,seed,3.0,19804,0.001584307712501652,
db15k_mhyper_adamf,R3,direction,,29706,0.0019637132541103033,head
db15k_mhyper_adamf,R3,direction,,29706,0.0028873141958843827,tail
db15k_mhyper_adamf,R3,seed_direction,1.0,9902,0.0018564709130987833,head
db15k_mhyper_adamf,R3,seed_direction,1.0,9902,0.0030980442304005397,tail
db15k_mhyper_adamf,R3,seed_direction,2.0,9902,0.0030246764725416243,head
db15k_mhyper_adamf,R3,seed_direction,2.0,9902,0.003405275308939806,tail
db15k_mhyper_adamf,R3,seed_direction,3.0,9902,0.0010099923766905025,head
db15k_mhyper_adamf,R3,seed_direction,3.0,9902,0.0021586230483128014,tail
mkgw_native_adamf,Primary,seed,1.0,8548,0.006791396226647635,
mkgw_native_adamf,Primary,seed,2.0,8548,0.006269868273436137,
mkgw_native_adamf,Primary,seed,3.0,8548,0.005626493926135521,
mkgw_native_adamf,Primary,direction,,12822,0.00425288241738356,head
mkgw_native_adamf,Primary,direction,,12822,0.008205623200095966,tail
mkgw_native_adamf,Primary,seed_direction,1.0,4274,0.0034117862110636388,head
mkgw_native_adamf,Primary,seed_direction,1.0,4274,0.010171006242231629,tail
mkgw_native_adamf,Primary,seed_direction,2.0,4274,0.005594791758805036,head
mkgw_native_adamf,Primary,seed_direction,2.0,4274,0.006944944788067236,tail
mkgw_native_adamf,Primary,seed_direction,3.0,4274,0.0037520692822820053,head
mkgw_native_adamf,Primary,seed_direction,3.0,4274,0.007500918569989037,tail
mkgw_native_adamf,Secondary,seed,1.0,8548,0.055873843409980715,
mkgw_native_adamf,Secondary,seed,2.0,8548,0.041493064561063095,
mkgw_native_adamf,Secondary,seed,3.0,8548,0.046474148882358325,
mkgw_native_adamf,Secondary,direction,,12822,0.0428478181676768,head
mkgw_native_adamf,Secondary,direction,,12822,0.05304621973459128,tail
mkgw_native_adamf,Secondary,seed_direction,1.0,4274,0.04977925135942699,head
mkgw_native_adamf,Secondary,seed_direction,1.0,4274,0.061968435460534446,tail
mkgw_native_adamf,Secondary,seed_direction,2.0,4274,0.035113331413236505,head
mkgw_native_adamf,Secondary,seed_direction,2.0,4274,0.047872797708889685,tail
mkgw_native_adamf,Secondary,seed_direction,3.0,4274,0.0436508717303669,head
mkgw_native_adamf,Secondary,seed_direction,3.0,4274,0.04929742603434974,tail
mkgw_native_adamf,Equal-z,seed,1.0,8548,0.018574167257600055,
mkgw_native_adamf,Equal-z,seed,2.0,8548,0.015478766056232222,
mkgw_native_adamf,Equal-z,seed,3.0,8548,0.016941459803188254,
mkgw_native_adamf,Equal-z,direction,,12822,0.017439522352098613,head
mkgw_native_adamf,Equal-z,direction,,12822,0.016556739725915072,tail
mkgw_native_adamf,Equal-z,seed_direction,1.0,4274,0.018356073702638993,head
mkgw_native_adamf,Equal-z,seed_direction,1.0,4274,0.01879226081256112,tail
mkgw_native_adamf,Equal-z,seed_direction,2.0,4274,0.015155337729534145,head
mkgw_native_adamf,Equal-z,seed_direction,2.0,4274,0.015802194382930294,tail
mkgw_native_adamf,Equal-z,seed_direction,3.0,4274,0.018807155624122704,head
mkgw_native_adamf,Equal-z,seed_direction,3.0,4274,0.015075763982253803,tail
mkgw_native_adamf,RRF,seed,1.0,8548,0.05244027468900336,
mkgw_native_adamf,RRF,seed,2.0,8548,0.043982748754957564,
mkgw_native_adamf,RRF,seed,3.0,8548,0.04700184161471925,
mkgw_native_adamf,RRF,direction,,12822,0.0345066235964756,head
mkgw_native_adamf,RRF,direction,,12822,0.061109953109311194,tail
mkgw_native_adamf,RRF,seed_direction,1.0,4274,0.03708284499781049,head
mkgw_native_adamf,RRF,seed_direction,1.0,4274,0.06779770438019624,tail
mkgw_native_adamf,RRF,seed_direction,2.0,4274,0.03093792303065543,head
mkgw_native_adamf,RRF,seed_direction,2.0,4274,0.0570275744792597,tail
mkgw_native_adamf,RRF,seed_direction,3.0,4274,0.03549910276096087,head
mkgw_native_adamf,RRF,seed_direction,3.0,4274,0.05850458046847763,tail
mkgw_native_adamf,Global,seed,1.0,8548,0.0006359942342165524,
mkgw_native_adamf,Global,seed,2.0,8548,-5.9375076467165384e-05,
mkgw_native_adamf,Global,seed,3.0,8548,-0.00015986039963954677,
mkgw_native_adamf,Global,direction,,12822,-5.5326638618860686e-05,head
mkgw_native_adamf,Global,direction,,12822,0.00033316581069208753,tail
mkgw_native_adamf,Global,seed_direction,1.0,4274,-2.450740560461483e-05,head
mkgw_native_adamf,Global,seed_direction,1.0,4274,0.0012964958740377195,tail
mkgw_native_adamf,Global,seed_direction,2.0,4274,4.2881245318527704e-05,head
mkgw_native_adamf,Global,seed_direction,2.0,4274,-0.00016163139825285848,tail
mkgw_native_adamf,Global,seed_direction,3.0,4274,-0.000184353755570495,head
mkgw_native_adamf,Global,seed_direction,3.0,4274,-0.00013536704370859868,tail
mkgw_native_adamf,Relation,seed,1.0,8548,0.002489651917614227,
mkgw_native_adamf,Relation,seed,2.0,8548,-0.0005487268447872826,
mkgw_native_adamf,Relation,seed,3.0,8548,-0.001035991823710797,
mkgw_native_adamf,Relation,direction,,12822,0.0005820207399197617,head
mkgw_native_adamf,Relation,direction,,12822,2.1268092824336386e-05,tail
mkgw_native_adamf,Relation,seed_direction,1.0,4274,0.0010375183331911876,head
mkgw_native_adamf,Relation,seed_direction,1.0,4274,0.0039417855020372665,tail
mkgw_native_adamf,Relation,seed_direction,2.0,4274,-0.00027126676014088257,head
mkgw_native_adamf,Relation,seed_direction,2.0,4274,-0.0008261869294336821,tail
mkgw_native_adamf,Relation,seed_direction,3.0,4274,0.0009798106467089807,head
mkgw_native_adamf,Relation,seed_direction,3.0,4274,-0.0030517942941305745,tail
mkgw_native_adamf,Query-soft,seed,1.0,8548,0.018852553145809938,
mkgw_native_adamf,Query-soft,seed,2.0,8548,0.015916184060662242,
mkgw_native_adamf,Query-soft,seed,3.0,8548,0.016044814660750424,
