outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.010210515969833509,0.19318301271943655,0.1405970776831704
2,38046,0.010435203683368649,0.2036482153182989,0.11052410240235504
3,38016,0.0057358793654093835,0.1764783249158249,0.14054608585858586
4,37992,0.010305312199478986,0.18956622446830912,0.15363760791745631
5,38022,0.009171621700085642,0.20069959497133238,0.10562306033349114
