representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
R1,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.03423881246924954,0.028799103999760288,0.03085086119607748,0.3440423630820982,0.36539863689190377,0.021356273809805593,0.5356021718761276,0.21255124566382844,0.20453475247388536,-0.008016493189943075,0.48650230277878953
R1,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.03367120431762395,0.028513434311352052,0.028378767247991085,0.3440423630820982,0.36549052055400005,0.021448157471901874,0.5393075505886782,0.21255124566382844,0.19980726903118748,-0.012743976632640958,0.4782131735732896
R1,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.034695311435061583,0.029098993221293924,0.03944992142417522,0.3440423630820982,0.36446694222940046,0.02042457914730228,0.5388541412331763,0.21255124566382844,0.20869424095263314,-0.0038570047111952943,0.49450632113527165
R1,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.03637689504815308,0.030073984650730357,0.046859149431640726,0.3440423630820982,0.37971870164353333,0.03567633856143515,0.5479953804037457,0.21255124566382844,0.21270154233633484,0.00015029667250640588,0.4960428446845166
R1,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.03111492327632533,0.027554645883209838,0.0794830505542667,0.3440423630820982,0.4009742644937747,0.05693190141167653,0.5750595803685065,0.21255124566382844,0.2075552748953976,-0.004995970768430835,0.4907541457895287
R1,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.03159042380045806,0.02765725351806239,0.06608108314824825,0.3440423630820982,0.3910601669147178,0.04701780383261961,0.5660038725870066,0.21255124566382844,0.21052142352130612,-0.002029822142522314,0.49492113719471115
R1,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.0317751960169745,0.027702501523756338,0.07951915580150976,0.3440423630820982,0.40075174186168605,0.05670937877958787,0.5818105971067178,0.21255124566382844,0.20975856889729028,-0.00279267676653816,0.49066820046093723
R1,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.03262125911790205,0.027992935189163567,0.08557884718311624,0.3440423630820982,0.40867844507205786,0.06463608198995968,0.5901375127519493,0.21255124566382844,0.21633966255719356,0.0037884168933651208,0.49217712278369885
R1,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.030439638912680138,0.027408995476976842,0.1198446072536863,0.3440423630820982,0.4458682065961755,0.10182584351407731,0.6268049379838883,0.21255124566382844,0.20114442939900182,-0.01140681626482662,0.46290579863409453
R1,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.030591539101332832,0.027412979387823704,0.1198285524678629,0.3440423630820982,0.4449849254601117,0.10094256237801352,0.6260944480722425,0.21255124566382844,0.20671507240637121,-0.005836173257457222,0.4712529088287498
R1,1,w32_lr1e-3_neg2p0,32,0.001,2.0,152208,0.031140695612286582,0.027526263605965086,0.09227552645904669,0.3440423630820982,0.4253310614588426,0.0812886983767444,0.6061001609790155,0.21255124566382844,0.21117391673004984,-0.0013773289337785932,0.4689283044491834
R1,1,w32_lr1e-3_neg3p0,32,0.001,3.0,152208,0.032170390049254614,0.0278805875152972,0.08223113940094808,0.3440423630820982,0.41034234320538326,0.06629998012328508,0.5899245054789974,0.21255124566382844,0.2194475104736846,0.006896264809856167,0.4885192987798266
R1,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,152208,0.0321045902343206,0.027841259449911417,0.05611926808592127,0.3440423630820982,0.37920738723251834,0.035165024150420165,0.5536780160164805,0.21255124566382844,0.20622634825313163,-0.006324897410696806,0.48984775396503666
R1,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,152208,0.032654680059190644,0.0280334151360568,0.04981638224258275,0.3440423630820982,0.37563135150515503,0.03158898842305685,0.5491520185516077,0.21255124566382844,0.21004573697723308,-0.0025055086865953535,0.49508687208156216
