outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0038086101091590555,0.17565436770734785,0.09560601282455587
2,38046,0.0018366768499478864,0.17894128160647638,0.08692109551595437
3,38016,0.004204251284831947,0.14228219696969696,0.10203598484848485
4,37992,0.002053395967724523,0.17322067803748156,0.08843967150979154
5,38022,0.002154704204177937,0.16858660775340592,0.0897375203829362
