representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C4,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,102690,0.03790599846454246,0.03171178919674972,0.01150095113078655,0.28888888888888886,0.288806345095661,-8.254379322786276e-05,0.5047703341948482,0.3131074106534229,0.31447927442732987,0.0013718637739069672,0.5060883084828862
C4,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,102690,0.03757277046583935,0.03146423810987139,0.009294311596843682,0.28888888888888886,0.2895132967637943,0.0006244078749054194,0.5078794625592922,0.3131074106534229,0.3097008554733107,-0.0034065551801121807,0.5013011554313247
C4,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,102690,0.038850271149804556,0.03254279150340374,0.01390224892974528,0.28888888888888886,0.2904891216714641,0.0016002327825752616,0.511813501954465,0.3131074106534229,0.30713210842057614,-0.0059753022328467575,0.5007025446419584
C4,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,102690,0.03686907071508601,0.03108380797043504,0.010737889185009385,0.28888888888888886,0.29269827492860057,0.003809386039711704,0.5221465974040638,0.3131074106534229,0.2982025500232987,-0.014904860630124195,0.4863447764431771
C4,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,102690,0.032883663087523426,0.029152819254275108,0.02672490695514321,0.28888888888888886,0.29721395037282805,0.008325061483939189,0.517829345845402,0.3131074106534229,0.31609814730361363,0.0029907366501907284,0.5073966884169555
C4,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,102690,0.03434079719767365,0.029710268616975115,0.018170604582251133,0.28888888888888886,0.29150235536110797,0.002613466472219106,0.512903397777095,0.3131074106534229,0.31116328780048147,-0.0019441228529414323,0.5054207408399651
C4,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,102690,0.03473737330363919,0.029887440003152445,0.016970717788312505,0.28888888888888886,0.2920807512471701,0.0031918623582812278,0.5135791893281573,0.3131074106534229,0.31009308114811096,-0.003014329505311941,0.5012279368486713
C4,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,102690,0.03533654056676098,0.03011648879526069,0.0237738704160773,0.28888888888888886,0.30329015971197243,0.014401270823083567,0.5368296289527792,0.3131074106534229,0.30068337853356497,-0.01242403211985793,0.4842344387851791
C4,1,w32_lr1e-3_neg1p0,32,0.001,1.0,102690,0.03217687140966596,0.02900483779819163,0.02985720350042338,0.28888888888888886,0.3075358461334596,0.018646957244570717,0.5268983231688492,0.3131074106534229,0.315071030931999,0.001963620278576106,0.5018308896148931
C4,1,w32_lr1e-3_neg1p5,32,0.001,1.5,102690,0.033063861347029926,0.029211216068328893,0.027565582102072144,0.28888888888888886,0.2959948292472249,0.00710594035833606,0.5149776157093526,0.3131074106534229,0.31700617239144524,0.0038987617380223383,0.5099251168892688
C4,1,w32_lr1e-3_neg2p0,32,0.001,2.0,102690,0.033007606850959825,0.029189254594062117,0.03772737912312494,0.28888888888888886,0.3102018373020399,0.02131294841315101,0.5375533146385144,0.3131074106534229,0.3109371693235466,-0.00217024132987631,0.49686906321058105
