dataset,pair_id,representation,delta_alpha,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc,positive_vs_harmful_auroc,positive_vs_harmful_auroc_lift,nonzero_activity_auprc,nonzero_activity_prevalence,nonzero_activity_auprc_lift,highest_10pct_actual_mean_advantage,highest_10pct_positive_rate,highest_10pct_harmful_rate,h1_style_pass,n_queries
mkg_w,mkgw_mhyper_adamf,R2,-0.1,25656,0.015296666193862597,0.011804457953903233,0.14708473128853067,0.41456189585282194,0.518861635577744,0.10429973972492207,0.6218773395532796,0.1402790770190209,0.13426684887393017,-0.0060122281450907256,0.48619637043093644,0.5614580765560949,0.06145807655609492,0.4986707275801732,0.5548409728718429,-0.05617024529166964,0.0006592578239152587,0.5806703039750585,0.1363990646921278,False,25656
mkg_w,mkgw_mhyper_adamf,R2,-0.05,25656,0.00900842050024515,0.006275564467804344,0.11605555329790211,0.387784533832242,0.45777306179682686,0.06998852796458488,0.5937312828691751,0.11217648893046461,0.10322196430411752,-0.00895452462634709,0.4754205257367987,0.5364110961735288,0.03641109617352878,0.45021706994897304,0.4999610227627066,-0.04974395281373356,-0.00033598745117383304,0.5035074045206547,0.11808261886204209,False,25656
mkg_w,mkgw_mhyper_adamf,R3,-0.3,25656,0.04011796277141021,0.034313783618272524,0.22088060654461153,0.4446913002806361,0.619229995018185,0.1745386947375489,0.6908924513330151,0.21145151231680698,0.21477398128985378,0.003322468973046805,0.5033058906951895,0.6106810493615478,0.11068104936154777,0.550431363498236,0.6561428125974431,-0.10571144909920716,0.010647623531454826,0.7022603273577552,0.18277474668745128,True,25656
mkg_w,mkgw_mhyper_adamf,R3,-0.2,25656,0.027995325925856594,0.02316860662043556,0.19129578071595063,0.43740255690676644,0.5911623944672109,0.15375983756044442,0.6711006985946047,0.18065949485500468,0.175336447071786,-0.005323047783218682,0.4835039927966419,0.5837930079169116,0.08379300791691158,0.522722815828917,0.6180620517617711,-0.0953392359328541,0.006139711598052648,0.6718628215120811,0.17459080280592362,False,25656
mkg_w,mkgw_mhyper_adamf,R3,-0.1,25656,0.015230026255668251,0.011817930827542672,0.14960227048040722,0.41456189585282194,0.5281344111713924,0.11357251531857043,0.6290218595339097,0.1402790770190209,0.13258662563589196,-0.007692451383128934,0.4776362029404656,0.5576107153788175,0.057610715378817456,0.49624244830141245,0.5548409728718429,-0.05859852457043041,0.004261266548441908,0.5896336710833983,0.1367887763055339,False,25656
mkg_w,mkgw_mhyper_adamf,R3,-0.05,25656,0.008981641136841955,0.006297154201642129,0.1218246898828945,0.387784533832242,0.4708655185991774,0.08308098476693543,0.6012330901860646,0.11217648893046461,0.10281040866619544,-0.009366080264269175,0.4700428345115079,0.5362664390336512,0.03626643903365123,0.46067096822163306,0.4999610227627066,-0.03929005454107354,0.00024226101150991383,0.5253312548713952,0.11808261886204209,False,25656
mkg_w,mkgw_mhyper_native,R0,-0.3,25656,0.036397676238248036,0.032639412301795914,0.12525495029778166,0.435414717804802,0.5148599804539101,0.07944526264910812,0.6207762239540613,0.2086451512316807,0.19038168510927264,-0.018263466122408062,0.45534383954194274,0.5315470759625979,0.03154707596259787,0.6519099814556858,0.6440598690364827,0.007850112419203081,0.009466209385961353,0.5113016367887763,0.23343725643024163,False,25656
mkg_w,mkgw_mhyper_native,R0,-0.2,25656,0.027746571951756782,0.024641807152644496,0.12227616782213549,0.4321016526348612,0.5052634119729372,0.073161759338076,0.6062494373866957,0.18401153726223884,0.16857935244059227,-0.015432184821646572,0.46401791243480806,0.5306133006538433,0.030613300653843267,0.6205698441633009,0.6161131898971001,0.004456654266200788,0.007257470554977367,0.5179267342166797,0.20615744349181606,False,25656
mkg_w,mkgw_mhyper_native,R0,-0.1,25656,0.0190012929326385,0.016753557656707652,0.06615683671685804,0.4092999688182102,0.4412782218520967,0.03197825303388652,0.5527246544931652,0.15668849391955098,0.1501233290749972,-0.0065651648445537725,0.47626221131355606,0.5103018262653024,0.010301826265302405,0.5648605103900439,0.5659884627377612,-0.0011279523477172315,0.0027062397078327235,0.4466095089633671,0.16796570537802027,False,25656
mkg_w,mkgw_mhyper_native,R0,-0.05,25656,0.014427958654454672,0.012674598525896143,0.027854646023696496,0.3816651075771749,0.3886088750553209,0.006943767478145957,0.525254456203918,0.13809635173058935,0.13507418608638294,-0.0030221656442064038,0.47578389699003115,0.49364955050370884,-0.006350449496291155,0.5041458915618956,0.5197614593077643,-0.015615567745868697,0.0004471153396244058,0.36710833982852686,0.15120810600155885,False,25656
mkg_w,mkgw_mhyper_native,R0,0.05,25656,0.013536094980535077,0.011887470627282171,0.02610735738934634,0.12574056750857499,0.11873957063375842,-0.007000996874816562,0.4865092860366853,0.3893436233239788,0.38939224871485056,4.862539087174822e-05,0.5166375104272324,0.49826019098379576,-0.0017398090162042412,0.48086162580966363,0.5150841908325537,-0.03422256502289012,-0.0009202040250958714,0.10483242400623538,0.2946219797349961,False,25656
mkg_w,mkgw_mhyper_native,R0,0.1,25656,0.01679568392370069,0.014709167307060868,0.07028218151520535,0.13770657935765512,0.12465495978822767,-0.01305161956942745,0.4719101996187105,0.4216557530402245,0.44112828745291355,0.019472534412689035,0.5438477624032532,0.5009514261043578,0.0009514261043578331,0.5391590527037985,0.5593623323978797,-0.0202032796940812,-0.0009397729373899973,0.09586905689789556,0.2860483242400624,False,25656
mkg_w,mkgw_mhyper_native,R0,0.2,25656,0.020642313801330144,0.01787053447123057,0.1451038565523495,0.14394293732460242,0.12253184524520425,-0.021411092079398175,0.44463830000185306,0.45404583723105707,0.522199474348507,0.06815363711744993,0.5987590221910739,0.506060041203859,0.006060041203858946,0.637062061403826,0.5979887745556595,0.03907328684816658,0.004331259062132199,0.08690568978955573,0.2225253312548714,False,25656
mkg_w,mkgw_mhyper_native,R0,0.3,25656,0.025675279529882553,0.022464480124059914,0.18419585950421544,0.14433270969753664,0.12170803371253526,-0.022624675985001383,0.43613418148774097,0.47563922669161207,0.5626683880086253,0.08702916131701322,0.6222774218532001,0.508289754189574,0.008289754189574006,0.6806451274209996,0.6199719363891487,0.06067319103185087,0.009276948304757374,0.08339828526890102,0.17264224473889322,False,25656
mkg_w,mkgw_mhyper_native,R1,-0.3,25656,0.03621940131462538,0.032601002031398346,0.13776761539412438,0.435414717804802,0.5309675932631336,0.09555287545833158,0.6339074432303154,0.2086451512316807,0.18487446509980848,-0.02377068613187222,0.4390220045628732,0.5261105057340784,0.02611050573407836,0.7362439098271769,0.6440598690364827,0.0921840407906942,0.0075374057993144,0.5623538581449727,0.24668745128604833,False,25656
mkg_w,mkgw_mhyper_native,R1,-0.2,25656,0.027603663824909513,0.024622495244668415,0.12177607980004596,0.4321016526348612,0.5130247532528566,0.08092310061799535,0.6138862590607828,0.18401153726223884,0.16293645010725896,-0.021075087154979882,0.4465903151780506,0.5205858164679883,0.020585816467988294,0.6887010940834761,0.6161131898971001,0.07258790418637606,0.005835324054336571,0.534294621979735,0.20576773187840997,False,25656
mkg_w,mkgw_mhyper_native,R1,-0.1,25656,0.018953326898048663,0.016746027141171713,0.07494415592988025,0.4092999688182102,0.4522628395327962,0.04296287071458604,0.564521727377239,0.15668849391955098,0.14462208004631305,-0.012066413873237924,0.47024343985379075,0.5129289629369579,0.012928962936957888,0.5945378782529123,0.5659884627377612,0.02854941551515111,0.004813500550253648,0.45167575993764614,0.16445830085736554,False,25656
mkg_w,mkgw_mhyper_native,R1,-0.05,25656,0.014481375701622137,0.01268733138718293,0.03393330668271339,0.3816651075771749,0.3996025982861193,0.017937490708944404,0.5292012591092917,0.13809635173058935,0.1304591079927409,-0.007637243737848437,0.48251682634032805,0.5028568973572117,0.0028568973572117295,0.524083348197296,0.5197614593077643,0.0043218888895316665,0.0016471260278599154,0.38503507404520654,0.14380358534684334,False,25656
mkg_w,mkgw_mhyper_native,R1,0.05,25656,0.013603596252407134,0.011903489221649945,0.04194457423888742,0.12574056750857499,0.1175209241277884,-0.008219643380786582,0.4689853657821993,0.3893436233239788,0.4073328475052538,0.017989224181274965,0.5380681627175481,0.49546421398318063,-0.004535786016819365,0.4906613422862863,0.5150841908325537,-0.024422848546267473,-0.00168390562580845,0.10678098207326578,0.31878409976617306,False,25656
mkg_w,mkgw_mhyper_native,R1,0.1,25656,0.016738690313078692,0.014713047749510773,0.08418817392246687,0.13770657935765512,0.12173401189356975,-0.015972567464085374,0.4484531642103532,0.4216557530402245,0.4656634873254453,0.04400773428522081,0.5686254900431905,0.49438932407995667,-0.005610675920043329,0.5503110184311318,0.5593623323978797,-0.009051313966747854,-0.001918020915803743,0.10054559625876851,0.2977396726422447,False,25656
mkg_w,mkgw_mhyper_native,R1,0.2,25656,0.020405255268873688,0.017846177286126787,0.15661240202424417,0.14394293732460242,0.12292384315366345,-0.021019094170938973,0.432905837660485,0.45404583723105707,0.54097589124579,0.08693005401473297,0.6152297304617745,0.504298664448523,0.004298664448523004,0.6462384184638191,0.5979887745556595,0.04824964390815967,0.0056789163157898274,0.09976617303195635,0.24785658612626657,False,25656
mkg_w,mkgw_mhyper_native,R1,0.3,25656,0.025458761479921457,0.022436876067692846,0.19944869772577703,0.14433270969753664,0.12174866367313612,-0.02258404602440052,0.4317691372156501,0.47563922669161207,0.5853537149704305,0.10971448827881847,0.6408986353947143,0.5143906388349982,0.014390638834998248,0.7047990275503858,0.6199719363891487,0.0848270911612371,0.009305173360164856,0.0950896336710834,0.2264224473889322,False,25656
mkg_w,mkgw_mhyper_native,R2,-0.3,25656,0.036262990421357444,0.03261064968281672,0.1442175815168684,0.435414717804802,0.5435231660565132,0.10810844825171118,0.6354266636759519,0.2086451512316807,0.18954870137103766,-0.019096449860643044,0.4457354693063639,0.5325801226364675,0.03258012263646748,0.7321704160357085,0.6440598690364827,0.08811054699922583,0.017411076216539475,0.5748246297739673,0.26539360872954015,False,25656
mkg_w,mkgw_mhyper_native,R2,-0.2,25656,0.02767500031710592,0.02463110354821026,0.14972736730279768,0.4321016526348612,0.5420357362560025,0.10993408362114132,0.6375327894438824,0.18401153726223884,0.16367626325604326,-0.020335274006195586,0.4399778831473559,0.5281544572878318,0.028154457287831836,0.7027560790823233,0.6161131898971001,0.08664288918522323,0.012050584248443528,0.5872954014029618,0.22915042868277474,False,25656
mkg_w,mkgw_mhyper_native,R2,-0.1,25656,0.018890733666418535,0.016735906964169656,0.09737484405189634,0.4092999688182102,0.48805880981835514,0.07875884100014496,0.5948269620109078,0.15668849391955098,0.14074288633944534,-0.01594560758010563,0.44834775903253193,0.5113214164393726,0.011321416439372567,0.6316239250588732,0.5659884627377612,0.06563546232111206,0.008323818961688425,0.5272798129384255,0.20576773187840997,False,25656
mkg_w,mkgw_mhyper_native,R2,-0.05,25656,0.01429899323100397,0.012663421859254597,0.05927253799779329,0.3816651075771749,0.43061579939041167,0.048950691813236746,0.5623359376029997,0.13809635173058935,0.13031989844845604,-0.0077764532821333054,0.4645934024834517,0.5071355345576937,0.007135534557693668,0.548777311900987,0.5197614593077643,0.029015852593222702,0.00035156728507218163,0.44933749025720965,0.17614964925954793,False,25656
mkg_w,mkgw_mhyper_native,R2,0.05,25656,0.013380458090340061,0.011870677078420627,0.02076769937445056,0.12574056750857499,0.12506720341527955,-0.0006733640932954366,0.4881608249291935,0.3893436233239788,0.3958625577287368,0.006518934404757981,0.512759851883539,0.49715775387644323,-0.0028422461235567686,0.5080909950149797,0.5150841908325537,-0.006993195817574072,-0.001052322159130693,0.12587685113016367,0.3152766952455183,False,25656
mkg_w,mkgw_mhyper_native,R2,0.1,25656,0.016610164895836728,0.014689319851032433,0.07449008993552167,0.13770657935765512,0.1298243291274825,-0.00788225023017261,0.46761151618682767,0.4216557530402245,0.4662205479222537,0.04456479488202919,0.5538827315534051,0.5026552463613678,0.0026552463613678245,0.5897942086875868,0.5593623323978797,0.030431876289707116,3.310409423584149e-05,0.12509742790335152,0.33982852689010135,False,25656
mkg_w,mkgw_mhyper_native,R2,0.2,25656,0.020384148250885296,0.017831450427874155,0.13804800372219653,0.14394293732460242,0.12402945872417533,-0.019913478600427095,0.437722162247639,0.45404583723105707,0.5373745432629676,0.08332870603191056,0.6005965414334884,0.5008290609358859,0.0008290609358858614,0.6695208186794583,0.5979887745556595,0.07153204412379888,0.00494438840674535,0.1083398285268901,0.2852689010132502,False,25656
mkg_w,mkgw_mhyper_native,R2,0.3,25656,0.025490368611151285,0.022406905259484057,0.19389966082674517,0.14433270969753664,0.12486542331433931,-0.019467286383197335,0.44223136509725397,0.47563922669161207,0.5850316616874162,0.10939243499580409,0.6339222985789729,0.5200068673541294,0.020006867354129376,0.7123875940789683,0.6199719363891487,0.09241565768981963,0.006216094910922016,0.0970381917381138,0.21200311769290725,False,25656
mkg_w,mkgw_mhyper_native,R3,-0.3,25656,0.03628315943432852,0.03262618906936258,0.12017222609332669,0.435414717804802,0.523692494548723,0.08827777674392101,0.6105270139684073,0.2086451512316807,0.19224045803497578,-0.016404693196704928,0.4541626821430409,0.5253206429747918,0.02532064297479175,0.7301903939952346,0.6440598690364827,0.08613052495875184,0.014523155314183188,0.568978955572876,0.25526110678098207,False,25656
mkg_w,mkgw_mhyper_native,R3,-0.2,25656,0.02765364228519138,0.024623880273965698,0.12116701152554268,0.4321016526348612,0.5178756926431853,0.08577404000832412,0.6036240933335694,0.18401153726223884,0.16776610917805013,-0.016245428084188718,0.45814147106159225,0.5242763218056455,0.02427632180564554,0.6918700911271528,0.6161131898971001,0.07575690123005274,0.01430960376128282,0.5705378020265004,0.2244738893219018,False,25656
mkg_w,mkgw_mhyper_native,R3,-0.1,25656,0.01890892284300872,0.016733637518876816,0.06840615045861041,0.4092999688182102,0.46107589699314727,0.05177592817493709,0.5575499510172178,0.15668849391955098,0.14817082706301815,-0.008517666856532824,0.4696050391415082,0.5077979661733235,0.007797966173323512,0.612824125638117,0.5659884627377612,0.04683566290035579,0.007511417669022652,0.5042868277474669,0.19290724863600936,False,25656
mkg_w,mkgw_mhyper_native,R3,-0.05,25656,0.014362520987272403,0.012669261845477882,0.020875486362626924,0.3816651075771749,0.3980131614444785,0.01634805386730359,0.5170494276410766,0.13809635173058935,0.13856363924005724,0.0004672875094678952,0.4882812741814843,0.50016980343271,0.00016980343271000287,0.5424788505178492,0.5197614593077643,0.02271739121008487,-0.0010568215807707582,0.3959469992205768,0.1691348402182385,False,25656
mkg_w,mkgw_mhyper_native,R3,0.05,25656,0.01349588937786666,0.011882686614365949,0.04199405751838942,0.12574056750857499,0.12240544358619568,-0.003335123922379307,0.4826947320298544,0.3893436233239788,0.41629986235386096,0.026956239029882145,0.5353062013456392,0.5059930461635511,0.005993046163551119,0.5169175357178006,0.5150841908325537,0.0018333448852468903,-0.0003560926034124119,0.12003117692907249,0.3113795791114575,False,25656
mkg_w,mkgw_mhyper_native,R3,0.1,25656,0.016644773433359315,0.014695311751217494,0.06765158755623189,0.13770657935765512,0.12668719219174757,-0.011019387165907557,0.47117892926021676,0.4216557530402245,0.4638272090003291,0.042171455960104576,0.5514561890342113,0.5047467302061848,0.004746730206184768,0.5619313142001452,0.5593623323978797,0.002568981802265502,-1.3732902917709982e-05,0.10405300077942323,0.2954014029618083,False,25656
mkg_w,mkgw_mhyper_native,R3,0.2,25656,0.02036132876133744,0.01783614382830119,0.12713861222376963,0.14394293732460242,0.12557413755587463,-0.018368799768727795,0.44398921954246984,0.45404583723105707,0.5345979575590387,0.08055212032798165,0.5928456586491592,0.5019179675980039,0.001917967598003889,0.6466539535271129,0.5979887745556595,0.04866517897145339,0.005631499400036129,0.09859703819173811,0.24006235385814498,False,25656
mkg_w,mkgw_mhyper_native,R3,0.3,25656,0.025480724215305915,0.022417338187912438,0.18060804622200885,0.14433270969753664,0.12446688569623682,-0.019865824001299826,0.44259600755838596,0.47563922669161207,0.5874798925808442,0.11184066588923214,0.627057046844609,0.5173388630966,0.017338863096600043,0.7029115212057232,0.6199719363891487,0.08293958481657449,0.008597539899429796,0.09469992205767731,0.2240841777084957,False,25656
mkg_w,mkgw_native_adamf,R0,-0.3,25656,0.05215480602838292,0.04741781422207543,0.03218485150398764,0.3178203928905519,0.3294199030678812,0.011599510177329297,0.5239823882771785,0.3681789834736514,0.3657382867912342,-0.0024406966824171983,0.5055740556111475,0.5201577239245518,0.02015772392455184,0.6513706352427154,0.6859993763642033,-0.03462874112148784,-0.0030574304132687433,0.3347622759158223,0.3156664068589244,False,25656
mkg_w,mkgw_native_adamf,R0,-0.2,25656,0.041216850752919545,0.03708208197739439,0.029683884843378402,0.3124805113813533,0.3214614232204568,0.00898091183910349,0.5191851867477342,0.33999844091050824,0.3358904435215586,-0.004107997388949625,0.5085922183049434,0.519138469237337,0.019138469237336975,0.612238306068155,0.6524789522918616,-0.0402406462237066,-0.0013325953888050363,0.32813717848791896,0.26929072486360095,False,25656
mkg_w,mkgw_native_adamf,R0,-0.1,25656,0.02774867248570938,0.024481032423907586,0.005603827408582577,0.29825381976925475,0.29459939655454154,-0.0036544232147132094,0.5110635445129055,0.2960710944808232,0.2829275310285307,-0.013143563452292506,0.4929186115032858,0.5028521060414497,0.002852106041449698,0.5435372297599779,0.5943249142500779,-0.05078768449010007,-0.004883128196702306,0.2665627435697584,0.2583787996882307,False,25656
mkg_w,mkgw_native_adamf,R0,-0.05,25656,0.021446072352618792,0.018736958174835894,0.004668757911602519,0.28219519800436543,0.27895743318382205,-0.0032377648205433873,0.5102144881522673,0.26387589647645776,0.25049135889755025,-0.013384537578907507,0.494176052974928,0.5033278009907212,0.0033278009907211636,0.49368723332495656,0.5460710944808232,-0.052383861155866684,-0.0024153646943700976,0.2396726422447389,0.2190179267342167,False,25656
mkg_w,mkgw_native_adamf,R0,0.05,25656,0.020065674494485024,0.017303049491433315,0.01951294558579083,0.24154193950732772,0.2640827117423471,0.02254077223501938,0.5598185890414127,0.29556439039600874,0.26808667475884085,-0.027477715637167888,0.4631529701306099,0.5193067410772987,0.019306741077298684,0.480688063422787,0.5371063299033364,-0.05641826648054937,-0.005321496496239071,0.24318004676539362,0.2946219797349961,False,25656
mkg_w,mkgw_native_adamf,R1,-0.3,25656,0.05192465217869484,0.0473778386067813,0.048699137192260204,0.3178203928905519,0.34103735463783286,0.02321696174728094,0.5365171693332108,0.3681789834736514,0.37337895441161234,0.005199970937960929,0.5106721338069847,0.5320394573629763,0.03203945736297631,0.672678250512901,0.6859993763642033,-0.013321125851302296,-0.006393107149282983,0.343335931410756,0.3487918939984411,False,25656
mkg_w,mkgw_native_adamf,R1,-0.2,25656,0.04095326800065346,0.037044180109627595,0.03807999439136134,0.3124805113813533,0.3338439791623784,0.021363467781025103,0.5358115499829035,0.33999844091050824,0.3370387147761214,-0.002959726134386831,0.5026216811401043,0.5268626906560233,0.026862690656023314,0.6305425783805432,0.6524789522918616,-0.02193637391131842,-0.005025491086857382,0.3386593920498831,0.3133281371784879,False,25656
mkg_w,mkgw_native_adamf,R1,-0.1,25656,0.027464937517067228,0.024437395470436198,0.01734040846143503,0.29825381976925475,0.31255840612164404,0.014304586352389292,0.5265926232284096,0.2960710944808232,0.28551990371074476,-0.010551190770078434,0.4905748391792148,0.5122750969159491,0.01227509691594908,0.570220627494564,0.5943249142500779,-0.024104286755513904,-0.0006231842702359335,0.31215900233826965,0.26890101325019483,False,25656
mkg_w,mkgw_native_adamf,R1,-0.05,25656,0.02119807576862912,0.01870756832550834,0.010229068834613652,0.28219519800436543,0.2897018440522867,0.007506646047921284,0.519188739913887,0.26387589647645776,0.25404117591936376,-0.009834720557094001,0.49066535182485727,0.5070113924773741,0.007011392477374145,0.520743878092061,0.5460710944808232,-0.02532721638876223,-0.002600151871634033,0.2735775526110678,0.24551831644583008,False,25656
mkg_w,mkgw_native_adamf,R1,0.05,25656,0.019795575436388664,0.01727210480004656,0.005163458631251618,0.24154193950732772,0.24649412031143594,0.004952180804108225,0.5246023874313991,0.29556439039600874,0.2794644300552767,-0.016099960340732022,0.47916499921023764,0.503817076709747,0.0038170767097469582,0.5041786917362312,0.5371063299033364,-0.0329276381671052,-0.0040552141214529255,0.23148869836321123,0.29734996102883865,False,25656
mkg_w,mkgw_native_adamf,R2,-0.3,25656,0.05231944575830267,0.047484867726309936,0.049851538786119975,0.3178203928905519,0.34295068730371275,0.025130294413160836,0.5371892534262246,0.3681789834736514,0.3732651689676682,0.005086185494016793,0.5127521083837308,0.5337846769920405,0.03378467699204046,0.6687155639593677,0.6859993763642033,-0.017283812404835563,-0.004847913567726669,0.3542478565861263,0.3347622759158223,False,25656
mkg_w,mkgw_native_adamf,R2,-0.2,25656,0.04124959314167098,0.037098174047990866,0.045970127791189384,0.3124805113813533,0.3354213583268079,0.022940846945454618,0.5327487376359649,0.33999844091050824,0.34367707605252473,0.0036786351420164953,0.5120252581335945,0.5308004924363195,0.03080049243631955,0.6367286151667332,0.6524789522918616,-0.01575033712512841,-0.00152187014165249,0.3550272798129384,0.3094310210444271,False,25656
mkg_w,mkgw_native_adamf,R2,-0.1,25656,0.027618047156032915,0.02446990896733033,0.024268434755118935,0.29825381976925475,0.30890816054167036,0.010654340772415616,0.5159785490254649,0.2960710944808232,0.2956755495435305,-0.00039554493729271334,0.5101655983186348,0.5186908752839073,0.018690875283907338,0.5778256728085723,0.5943249142500779,-0.016499241441505608,-0.004699010160028448,0.3098207326578332,0.2798129384255651,False,25656
mkg_w,mkgw_native_adamf,R2,-0.05,25656,0.02121700444333184,0.018711477896650754,0.015043103319096118,0.28219519800436543,0.2902725019480835,0.008077303943718084,0.5155817995161546,0.26387589647645776,0.25943280072435765,-0.004443095752100112,0.4999694779107671,0.5114198568595608,0.011419856859560817,0.526260196999563,0.5460710944808232,-0.019810897481260303,-0.0016340836253493482,0.2961808261886204,0.24473889321901793,False,25656
mkg_w,mkgw_native_adamf,R2,0.05,25656,0.019780209109828115,0.017286713762189713,-0.0004064999127239768,0.24154193950732772,0.259188122136418,0.01764618262909029,0.540738875396649,0.29556439039600874,0.2731702065233169,-0.02239418387269182,0.46241823613947036,0.5040725784562093,0.0040725784562093414,0.5023003014652664,0.5371063299033364,-0.034806028438070014,-0.004786078819238101,0.24824629773967263,0.3304754481683554,False,25656
mkg_w,mkgw_native_adamf,R3,-0.3,25656,0.05215088123463277,0.04749836054631233,0.05673626441166559,0.3178203928905519,0.3385760123204372,0.020755619429885297,0.5265740259349315,0.3681789834736514,0.3910992066766803,0.02292022320302889,0.5272968931618579,0.5354414681264548,0.03544146812645477,0.6885328094030171,0.6859993763642033,0.002533433038813815,-0.0036267896778359636,0.3417770849571317,0.3293063133281372,False,25656
mkg_w,mkgw_native_adamf,R3,-0.2,25656,0.041046786229913965,0.037103868770370786,0.04590214342231428,0.3124805113813533,0.32755349490282903,0.015072983521475736,0.5166690117080206,0.33999844091050824,0.36120900470192513,0.021210563791416892,0.5278690162973738,0.5300027279243575,0.030002727924357542,0.654855346596969,0.6524789522918616,0.0023763943051073877,-0.00536837436722102,0.3324240062353858,0.30748246297739673,False,25656
mkg_w,mkgw_native_adamf,R3,-0.1,25656,0.02735680177815364,0.024436922682491136,0.03497925866870367,0.29825381976925475,0.3085252568662561,0.010271437097001346,0.5139651003093579,0.2960710944808232,0.3059911478462837,0.00992005336546048,0.5219323701289423,0.5254470001268998,0.02544700012689982,0.5847172347523639,0.5943249142500779,-0.009607679497714017,-0.0023507993771230513,0.31060015588464535,0.2529228371005456,False,25656
mkg_w,mkgw_native_adamf,R3,-0.05,25656,0.02097762143661006,0.018682313478487807,0.024130774293338736,0.28219519800436543,0.29026681308636315,0.008071615081997718,0.514835867411715,0.26387589647645776,0.26427981483604607,0.0004039183595883067,0.5106857267370061,0.5188472665399022,0.018847266539902208,0.5308789904496014,0.5460710944808232,-0.015192104031221842,-0.0015825633202320253,0.2922837100545596,0.23928293063133282,False,25656
mkg_w,mkgw_native_adamf,R3,0.05,25656,0.01952594327065679,0.017239796587811877,0.012664977745131976,0.24154193950732772,0.25476745983321647,0.013225520325888751,0.5357467212812069,0.29556439039600874,0.2825781681700341,-0.01298622222597462,0.47843911251275917,0.5116693424142837,0.011669342414283745,0.5129142254875152,0.5371063299033364,-0.024192104415821203,-0.0015594819340502923,0.24473889321901793,0.29968823070927514,False,25656
