dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,direction,head,12828,0.1834412145097153,0.1891354783297105,-0.005694263819995202,-0.007657984497302503,-0.003683530363208579,-0.13942592747167123,0.23596819457436857,0.45268163392578736,0.8164172123479888,0.1492753301182251,0.582905384834993,0.5257678515746804,0.05713753326031257,0.36571031745354476,0.3117321484253196,0.053978169028225165,0.5751408529984988
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,direction,tail,12828,0.5108848427111103,0.5165084524038296,-0.005623609692719167,-0.008891112512996431,-0.0023929801846109934,-0.13769593786518844,0.17009666354848768,0.29084814468350484,0.7439975054568132,0.25018735076221194,0.5115622256914817,0.3179685063922669,0.19359371929921476,0.2919732227304952,0.233933582787652,0.058039639942843196,0.6383649638655846
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed,1,8552,0.3437464654288612,0.3527399793479297,-0.008993513919068528,-0.01198184006784072,-0.005918918212360315,-0.2202091541653528,0.20837231057062675,0.37020579981290924,0.7742048643592142,0.21324183800803453,0.5389744030484609,0.4206676800748363,0.1183067229736246,0.3311952372916374,0.28021515434985966,0.05098008294177775,0.6016039407809671
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed,2,8552,0.3484383686646877,0.3528303737305676,-0.004392005065879804,-0.0073684822704497945,-0.0014423064703541779,-0.10753969242174771,0.20498129092609915,0.3697380729653882,0.7829747427502338,0.20739310589703283,0.5362623378477847,0.42091908325537886,0.1153432545924058,0.3119999504470784,0.2675865294667914,0.044413420980287,0.5982047156918732
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed,3,8552,0.34930425173768953,0.3528955430218128,-0.0035912912841232175,-0.006491263104673328,-0.0006112159843779587,-0.08793395141818888,0.19574368568755846,0.3753507951356408,0.7834424695977549,0.2160218798947323,0.5401498001712535,0.4240177736202058,0.11613202655104765,0.3225407926959866,0.27069691300280635,0.05184387969318027,0.6052064278297149
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,1_head,4276,0.18111879334707984,0.18778539658388446,-0.006666603236804613,-0.009752922451126194,-0.0035493949127211395,-0.16323397874774126,0.23994387277829748,0.44738072965388215,0.8105706267539757,0.14339281365048528,0.5760989057108674,0.5197614593077643,0.05633744640310312,0.3775238164897747,0.3217492984097287,0.055774518080045965,0.5743631867484075
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,1_tail,4276,0.5063741375106426,0.5176945621119751,-0.011320424601332443,-0.016198153099974882,-0.006341306271437085,-0.2771843295829644,0.17680074836295603,0.2930308699719364,0.7378391019644528,0.25472834905920483,0.5165322191174785,0.32157390084190834,0.19495831827557014,0.2997701925561451,0.23868101028999064,0.06108918226615448,0.6370023480093215
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,2_head,4276,0.18340227303243584,0.18807089801205343,-0.004668624979617606,-0.007675271162460263,-0.0016790181753743713,-0.11431282223259291,0.23994387277829748,0.4576707202993452,0.8295135640785781,0.15105901781357747,0.5859530411747935,0.5296538821328344,0.056299159041959146,0.3540637861886667,0.30280636108512626,0.05125742510354042,0.5753794125398423
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,2_tail,4276,0.5134744642969395,0.5175898494490816,-0.004115385152142004,-0.008907051152034795,0.0006220272268113099,-0.10076656261090257,0.17001870907390085,0.28180542563143124,0.7364359214218896,0.2374321323961159,0.5042761605958027,0.3121842843779233,0.19209187621787943,0.2845753116457757,0.2323666978484565,0.0522086137973192,0.6324764808355013
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,3_head,4276,0.18580257714963014,0.19155014039319354,-0.005747563243563383,-0.008825881255117183,-0.0026232176798386443,-0.14073098143467946,0.22801683816651075,0.4529934518241347,0.8091674462114126,0.1531832157925634,0.5864841735762616,0.5278882132834425,0.058595960292819105,0.365021655247573,0.3106407857811038,0.054380869466469195,0.5753686555605535
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,seed_x_direction,3_tail,4276,0.5128059263257491,0.5142409456504321,-0.0014350193246830511,-0.006173923661836277,0.0033906812692771453,-0.0351369214016983,0.16347053320860616,0.2977081384471469,0.7577174929840973,0.25790818856009184,0.5133797492574294,0.32014733395696915,0.1932324153004602,0.29215467222353564,0.23075304022450888,0.06140163199902676,0.645381997232908
