outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.007869570475118479,0.2314733664426916,0.054727821598987245
2,20496,0.011748310443289197,0.2386319281811085,0.06088992974238876
3,20514,0.010357035307095438,0.23871502388612656,0.05971531636930876
4,20502,0.012050905261073974,0.22480733586967125,0.06892010535557506
5,20574,0.00819566918248235,0.21551472732575094,0.05419461456206863
