dataset,pair_id,pair_label,n_original_triples,n_query_identities,n_seed_direction_queries,alpha0,raw_oracle_headroom,raw_ci95_low,raw_ci95_high,cross_seed_transfer_headroom,transfer_ci95_low,transfer_ci95_high,transfer_recovery,transfer_recovery_ci95_low,transfer_recovery_ci95_high,loso_stable_headroom,loso_ci95_low,loso_ci95_high,loso_recovery,loso_recovery_ci95_low,loso_recovery_ci95_high,exact_alpha_three_seed_agreement,exact_alpha_agreement_seed1_seed2,exact_alpha_agreement_seed1_seed3,exact_alpha_agreement_seed2_seed3,direction_three_seed_agreement,nonanchor_direction_three_seed_agreement,all_anchor_identity_rate,btr_eligible_transfers,beneficial_transfer_rate,zero_transfer_rate,harmful_transfer_rate,frozen_x4_oof_gain,frozen_x4_ci95_low,frozen_x4_ci95_high,frozen_x4_baseline,transfer_ci_lower_gt_zero,loso_ci_lower_gt_zero
mkg_y,mkg_y_mhyper_native,MKG-Y / M-Hyper + NativE,2665,5330,15990,0.35,0.036845721448909075,0.034323117017031286,0.03939384958602874,0.006801967460307454,0.005731394382686796,0.007896271810530521,0.18460671124974937,0.1606187258565132,0.2086302064282365,0.00938057689767092,0.007907295849313859,0.010905505067636259,0.2545906696569422,0.22107075527623682,0.288215343582468,0.3547842401500938,0.4619136960600375,0.4701688555347092,0.4682926829268293,0.5701688555347092,0.42466097438473127,0.2529080675422139,20428,0.5826316820050911,0.10245741139612297,0.31491090659878596,0.0037046776535336,0.0022528211640699,0.0051666422981165,fold-specific OOF Global,True,True
mkg_y,mkg_y_mhyper_adamf,MKG-Y / M-Hyper + AdaMF-MAT,2665,5330,15990,0.35,0.044069718507975676,0.041288213964424336,0.0469286148534893,0.008829686453097289,0.007510208854538713,0.01018882142283966,0.20035722378166096,0.17499146783764677,0.2252616895165829,0.011849337479570114,0.010072780620169617,0.013676018735861436,0.2688770856892503,0.23440018170971752,0.3020833951356482,0.3350844277673546,0.44427767354596626,0.4555347091932458,0.4609756097560976,0.5645403377110694,0.4340404779322117,0.23058161350844278,20856,0.5898062907556578,0.11325278097429996,0.2969409282700422,0.0067731900464772,0.0048306744880683,0.0086980885429947,fold-specific OOF Global,True,True
mkg_y,mkg_y_native_adamf,MKG-Y / NativE + AdaMF-MAT,2665,5330,15990,0.55,0.037844228847449986,0.03548363434338747,0.040245048898314636,0.0026401949968522733,0.0018511624995899457,0.0034842395022762194,0.06976479841866759,0.049371446852655494,0.09081012020597336,0.003892376340744918,0.002625634449095233,0.005187820791923148,0.10285257380815128,0.07030574671335253,0.13527636735212903,0.3482176360225141,0.4652908067542214,0.47617260787992494,0.4688555347091932,0.4776735459662289,0.3312515013211626,0.21894934333958724,21088,0.5233308042488619,0.12751327769347495,0.3491559180576631,-0.0004411111877554,-0.0015107186721926,0.0006104375001598,fold-specific OOF Global,True,True
