dataset,pair_id,coverage_target,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_w,mkgw_mhyper_adamf,0.01,selective_population_gain,0.0026351192606121512,0.001952359157445686,0.0033519160312620467,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,positive_transfer_rate,0.8054474708171206,0.7459009630471244,0.861003861003861,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,negative_transfer_rate,0.12062256809338522,0.07589084257349149,0.17131758679567438,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_opportunity_rate,0.7470817120622568,0.6798557596610458,0.8070192706174886,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_opportunity_enrichment,1.402951866832767,1.2782954505229192,1.5163149792417456,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_gain_capture,0.08161696073036759,0.06196650578740522,0.10215378816587929,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_opportunity_rate,0.5330739299610895,0.44905467847516367,0.6141095174306531,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_opportunity_enrichment,1.4551063673882023,1.228839304569501,1.675181002343463,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_gain_capture,0.09111531008369425,0.06474707565077589,0.11904272369567848,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,consensus_gain_capture,0.07630853654637831,0.05985538034447456,0.09376243166699712,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_precision,0.5019455252918288,0.41639252849046254,0.5847464958066976,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_recall,0.05023364485981308,0.03959947957893742,0.061424124188208695,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_enrichment,5.014764173242663,4.195322168258159,5.863651002736698,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.01,raw_oracle_gain_capture,0.06917068455238144,0.054671109570495716,0.0844662874477986,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,selected_mean_realized_utility,0.10243919622112149,0.08320716120009461,0.12190562304908484,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,selective_population_gain,0.005122758370427926,0.004101478254308127,0.006203558900700501,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,positive_transfer_rate,0.6921278254091972,0.6591076582148011,0.7242741054634565,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,negative_transfer_rate,0.21979734996102884,0.1913179784705718,0.24921408062814954,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_opportunity_rate,0.7770849571317225,0.745864453952561,0.8068367464946749,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_opportunity_enrichment,1.4592952466821458,1.401484346348314,1.5165282253086707,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_gain_capture,0.23470489328073532,0.2051031543212735,0.26566267394870147,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_opportunity_rate,0.593141075604053,0.5543698971320777,0.6316674476275125,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_opportunity_enrichment,1.619068777071772,1.5146811365018913,1.7224017143637662,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_gain_capture,0.2639171604450909,0.22515574409971348,0.3044691342201259,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,consensus_gain_capture,0.21410677260663039,0.18863353306443537,0.24076643680661822,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_precision,0.2829306313328137,0.24566663511870962,0.3214009612502182,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_recall,0.1413551401869159,0.12347059406501303,0.1597061098221191,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_enrichment,2.8266621018203537,2.508039347902292,3.1605437990726846,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.05,raw_oracle_gain_capture,0.19913200238705908,0.1764984883288752,0.22269928154368918,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,selected_mean_realized_utility,0.0540391780329714,0.043273721276166556,0.06524964538077319,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,selective_population_gain,0.005404760322443273,0.004275138920105094,0.006587287306897098,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,positive_transfer_rate,0.6360093530787218,0.6131106919707798,0.6586875537091054,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,negative_transfer_rate,0.26110678098207324,0.24099266089987978,0.28172809471261634,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_opportunity_rate,0.769680436477007,0.7476624841242453,0.7919307123532818,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_opportunity_enrichment,1.4453902267789558,1.4024592934154887,1.4882494299100002,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_gain_capture,0.30573671202979136,0.2739222047816901,0.337959290621625,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_opportunity_rate,0.5775526110678099,0.5506540579227193,0.6049436016657213,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_opportunity_enrichment,1.5765176922604245,1.5048298329591672,1.647738260565148,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_gain_capture,0.33531214770501333,0.29464131479265143,0.3765268796825725,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,consensus_gain_capture,0.28196916578534076,0.25462759092607806,0.31012550719578313,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_precision,0.1979734996102884,0.1728635572043,0.22316316105109457,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_recall,0.19781931464174454,0.17609966549512887,0.21960820535110595,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_enrichment,1.977884776480358,1.7812633139337384,2.1799044613940546,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.1,raw_oracle_gain_capture,0.26583861927917146,0.24112700048225935,0.2909073561330637,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,selected_mean_realized_utility,0.029690710369446253,0.02384760768127675,0.03573585642024935,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,selective_population_gain,0.005939067883380035,0.004751049308788751,0.007186635335286458,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,positive_transfer_rate,0.6313328137178488,0.6149710521315953,0.6478929954665524,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,negative_transfer_rate,0.24279033515198753,0.2283853009132753,0.25768327299340216,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,changed_rate,1.0,1.0,1.0,10000,original_triple_id
