outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.005928926543752135,0.1869284137496058,0.12270051508462104
2,38046,0.007785858547475695,0.1864322136361247,0.09215160595069127
3,38016,0.005722954192516171,0.17676767676767677,0.12605218855218855
4,37992,0.009794434536470296,0.18422299431459255,0.12910612760581175
5,38022,0.009285256535441043,0.18889064225974436,0.10549155751933091
