dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
db15k,db15k_mhyper_native,X5,hist_gbdt,direction,head,23766,0.245586048573065,0.24351429823048043,0.0020717503425845656,0.0010574306776584956,0.0030754453785946058,0.04178669618595356,0.195236893040478,0.26007742152655056,0.5674913742320963,0.12139657701096804,0.5198585360503983,0.40977657157283515,0.11008196447756319,0.34456796285344365,0.36416309012875536,-0.019595127275311708,0.5688020625060304
db15k,db15k_mhyper_native,X5,hist_gbdt,direction,tail,23766,0.5238268457705438,0.5216597278177377,0.0021671179528060017,0.0013560460450312629,0.0029901105688397976,0.04371023748935794,0.041950685853740635,0.09223260119498443,0.23335857948329547,0.21324075058837147,0.42579389922984634,0.26752293191954896,0.15827096731029738,0.3285656188600669,0.26039299840107716,0.06817262045898975,0.6479485675120061
db15k,db15k_mhyper_native,X5,hist_gbdt,seed,1,15844,0.38573498081737373,0.3841293779489628,0.0016056028684109068,0.0006094353926705201,0.002593000716366551,0.03238461598316039,0.11726836657409745,0.1682024741226963,0.3786922494319616,0.15878076084710668,0.478830422465315,0.3272027265841959,0.15162769588111907,0.32632728410620454,0.32278465034082304,0.0035426337653814977,0.5937029899643737
db15k,db15k_mhyper_native,X5,hist_gbdt,seed,2,15844,0.38437653303807967,0.3820373224646448,0.0023392105734349224,0.0013929025884976691,0.003312142152768302,0.047181303431161566,0.10969452158545821,0.18631658672052512,0.4278591264832113,0.16315896976595046,0.49193769744260774,0.3437105528906842,0.14822714455192354,0.3016258421704938,0.2961657409745014,0.0054601011959924395,0.5956453830139388
db15k,db15k_mhyper_native,X5,hist_gbdt,seed,3,15844,0.3840078276599599,0.38159433865871983,0.002413489001240022,0.0013366419946638764,0.0035172085212070397,0.048679481098645304,0.12881848018177228,0.17394597323908104,0.39472355465791464,0.1716591807257716,0.49215971772656714,0.34503597576369605,0.1471237419628711,0.3301076214056758,0.3178837414794244,0.012223879926251402,0.5948556075211846
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,1_head,7922,0.2470716655947172,0.24491984329262706,0.002151822302090119,0.0005428338861909939,0.0037424479192148005,0.04340172796661608,0.19363797020954304,0.2511991921232012,0.5512496844231255,0.11035285726153436,0.5026841919775662,0.39768997727846506,0.10499421469910114,0.3494886745127178,0.3734915425397627,-0.024002868027044877,0.5611695706471719
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,1_tail,7922,0.5243982960400302,0.5233389126052985,0.0010593834347316948,-0.00016791470277893207,0.002279645870776726,0.021367503999704704,0.040898762938651856,0.08520575612219136,0.2061348144407978,0.20872549087280393,0.42805033650801794,0.25671547588992677,0.17133486061809117,0.3346947953741438,0.27207775814188334,0.06261703723226048,0.6477123363365885
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,2_head,7922,0.24548596050337496,0.24360565349243943,0.0018803070109355148,0.0005030077851911574,0.003299197718846066,0.03792533114982393,0.17659681898510476,0.2701338045947993,0.5843221408735167,0.12241481520316232,0.5276279545240067,0.4168518050997223,0.11077614942428438,0.32950540246102383,0.3498043423377935,-0.020298939876769673,0.5749672979335635
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,2_tail,7922,0.5232671055727843,0.52046899143685,0.0027981141359343306,0.0015303566656992987,0.004126290426871589,0.05643727571249922,0.04279222418581166,0.10249936884625095,0.2713961120929058,0.2089495824507582,0.4253919789690979,0.27056930068164603,0.1548226782874519,0.3090105589629721,0.24252713961120928,0.0664834193517628,0.6451789672183305
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,3_head,7922,0.24420051962110279,0.24201739790637478,0.002183121714728063,0.0005597881355182211,0.003870045968283629,0.04403302944142067,0.21547588992678615,0.2588992678616511,0.5669022973996466,0.1306332831435706,0.5283079425694919,0.4147879323403181,0.1135200102291738,0.35411650079143514,0.36919338550870995,-0.015076884717274808,0.5697743270578451
db15k,db15k_mhyper_native,X5,hist_gbdt,seed_x_direction,3_tail,7922,0.5238151356988169,0.5211712794110649,0.00264385628775198,0.0013564299423978192,0.003954309292423479,0.05332593275586992,0.042161070436758395,0.08899267861651099,0.22254481191618278,0.219788710830359,0.42859019774948337,0.27528401918707396,0.1533061785624094,0.33934653512087204,0.2665740974501389,0.07277243767073316,0.6500651863842217
