outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.008869755162680678,0.39059304703476483,0.20099328074788197
2,20496,0.009944188549326393,0.3356264637002342,0.17032591725214677
3,20514,0.011419919475222116,0.37530466998147605,0.22979428682850736
4,20502,0.011380344311120992,0.3214808311384255,0.1504243488440152
5,20574,0.010257435077004764,0.3937493924370565,0.21726450860309127
