pair,label,split,stratum,value,n_observations,n_triples,n_directional_queries,mass,primary_mrr,secondary_mrr,primary_advantage,a_win_rate,b_win_rate,tie_rate,oracle_mrr,best_single_mrr,oracle_gap,oracle_minus_primary,rank_disagree_rate,mean_abs_log2_rank_ratio,gold_hit10_disagree_rate,global_mrr,adc_mrr,delta_mrr,delta_contribution,mean_gain,mean_loss,harm_rate,gain_rate,action_rate,fallback_rate
db15k_mhyper_native,D-N,dev_oof,winner,B,13325,5200,7725,0.28033745687116046,0.08359667554596933,0.21284675137689546,-0.12925007583092613,0.0,1.0,0.0,0.21284675137689546,0.21284675137689546,0.0,0.12925007583092613,1.0,1.4797935046188693,0.1404878048780488,0.08359667554596933,0.08485137074303942,0.0012546951970700704,0.00035173806069508306,0.0012783053151136307,2.3610118043560342e-05,0.001876172607879925,0.10198874296435272,0.13080675422138838,0.7867917448405253
db15k_mhyper_native,D-N,dev_oof,winner,tie,10527,3915,5338,0.22147185054279223,0.8884200748691445,0.8884200748691445,0.0,0.0,0.0,1.0,0.8884200748691445,0.8884200748691445,0.0,0.0,0.0,0.0,0.0,0.8884200748691445,0.888621673692602,0.00020159882345727057,4.464846449833138e-05,0.000313672346759064,0.00011207352330179347,0.0012349197302175359,0.002184857984231025,0.07836990595611286,0.7792343497672651
db15k_mhyper_native,D-N,dev_oof,rank_ratio_bin,equal,10527,3915,5338,0.22147185054279223,0.8884200748691445,0.8884200748691445,0.0,0.0,0.0,1.0,0.8884200748691445,0.8884200748691445,0.0,0.0,0.0,0.0,0.0,0.8884200748691445,0.888621673692602,0.00020159882345727057,4.464846449833138e-05,0.000313672346759064,0.00011207352330179347,0.0012349197302175359,0.002184857984231025,0.07836990595611286,0.7792343497672651
db15k_mhyper_native,D-N,dev_oof,rank_ratio_bin,"(1,2]",17390,6805,10781,0.3658587898678785,0.2955557795419497,0.21246665981617308,0.08308911972577665,0.6246118458884417,0.37538815411155835,0.0,0.33006397203326737,0.2955557795419497,0.034508192491317646,0.034508192491317646,1.0,0.6409147469568695,0.03352501437607821,0.2955557795419497,0.29572436810558517,0.00016858856363549202,6.167960787724494e-05,0.0007280090493997002,0.0005594204857642083,0.012880966072455435,0.05491661874640598,0.11161587119033928,0.7664749856239218
db15k_mhyper_native,D-N,dev_oof,rank_ratio_bin,"(2,4]",9708,5323,7184,0.20424135319363798,0.21774757583964258,0.13673542351607781,0.08101215232356476,0.6299958796868562,0.3700041203131438,0.0,0.2686244889465141,0.21774757583964258,0.05087691310687151,0.05087691310687151,1.0,1.5270996610613807,0.1180469715698393,0.21774757583964258,0.2178524362561578,0.0001048604165152217,2.141683336551738e-05,0.0005924982665359868,0.000487637850020765,0.02091058920477956,0.05562422744128554,0.1073341573959621,0.772867737948084
db15k_mhyper_native,D-N,dev_oof,rank_ratio_bin,>4,9907,4506,6272,0.2084280063956913,0.15939429720689563,0.08924931723014459,0.07014497997675104,0.6764913697385687,0.3235086302614313,0.0,0.22280872342891722,0.15939429720689563,0.06341442622202159,0.06341442622202159,1.0,3.426353374467238,0.2927223175532452,0.15939429720689563,0.1587390871852581,-0.0006552100216375472,-0.00013656411858039172,0.00022076498302656583,0.0008759750046641129,0.03462198445543555,0.04148581810840819,0.10083779146058343,0.7508832138891692
db15k_mhyper_native,D-N,dev_oof,direction,head,23766,7922,7922,0.5,0.24351429823048043,0.21391890760839943,0.029595390622080997,0.5271396112092905,0.3264747959269545,0.14638559286375494,0.27373276475966885,0.24351429823048043,0.030218466529188415,0.030218466529188415,0.853614407136245,1.3787843437538538,0.09631406210552891,0.24351429823048043,0.24346515510768116,-4.9143122799245e-05,-2.45715613996225e-05,0.000926954203692344,0.0009760973264915892,0.031094841370024405,0.07666414205167045,0.18690566355297483,0.7071867373558866
db15k_mhyper_native,D-N,dev_oof,direction,tail,23766,7922,7922,0.5,0.521659727817738,0.42812492894987125,0.0935347988678667,0.46924177396280403,0.23420011781536648,0.2965581082218295,0.5639085364062425,0.521659727817738,0.04224880858850455,0.04224880858850455,0.7034418917781705,1.1422740522745387,0.09845998485231003,0.521659727817738,0.5216912325148585,3.150469712064895e-05,1.5752348560324475e-05,7.873451219459529e-05,4.722981507394634e-05,0.0018513843305562568,0.004502230076579988,0.015358074560296222,0.8275267188420432
db15k_mhyper_native,D-N,dev_oof,support,neither,18,6,6,0.0003786922494319616,0.5715229215229215,0.6297653759249816,-0.058242454402060106,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.6548562548562549,0.6297653759249816,0.025090878931273264,0.08333333333333337,0.5555555555555556,1.2150441900718807,0.0,0.5715229215229215,0.5715229215229215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444
db15k_mhyper_native,D-N,dev_oof,support,image-only,12549,3577,4183,0.2640116132289826,0.4238916617778664,0.3556652160028885,0.06822644577497794,0.47430074109490794,0.27460355406805326,0.2510957048370388,0.46130385477798524,0.4238916617778664,0.03741219300011883,0.03741219300011883,0.7489042951629612,1.2979860967312966,0.10678141684596382,0.4238916617778664,0.4240124282163858,0.0001207664385193511,3.1883742257412624e-05,0.00055334646125134,0.0004325800227319888,0.015300023906287354,0.038010996892182645,0.09028607857199777,0.8137700215156586
