pair,method,seed,direction,n,mrr,global_mrr,delta_mrr,harm_rate,benefit_rate,rank_change_rate,conditional_loss,mean_loss,mean_gain,action_rate,mean_abs_alpha_deviation
db15k_mhyper_adamf,Equal-z,3,head,9902,0.2166772135626842,0.23624346188841874,-0.01956624832573452,0.38860836194708137,0.4328418501312866,0.821450212078368,0.09756094005809396,0.037912997105993294,0.018346748780258777,,
db15k_mhyper_adamf,Equal-z,3,tail,9902,0.46753714562097876,0.5107876037525095,-0.043250458131530854,0.28630579680872553,0.3115532215713997,0.5978590183801252,0.24177541050602938,0.06922170155368544,0.025971243422154584,,
db15k_mhyper_adamf,RRF,1,head,9902,0.20684643460585037,0.23653299600129352,-0.02968656139544313,0.4818218541708746,0.366087659058776,0.8479095132296506,0.10248639229087904,0.049380183560874966,0.01969362216543183,,
db15k_mhyper_adamf,RRF,1,tail,9902,0.4467573362533222,0.514213806538398,-0.06745647028507569,0.3747727731771359,0.28529589981821857,0.6600686729953544,0.2644684400401038,0.09911557069166078,0.031659100406585095,,
db15k_mhyper_adamf,RRF,2,head,9902,0.20258806063343746,0.23890143635456398,-0.036313375721126535,0.4781862250050495,0.3757826701676429,0.8539688951726924,0.11561396570764099,0.05528500581960009,0.018971630098473555,,
db15k_mhyper_adamf,RRF,2,tail,9902,0.4406473609385631,0.5107206481914867,-0.07007328725292364,0.3821450212078368,0.29509190062613616,0.6772369218339729,0.2723531809267541,0.10407841210127626,0.034005124848352615,,
db15k_mhyper_adamf,RRF,3,head,9902,0.2110728256590046,0.23624346188841874,-0.025170636229414147,0.46263381135124215,0.37739850535245406,0.8400323167036963,0.09789266445313226,0.04528845645928084,0.020117820229866693,,
db15k_mhyper_adamf,RRF,3,tail,9902,0.45279313452674463,0.5107876037525095,-0.057994469225764955,0.36043223591193696,0.29428398303373055,0.6547162189456676,0.2559707991203369,0.0922601274551083,0.03426565822934333,,
db15k_mhyper_adamf,Global,1,head,9902,0.23653299600129352,0.23653299600129352,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Global,1,tail,9902,0.514213806538398,0.514213806538398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Global,2,head,9902,0.23890143635456398,0.23890143635456398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Global,2,tail,9902,0.5107206481914867,0.5107206481914867,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Global,3,head,9902,0.23624346188841874,0.23624346188841874,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Global,3,tail,9902,0.5107876037525095,0.5107876037525095,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,Relation,1,head,9902,0.23539899548089074,0.23653299600129352,-0.0011340005204027775,0.0414057766107857,0.08513431629973743,0.12654009291052312,0.06809408604696301,0.0028194885153761703,0.0016854879949733928,,
db15k_mhyper_adamf,Relation,1,tail,9902,0.5122967102759377,0.514213806538398,-0.0019170962624602192,0.03696222985255504,0.05514037568168047,0.09210260553423551,0.1320300244362777,0.004880124110652155,0.0029630278481919364,,
db15k_mhyper_adamf,Relation,2,head,9902,0.236959374734586,0.23890143635456398,-0.0019420616199779992,0.044637446980407995,0.08563926479499091,0.1302767117753989,0.07708538403948137,0.0034408947430267386,0.0014988331230487396,,
db15k_mhyper_adamf,Relation,2,tail,9902,0.5093455482328457,0.5107206481914867,-0.0013750999586410043,0.03726519894970713,0.05695819026459301,0.09422338921430014,0.13073390707760585,0.004871825056719507,0.003496725098078503,,
db15k_mhyper_adamf,Relation,3,head,9902,0.23513751717279713,0.23624346188841874,-0.001105944715621614,0.041607756008887095,0.08856796606746112,0.1301757220763482,0.07055591908781109,0.0029356734663884233,0.0018297287507668095,,
db15k_mhyper_adamf,Relation,3,tail,9902,0.5099347086209959,0.5107876037525095,-0.0008528951315135982,0.03766915774590992,0.055342355079781864,0.09301151282569178,0.11562136359836436,0.004355359384183993,0.0035024642526703957,,
db15k_mhyper_adamf,Expert-oracle,1,head,9902,0.2596206419511338,0.23653299600129352,0.023087645949840283,0.0,0.32256109876792566,0.32256109876792566,,0.0,0.023087645949840283,,
db15k_mhyper_adamf,Expert-oracle,1,tail,9902,0.5507849787048301,0.514213806538398,0.03657117216643227,0.0,0.2506564330438295,0.2506564330438295,,0.0,0.03657117216643227,,
db15k_mhyper_adamf,Expert-oracle,2,head,9902,0.2603187357396326,0.23890143635456398,0.02141729938506856,0.0,0.33064027469198143,0.33064027469198143,,0.0,0.02141729938506856,,
db15k_mhyper_adamf,Expert-oracle,2,tail,9902,0.5489448044340391,0.5107206481914867,0.03822415624255247,0.0,0.2541910725106039,0.2541910725106039,,0.0,0.03822415624255247,,
db15k_mhyper_adamf,Expert-oracle,3,head,9902,0.26084125200212693,0.23624346188841874,0.024597790113708187,0.0,0.3284185013128661,0.3284185013128661,,0.0,0.024597790113708187,,
db15k_mhyper_adamf,Expert-oracle,3,tail,9902,0.5494940981251786,0.5107876037525095,0.03870649437266893,0.0,0.25631185619066854,0.25631185619066854,,0.0,0.03870649437266893,,
mkgw_native_adamf,Primary,1,head,4274,0.177620557727011,0.18105685134367921,-0.0034362936166682533,0.38511932615816563,0.3233504913430042,0.7084698175011699,0.023238829876290227,0.00894972250266114,0.005513428885992887,,
mkgw_native_adamf,Primary,1,tail,4274,0.4963301535964,0.5052046639645938,-0.00887451036819391,0.23046326626111371,0.13359850257370146,0.36406176883481517,0.08006534415018364,0.018452120727171475,0.009577610358977568,,
mkgw_native_adamf,Primary,2,head,4274,0.17423558568900513,0.17978749620249165,-0.00555191051348651,0.3345811885821245,0.3600842302292934,0.6946654188114179,0.025381492733252155,0.008492170006680061,0.0029402594931935526,,
mkgw_native_adamf,Primary,2,tail,4274,0.5006149779636848,0.507721554150005,-0.0071065761863200955,0.1984089845577913,0.1464670098268601,0.3448759943846514,0.07718638956306757,0.015314473174890337,0.008207896988570244,,
mkgw_native_adamf,Primary,3,head,4274,0.18103957589078437,0.1849759989286369,-0.0039364230378525,0.36757136172204025,0.3341132428638278,0.701684604585868,0.022907528735380645,0.00842015153095063,0.00448372849309813,,
mkgw_native_adamf,Primary,3,tail,4274,0.4983792041567457,0.5060154897704434,-0.007636285613697636,0.2218062704726252,0.13593823116518483,0.35774450163781,0.07620089077700447,0.016901835389939224,0.009265549776241588,,
mkgw_native_adamf,Secondary,1,head,4274,0.13125309257864762,0.18105685134367921,-0.049803758765031604,0.5917173607861488,0.32288254562470753,0.9145999064108563,0.11418624072453944,0.06756598099961635,0.01776222223458473,,
mkgw_native_adamf,Secondary,1,tail,4274,0.44453272437809715,0.5052046639645938,-0.060671939586496706,0.42255498362189986,0.25058493214787086,0.6731399157697707,0.2541680918515405,0.10739999388953726,0.046728054303040535,,
mkgw_native_adamf,Secondary,2,head,4274,0.14471704603457364,0.17978749620249165,-0.035070450167917974,0.615348619560131,0.2805334581188582,0.8958820776789892,0.08681099931025288,0.053419028588199594,0.018348578420281616,,
mkgw_native_adamf,Secondary,2,tail,4274,0.45968712504286235,0.507721554150005,-0.04803442910714255,0.42606457650912494,0.22531586335985027,0.6513804398689752,0.21951428662606715,0.09352726156903797,0.045492832461895436,,
mkgw_native_adamf,Secondary,3,head,4274,0.14114077344269949,0.1849759989286369,-0.0438352254859374,0.5931211979410388,0.3069723912026205,0.9000935891436593,0.10192347679752187,0.06045297465646185,0.016617749170524464,,
mkgw_native_adamf,Secondary,3,tail,4274,0.4565826966923851,0.5060154897704434,-0.04943279307805833,0.414365933551708,0.23139915769770705,0.6457650912494151,0.2259267970651798,0.09361636818026049,0.04418357510220217,,
mkgw_native_adamf,Equal-z,1,head,4274,0.16267627023543565,0.18105685134367921,-0.01838058110824361,0.4784744969583528,0.3727187646233037,0.8511932615816565,0.06883732381971003,0.032936903886594995,0.014556322778351395,,
mkgw_native_adamf,Equal-z,1,tail,4274,0.48770889902607045,0.5052046639645938,-0.017495764938523402,0.29831539541413193,0.27842770238652315,0.5767430978006551,0.1847799040485448,0.055122690140827,0.0376269252023036,,
mkgw_native_adamf,Equal-z,2,head,4274,0.16467503971827602,0.17978749620249165,-0.015112456484215619,0.513804398689752,0.33645297145531117,0.8502573701450632,0.057360899730881106,0.02947228259452853,0.014359826110312909,,
mkgw_native_adamf,Equal-z,2,tail,4274,0.49175772836882187,0.507721554150005,-0.015963825781183154,0.31492746841366404,0.24941506785212916,0.5643425362657931,0.1633781088052077,0.05145225420023622,0.03548842841905306,,
mkgw_native_adamf,Equal-z,3,head,4274,0.1659844895489437,0.1849759989286369,-0.018991509379693197,0.4920449227889565,0.35938231165184836,0.8514272344408048,0.06673958693303465,0.03283887489943189,0.013847365519738686,,
mkgw_native_adamf,Equal-z,3,tail,4274,0.4908043587444809,0.5060154897704434,-0.015211131025962402,0.3058025269068788,0.256902199344876,0.5627047262517548,0.16747073255768083,0.05121297319908489,0.03600184217312249,,
mkgw_native_adamf,RRF,1,head,4274,0.1439494989402641,0.18105685134367921,-0.03710735240341511,0.5489003275620028,0.3268600842302293,0.8757604117922321,0.08415252949451353,0.046191351004709585,0.009083998601294468,,
mkgw_native_adamf,RRF,1,tail,4274,0.4387034554584354,0.5052046639645938,-0.06650120850615851,0.3818437061300889,0.2267197005147403,0.6085634066448292,0.2238442008401782,0.08547349924454159,0.018972290738383076,,
mkgw_native_adamf,RRF,2,head,4274,0.14889245441715473,0.17978749620249165,-0.0308950417853369,0.5760411792232101,0.28802058961160504,0.8640617688348151,0.06894616378305028,0.03971582948850487,0.00882078770316797,,
mkgw_native_adamf,RRF,2,tail,4274,0.45053234827249244,0.507721554150005,-0.05718920587751256,0.3844174075807206,0.1965372016846046,0.5809546092653253,0.19836612179470486,0.07625539029216194,0.019066184414649374,,
mkgw_native_adamf,RRF,3,head,4274,0.14929254241210552,0.1849759989286369,-0.03568345651653136,0.5587271876462331,0.31118390266729057,0.8699110903135236,0.07970774946227228,0.04453488669066593,0.008851430174134563,,
mkgw_native_adamf,RRF,3,tail,4274,0.4473755422582572,0.5060154897704434,-0.058639947512186236,0.37552643893308374,0.20496022461394478,0.5804866635470285,0.20206236283816725,0.07587975955902164,0.0172398120468354,,
mkgw_native_adamf,Global,1,head,4274,0.18105685134367921,0.18105685134367921,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Global,1,tail,4274,0.5052046639645938,0.5052046639645938,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Global,2,head,4274,0.17978749620249165,0.17978749620249165,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Global,2,tail,4274,0.507721554150005,0.507721554150005,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Global,3,head,4274,0.1849759989286369,0.1849759989286369,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Global,3,tail,4274,0.5060154897704434,0.5060154897704434,0.0,0.0,0.0,0.0,,0.0,0.0,,
mkgw_native_adamf,Relation,1,head,4274,0.1799948256048834,0.18105685134367921,-0.0010620257387958024,0.170566214319139,0.18296677585400092,0.35353299017313994,0.024393793198760463,0.004160756958796531,0.003098731220000729,,
mkgw_native_adamf,Relation,1,tail,4274,0.5025593743365944,0.5052046639645938,-0.002645289627999548,0.07884885353299018,0.07487131492746842,0.15372016846045858,0.18226814106374106,0.01437163395846531,0.011726344330465764,,
mkgw_native_adamf,Relation,2,head,4274,0.18010164420795108,0.17978749620249165,0.0003141480054594104,0.18834815161441273,0.16261113710809547,0.3509592887225082,0.015201493425967275,0.002863173188559583,0.0031773211940189935,,
mkgw_native_adamf,Relation,2,tail,4274,0.5083861096811857,0.507721554150005,0.0006645555311808237,0.07042583060364997,0.07136172204024332,0.1417875526438933,0.15867782801713617,0.011175017836489939,0.011839573367670761,,
mkgw_native_adamf,Relation,3,head,4274,0.1838118345263574,0.1849759989286369,-0.0011641644022794754,0.16986429574169395,0.18366869443144596,0.35353299017313994,0.022749164314518157,0.0038642707749977027,0.002700106372718227,,
mkgw_native_adamf,Relation,3,tail,4274,0.5089319170208654,0.5060154897704434,0.0029164272504219766,0.06972391202620495,0.07650912494150679,0.14623303696771175,0.15212248713509594,0.010606574910214923,0.013523002160636899,,
mkgw_native_adamf,Expert-oracle,1,head,4274,0.1998549582729854,0.18105685134367921,0.0187981069293062,0.11066916237716425,0.6312587739822181,0.7419279363593823,0.0388578149814932,0.004300361835808677,0.023098468765114875,,
mkgw_native_adamf,Expert-oracle,1,tail,4274,0.5541351728854995,0.5052046639645938,0.048930508920905634,0.06434253626579317,0.37646233036967713,0.4408048666354703,0.11044638222384394,0.007106400353663334,0.056036909274568954,,
mkgw_native_adamf,Expert-oracle,2,head,4274,0.19796270318539763,0.17978749620249165,0.018175206982906006,0.10154422087037904,0.6293869911090314,0.7309312119794104,0.02955189044188825,0.0030008236901683436,0.02117603067307435,,
mkgw_native_adamf,Expert-oracle,2,tail,4274,0.5553767331856851,0.507721554150005,0.047655179035680235,0.062236780533458116,0.36452971455311184,0.42676649508656994,0.0936465974779422,0.005828262734939782,0.05348344177062002,,
mkgw_native_adamf,Expert-oracle,3,head,4274,0.2027392096834753,0.1849759989286369,0.01776321075483842,0.1109031352363126,0.6286850725315863,0.7395882077678989,0.029372650291902173,0.0032575190075717427,0.021020729762410158,,
mkgw_native_adamf,Expert-oracle,3,tail,4274,0.5540215698102773,0.5060154897704434,0.0480060800398339,0.06551240056153486,0.36218998596162844,0.42770238652316334,0.07812127712431947,0.005117912399347088,0.053123992439180985,,
db15k_native_adamf,Primary,1,head,9902,0.2086183491354982,0.2086183491354982,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Primary,1,tail,9902,0.42038004911737414,0.42038004911737414,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Primary,2,head,9902,0.20768476163395014,0.20768476163395014,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Primary,2,tail,9902,0.4201647250988754,0.4201647250988754,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Primary,3,head,9902,0.20649783806951313,0.20649783806951313,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Primary,3,tail,9902,0.41322318562621974,0.41322318562621974,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Secondary,1,head,9902,0.18155793593061975,0.2086183491354982,-0.027060413204878436,0.4615229246616845,0.42193496263381136,0.8834578872954959,0.12015449858163195,0.055454055596653,0.028393642391774564,,
db15k_native_adamf,Secondary,1,tail,9902,0.38779108518398114,0.42038004911737414,-0.032588963933392986,0.3812361139163805,0.36063421531003836,0.7418703292264189,0.24241497367516207,0.09241734251906049,0.059828378585667495,,
db15k_native_adamf,Secondary,2,head,9902,0.17034434653858185,0.20768476163395014,-0.03734041509536828,0.483336699656635,0.4161785497879216,0.8995152494445566,0.1348723167865047,0.06518874047063333,0.02784832537526507,,
db15k_native_adamf,Secondary,2,tail,9902,0.3768081952374914,0.4201647250988754,-0.04335652986138402,0.4008281155322157,0.3628559886891537,0.7636841042213695,0.2641561882359016,0.1058812271367697,0.06252469727538568,,
db15k_native_adamf,Secondary,3,head,9902,0.1873705496097055,0.20649783806951313,-0.019127288459807632,0.4403150878610382,0.4359725308018582,0.8762876186628964,0.10883687313298682,0.04792251735607175,0.028795228896264125,,
db15k_native_adamf,Secondary,3,tail,9902,0.3916585243779396,0.41322318562621974,-0.021564661248280242,0.3691173500302969,0.36719854574833366,0.7363158957786305,0.22499305539282555,0.08304884038181957,0.061484179133539325,,
db15k_native_adamf,Equal-z,1,head,9902,0.19567946436915848,0.2086183491354982,-0.012938884766339712,0.3683094324378913,0.46657240961421936,0.8348818420521107,0.09073261092337234,0.033417676432795286,0.020478791666455578,,
db15k_native_adamf,Equal-z,1,tail,9902,0.4061676093168388,0.42038004911737414,-0.014212439800535348,0.26944051706725913,0.38365986669359725,0.6531003837608564,0.21193208614878586,0.057103090875071774,0.04289065107453642,,
db15k_native_adamf,Equal-z,2,head,9902,0.190451504476126,0.20768476163395014,-0.017233257157824103,0.39305190870531204,0.45778630579680873,0.8508382145021208,0.10022324222203764,0.039392936652006716,0.022159679494182613,,
db15k_native_adamf,Equal-z,2,tail,9902,0.40417399339370197,0.4201647250988754,-0.015990731705173417,0.293476065441325,0.38840638254898,0.681882447990305,0.2285787286369611,0.06708238592395566,0.051091654218782236,,
db15k_native_adamf,Equal-z,3,head,9902,0.19801807352115333,0.20649783806951313,-0.008479764548359772,0.34922237931730965,0.4770753383154918,0.8262977176328015,0.0806195090730012,0.028154136777866906,0.019674372229507135,,
db15k_native_adamf,Equal-z,3,tail,9902,0.4079392909762732,0.41322318562621974,-0.005283894649946612,0.24722278327610583,0.3879014340537265,0.6351242173298324,0.19221349655795023,0.04751955560228865,0.04223566095234204,,
db15k_native_adamf,RRF,1,head,9902,0.18561391310318737,0.2086183491354982,-0.023004436032310827,0.40981619874772773,0.4235507978186225,0.8333669965663503,0.09092458203799633,0.037262366583537584,0.014257930551226754,,
db15k_native_adamf,RRF,1,tail,9902,0.3878269096643625,0.42038004911737414,-0.032553139453011685,0.3055948293274086,0.34609169864673806,0.6516865279741466,0.20891207971410006,0.06384245134466439,0.03128931189165271,,
db15k_native_adamf,RRF,2,head,9902,0.179527856794242,0.20768476163395014,-0.028156904839708116,0.43152898404362755,0.41355281761260354,0.845081801656231,0.09968122765040595,0.043015338896201225,0.014858434056493114,,
db15k_native_adamf,RRF,2,tail,9902,0.3822929097948604,0.4201647250988754,-0.037871815304014976,0.32256109876792566,0.34871743082205614,0.6712785295899818,0.22207341549934748,0.07163224491061561,0.03376042960660064,,
db15k_native_adamf,RRF,3,head,9902,0.1888865827784675,0.20649783806951313,-0.017611255291045635,0.39315289840436274,0.4323369016360331,0.8254898000403958,0.08238500659577346,0.032389904128190886,0.014778648837145249,,
db15k_native_adamf,RRF,3,tail,9902,0.38578264967172815,0.41322318562621974,-0.02744053595449156,0.2987275297919612,0.338113512421733,0.6368410422136942,0.19062459710400098,0.056944815010466054,0.02950427905597449,,
db15k_native_adamf,Global,1,head,9902,0.2086183491354982,0.2086183491354982,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Global,1,tail,9902,0.42038004911737414,0.42038004911737414,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Global,2,head,9902,0.20768476163395014,0.20768476163395014,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Global,2,tail,9902,0.4201647250988754,0.4201647250988754,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Global,3,head,9902,0.20649783806951313,0.20649783806951313,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Global,3,tail,9902,0.41322318562621974,0.41322318562621974,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,Relation,1,head,9902,0.20669998479557433,0.2086183491354982,-0.001918364339923855,0.11209856594627347,0.18016562310644313,0.2922641890527166,0.06609715850558145,0.007409396681599213,0.005491032341675359,,
db15k_native_adamf,Relation,1,tail,9902,0.4204538822209676,0.42038004911737414,7.383310359347634e-05,0.07735810947283377,0.1501716824883862,0.22752979196121995,0.16889907775496982,0.013065713346829618,0.013139546450423095,,
db15k_native_adamf,Relation,2,head,9902,0.2064926951195517,0.20768476163395014,-0.0011920665143983907,0.11452231872349021,0.17935770551403757,0.2938800242375278,0.06565890975585384,0.0075194105900967725,0.006327344075698382,,
db15k_native_adamf,Relation,2,tail,9902,0.4198794149503545,0.4201647250988754,-0.00028531014852080974,0.07877196525954352,0.15461522924661686,0.23338719450616038,0.1867617449064498,0.014711589681582597,0.014426279533061786,,
db15k_native_adamf,Relation,3,head,9902,0.20652082808500136,0.20649783806951313,2.2990015488219074e-05,0.10068672995354473,0.1848111492627752,0.2854978792163199,0.049860708865110695,0.005020311728793714,0.005043301744281934,,
db15k_native_adamf,Relation,3,tail,9902,0.4163081189084762,0.41322318562621974,0.0030849332822564354,0.06766309836396688,0.15229246616845082,0.21995556453241769,0.15808174137533879,0.01069630041622672,0.013781233698483155,,
db15k_native_adamf,Expert-oracle,1,head,9902,0.2370119915272728,0.2086183491354982,0.028393642391774564,0.0,0.42193496263381136,0.42193496263381136,,0.0,0.028393642391774564,,
db15k_native_adamf,Expert-oracle,1,tail,9902,0.48020842770304156,0.42038004911737414,0.059828378585667495,0.0,0.36063421531003836,0.36063421531003836,,0.0,0.059828378585667495,,
db15k_native_adamf,Expert-oracle,2,head,9902,0.23553308700921521,0.20768476163395014,0.02784832537526507,0.0,0.4161785497879216,0.4161785497879216,,0.0,0.02784832537526507,,
db15k_native_adamf,Expert-oracle,2,tail,9902,0.4826894223742611,0.4201647250988754,0.06252469727538568,0.0,0.3628559886891537,0.3628559886891537,,0.0,0.06252469727538568,,
db15k_native_adamf,Expert-oracle,3,head,9902,0.23529306696577723,0.20649783806951313,0.028795228896264125,0.0,0.4359725308018582,0.4359725308018582,,0.0,0.028795228896264125,,
db15k_native_adamf,Expert-oracle,3,tail,9902,0.4747073647597591,0.41322318562621974,0.061484179133539325,0.0,0.36719854574833366,0.36719854574833366,,0.0,0.061484179133539325,,
