outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.0022140414997319268,0.28574777308954524,0.267776215033599
2,12780,0.0052523779198530105,0.28701095461658843,0.24882629107981222
3,12786,0.005110253027316033,0.2759267949319568,0.23353668074456438
4,12780,0.003504168463869355,0.2902190923317684,0.257981220657277
5,12816,0.008443128260317763,0.25803682896379526,0.19740948813982523
