outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,12798,0.007369985099855103,0.4571026722925457,0.1683856852633224
2,12780,0.007697133954425919,0.33200312989045383,0.2430359937402191
3,12786,0.009230968030287811,0.334584702017832,0.23635226028468637
4,12780,0.014346650533185252,0.3876369327073552,0.2362284820031299
5,12816,0.014333185387437195,0.3142166042446941,0.17501560549313358
