pair,label,comparator,delta,lo,hi,seed1,seed2,seed3,seed_sd,zero_observation_differences,old_lo,old_hi,role,clusters,cluster_order_sha256,seed,replicates,rng,quantile,observations_per_cluster
db15k_mhyper_native,D-N,R0,0.04126367021183114,0.038927705645579826,0.04356983238877394,0.06077379614335178,-0.00048496423882783224,0.06350217873096939,0.03618110524510223,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,R3,-0.0004986370480797253,-0.0009381734390551937,-6.425957704282958e-05,-0.0007253830027443165,-0.0001128860736408962,-0.0006576420678539673,0.0003357827709626196,False,-0.0009377833231489289,-7.072309350710017e-05,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,Expanded-radius,0.00023284937030730536,-6.634344497833361e-05,0.0005347939675532201,0.000265616553904146,-3.051439029465448e-05,0.0004634459473124237,0.0002486050482650674,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_native,D-N,No-fallback,6.592567357837651e-05,-0.00012121458072537838,0.00025910701379080044,-0.00017108415074940008,0.0001482725520508504,0.00022058861943367942,0.0002084170003174936,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Primary,0.0002115535893143323,6.980160511295476e-05,0.0003817572469861866,0.00019308255872272105,0.0003377209616761142,0.00010385724754416174,0.00011802094485825418,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Secondary,0.09218977289737286,0.08888042538284241,0.09542302018287413,0.09089197327126798,0.10157249234666488,0.0841048530741858,0.008805840013337844,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Equal-z,0.0366698520141429,0.03463044099112295,0.03866057396810046,0.03683165770990799,0.041665687856343676,0.03151221047617685,0.005078672222124244,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,RRF,0.0479940202742725,0.04556117288626037,0.050369225480644854,0.04876459839898213,0.053531052448701204,0.04168640997513371,0.0059598013235653,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Global,0.0002115535893143323,6.980160511295476e-05,0.0003817572469861866,0.00019308255872272105,0.0003377209616761142,0.00010385724754416174,0.00011802094485825418,False,6.997517892385674e-05,0.0003775525826632393,central retrospective,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Relation,0.0015994032907505336,0.0010436334707718058,0.0021748253060801755,0.0017186309501542193,0.001996301750985616,0.0010832771711117679,0.00046804369127103403,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
