outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.000594829547862735,0.3486220664134775,0.12055701626253773
2,20496,0.00026079334543918886,0.3474824355971897,0.12221896955503513
3,20514,6.724979940524186e-05,0.33445451886516525,0.12386662766890903
4,20502,0.00047989742641505704,0.34957565115598477,0.11706175007316359
5,20574,0.00032067030216130504,0.34665111305531254,0.12049188295907456
